"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_01xDKtm2WEdLNsd",4,4,4,5,50,"sam","diagnostic","NA",4.25,4,4,4,5,50,"robin","diagnostic","NA",4.25,4,4,4,4,50,"francis","non-diagnostic","ND2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,"student",7,2
"R_1oI9Iog4OVIHTWs",7,6,6,7,87,"sam","diagnostic","NA",6.5,7,7,7,7,88,"robin","non-diagnostic","ND1",7,7,7,7,6,89,"francis","non-diagnostic","ND2",6.75,7,6,6,6,85,"alex","diagnostic","NA",6.25,35,2,"student",7,5
"R_ODRtVhGkLMi4cXT",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,"student",1,2
"R_2wzOrSP1KGL4hOC",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,6,6,6,6,71,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,2,"student",7,2
"R_26g0BCzd852xSIi",7,6,7,6,84,"sam","diagnostic","NA",6.5,7,6,7,7,80,"robin","non-diagnostic","ND1",6.75,6,6,6,6,81,"francis","non-diagnostic","ND2",6,7,7,7,7,92,"alex","diagnostic","NA",7,28,2,"student",5,5
"R_3M9Hww2pqovg6wo",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,100,"alex","non-diagnostic","ND1",7,20,1,"student",1,2
"R_QhIYr22RprYbDcB",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,90,"alex","non-diagnostic","ND1",6.25,28,2,"student",7,5
"R_1kLBP6NuiVELZ0d",7,7,7,7,90,"sam","diagnostic","NA",7,7,7,7,7,90,"robin","non-diagnostic","ND1",7,5,5,5,5,60,"francis","non-diagnostic","ND2",5,7,7,7,7,100,"alex","diagnostic","NA",7,42,1,"student",7,5
"R_1OiTAMuRpC3xXlC",7,7,7,7,100,"sam","diagnostic","NA",7,6,6,6,6,72,"robin","non-diagnostic","ND1",6,5,5,7,4,72,"francis","diagnostic","NA",5.25,7,7,7,7,100,"alex","non-diagnostic","ND2",7,45,1,"student",5,2
"R_3LkknW6bpbPTWoi",6,6,6,5,80,"sam","diagnostic","NA",5.75,6,6,3,6,90,"robin","non-diagnostic","ND1",5.25,6,6,6,6,80,"francis","diagnostic","NA",6,7,6,6,7,90,"alex","non-diagnostic","ND2",6.5,24,1,"student",1,5
"R_0vrOMbLQrJGSa9b",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","diagnostic","NA",7,6,7,5,4,70,"francis","non-diagnostic","ND2",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,"student",7,4
"R_1nUU7DNvtZfqKZm",6,7,7,7,95,"sam","diagnostic","NA",6.75,7,5,6,7,92,"robin","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,90,"alex","non-diagnostic","ND1",6.75,33,1,"student",6,2
"R_DAimQBXILJUz8s1",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,93,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,99,"alex","diagnostic","NA",7,21,2,"student",2,2
"R_2YMsHMK02FZayyE",7,7,6,6,88,"sam","diagnostic","NA",6.5,7,7,5,6,88,"robin","non-diagnostic","ND1",6.25,7,7,6,6,88,"francis","diagnostic","NA",6.5,7,7,7,7,89,"alex","non-diagnostic","ND2",7,31,2,"student",7,5
"R_2wU0FYfXsuLERVc",5,5,5,5,67,"sam","diagnostic","NA",5,5,5,5,6,63,"robin","non-diagnostic","ND1",5.25,5,5,4,4,60,"francis","diagnostic","NA",4.5,5,5,5,5,65,"alex","non-diagnostic","ND2",5,27,2,"student",7,5
"R_2xFxq2azZzDjvOc",4,4,6,5,61,"sam","diagnostic","NA",4.75,6,7,7,7,71,"robin","non-diagnostic","ND1",6.75,6,5,5,4,53,"francis","diagnostic","NA",5,7,7,7,7,92,"alex","non-diagnostic","ND2",7,22,2,"student",7,2
"R_5pcNGbmB7sHurHr",7,7,7,7,62,"sam","diagnostic","NA",7,7,7,7,7,84,"robin","non-diagnostic","ND1",7,6,6,7,4,75,"francis","diagnostic","NA",5.75,6,7,6,7,85,"alex","non-diagnostic","ND2",6.5,29,2,"student",2,2
"R_1d0lLTXgxxVXbGE",6,1,2,1,95,"sam","diagnostic","NA",2.5,6,1,2,1,98,"robin","non-diagnostic","ND1",2.5,6,1,2,2,97,"francis","non-diagnostic","ND2",2.75,7,2,2,1,93,"alex","diagnostic","NA",3,20,2,"student",7,2
"R_3stbXFA4ptg4tXa",6,7,7,7,100,"sam","diagnostic","NA",6.75,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,95,"alex","diagnostic","NA",7,31,2,"student",1,5
"R_2rD4VPcc9kyrT0p",7,7,7,7,100,"sam","diagnostic","NA",7,6,7,7,7,100,"robin","non-diagnostic","ND1",6.75,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,21,2,"student",7,2
"R_ByoxrZAptNrZhIt",7,7,1,7,100,"sam","diagnostic","NA",5.5,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,1,2,100,"francis","non-diagnostic","ND2",4.25,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_2wRBFrEuhSbHuYl",7,7,7,7,100,"sam","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,96,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,20,2,"student",2,2
"R_3ozqZY79F8MqloQ",7,7,7,7,92,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,96,"francis","diagnostic","NA",7,7,7,7,7,99,"alex","non-diagnostic","ND2",7,19,1,"student",7,2
"R_3NKvc5eJAGCV2ZC",5,5,5,5,72,"sam","diagnostic","NA",5,6,6,6,6,64,"robin","non-diagnostic","ND1",6,6,6,6,6,72,"francis","non-diagnostic","ND2",6,5,7,4,7,80,"alex","diagnostic","NA",5.75,21,2,"student",7,5
"R_3MA9TH0iaJDi1OB",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,5,7,90,"robin","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,100,"alex","non-diagnostic","ND1",7,30,1,"student",7,2
"R_1JUCB3DxJ143sQt",7,7,5,5,85,"sam","diagnostic","NA",6,7,7,6,6,83,"robin","non-diagnostic","ND1",6.5,5,5,4,4,57,"francis","diagnostic","NA",4.5,7,7,7,6,93,"alex","non-diagnostic","ND2",6.75,20,2,"student",7,5
"R_3ps9MtcTOhywcvq",7,7,6,7,84,"sam","diagnostic","NA",6.75,7,7,5,6,84,"robin","non-diagnostic","ND1",6.25,7,7,6,7,85,"francis","non-diagnostic","ND2",6.75,7,7,7,7,85,"alex","diagnostic","NA",7,51,2,"student",7,5
"R_1eRcTJsn6Tbuz1p",6,5,4,7,80,"sam","diagnostic","NA",5.5,5,4,4,7,70,"robin","diagnostic","NA",5,4,3,5,4,40,"francis","non-diagnostic","ND2",4,7,7,4,7,95,"alex","non-diagnostic","ND1",6.25,19,1,"student",NA,5
"R_3ER85IGDqKf5ODm",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,94,"robin","non-diagnostic","ND1",7,7,7,7,7,96,"francis","diagnostic","NA",7,7,7,7,7,93,"alex","non-diagnostic","ND2",7,19,2,"student",5,5
"R_1guPf64nCTCkvc4",7,7,7,7,90,"sam","diagnostic","NA",7,7,7,7,7,90,"robin","non-diagnostic","ND1",7,7,7,7,7,90,"francis","non-diagnostic","ND2",7,7,7,7,7,90,"alex","diagnostic","NA",7,20,2,"student",7,5
"R_ylRwCoz3v7burN7",7,7,7,7,86,"sam","diagnostic","NA",7,7,7,5,7,91,"robin","diagnostic","NA",6.5,7,6,6,6,84,"francis","non-diagnostic","ND2",6.25,7,4,5,7,82,"alex","non-diagnostic","ND1",5.75,22,2,"student",NA,2
"R_bO3Vuj23jptOqI1",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",7,2
"R_2UeVK6ro8e8bZiI",7,7,4,4,90,"sam","diagnostic","NA",5.5,7,7,4,7,90,"robin","non-diagnostic","ND1",6.25,6,7,4,4,85,"francis","non-diagnostic","ND2",5.25,7,7,4,7,90,"alex","diagnostic","NA",6.25,28,1,"student",7,2
"R_1n28gL9PnBVQKEd",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,18,2,"student",7,2
"R_1qgrMDpMbSRq0IE",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",2,2
"R_yHKPXqPJ1d0sZC9",7,6,5,7,87,"sam","diagnostic","NA",6.25,6,6,6,5,86,"robin","non-diagnostic","ND1",5.75,5,4,3,3,70,"francis","diagnostic","NA",3.75,6,6,6,7,86,"alex","non-diagnostic","ND2",6.25,19,4,"student",7,2
"R_24pns447zcvhlot",7,6,6,6,70,"sam","diagnostic","NA",6.25,6,6,5,6,75,"robin","diagnostic","NA",5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,80,"alex","non-diagnostic","ND1",6,20,2,"student",1,2
"R_3fE2gavxIQx7SUN",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,1,"student",7,2
"R_20NiXtt1xzwUFVc",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,18,2,"student",7,5
"R_1INsgETtChwGxWv",7,7,7,7,95,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,4,100,"francis","non-diagnostic","ND2",6.25,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"student",7,2
"R_s6SHWxsy7khYS4N",7,7,7,6,90,"sam","diagnostic","NA",6.75,7,7,7,6,90,"robin","non-diagnostic","ND1",6.75,7,7,7,6,90,"francis","diagnostic","NA",6.75,7,7,7,6,90,"alex","non-diagnostic","ND2",6.75,21,2,"student",1,2
"R_O8AdUs2UvjjfAnT",6,6,5,7,90,"sam","diagnostic","NA",6,5,7,5,5,70,"robin","diagnostic","NA",5.5,4,5,6,4,65,"francis","non-diagnostic","ND2",4.75,6,6,4,7,85,"alex","non-diagnostic","ND1",5.75,21,2,"student",NA,2
"R_2tckJdM08TZDWwh",7,6,6,7,93,"sam","diagnostic","NA",6.5,6,7,6,7,95,"robin","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,7,93,"alex","non-diagnostic","ND1",6,39,2,"student",7,5
"R_1j95yG48ftWpIU7",6,6,7,7,83,"sam","diagnostic","NA",6.5,6,6,7,7,91,"robin","non-diagnostic","ND1",6.5,7,7,7,6,96,"francis","diagnostic","NA",6.75,7,7,7,7,97,"alex","non-diagnostic","ND2",7,22,1,"student",2,2
"R_21d2EWjB8uZVjQw",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,27,1,"student",1,5
"R_1q8lCn2DcopYWuS",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",7,2
"R_s6DN2r1EprgvvJD",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,6,6,7,95,"francis","non-diagnostic","ND2",6.5,6,7,6,7,95,"alex","non-diagnostic","ND1",6.5,19,1,"student",NA,2
"R_271LLzbpWpQVbdp",7,7,7,7,90,"sam","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,91,"francis","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,"student",2,NA
"R_3JeeTa6FBBQm7tz",7,7,7,7,91,"sam","diagnostic","NA",7,7,6,6,7,85,"robin","non-diagnostic","ND1",6.5,7,6,7,6,60,"francis","non-diagnostic","ND2",6.5,7,7,7,7,89,"alex","diagnostic","NA",7,20,2,"student",2,5
"R_sTLBFP4Law9glJD",7,7,6,7,100,"sam","diagnostic","NA",6.75,7,7,6,5,100,"robin","diagnostic","NA",6.25,6,5,7,5,70,"francis","non-diagnostic","ND2",5.75,7,7,7,7,100,"alex","non-diagnostic","ND1",7,19,1,"student",2,2
"R_1DUodMhXekjXElB",7,7,7,7,99,"sam","diagnostic","NA",7,7,7,7,7,99,"robin","non-diagnostic","ND1",7,7,7,7,7,99,"francis","diagnostic","NA",7,7,7,7,7,99,"alex","non-diagnostic","ND2",7,19,2,"student",7,2
"R_11XV9bwDF3SA4yG",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,100,"alex","non-diagnostic","ND1",7,21,1,"student",7,2
"R_pL7mbaBm1GVtgzf",6,7,6,6,95,"sam","diagnostic","NA",6.25,5,7,6,7,95,"robin","non-diagnostic","ND1",6.25,6,7,6,6,90,"francis","non-diagnostic","ND2",6.25,7,7,6,7,95,"alex","diagnostic","NA",6.75,20,2,"student",6,2
"R_29iwJVv7KqLL7UO",7,1,1,1,100,"sam","diagnostic","NA",2.5,7,6,6,6,96,"robin","non-diagnostic","ND1",6.25,7,1,1,1,90,"francis","diagnostic","NA",2.5,7,1,1,1,88,"alex","non-diagnostic","ND2",2.5,19,2,"student",7,2
"R_2Vmzrde3gUAHSlj",7,7,7,7,74,"sam","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,"student",NA,NA
"R_1jDqAsPFWRxfgK4",6,6,6,5,78,"sam","diagnostic","NA",5.75,6,6,6,6,86,"robin","diagnostic","NA",6,6,6,6,6,73,"francis","non-diagnostic","ND2",6,6,6,7,7,78,"alex","non-diagnostic","ND1",6.5,21,2,"student",NA,2
"R_3rDqYhXBtOHJP7H",7,7,6,7,100,"sam","diagnostic","NA",6.75,7,7,7,7,100,"robin","non-diagnostic","ND1",7,6,6,6,6,99,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,22,2,"student",7,5
"R_ULwPMIQA2PX0Gkx",7,6,6,6,80,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,"student",NA,NA
"R_41mkrkjeE9lTH1f",6,6,2,6,90,"sam","diagnostic","NA",5,6,6,2,6,90,"robin","non-diagnostic","ND1",5,5,6,2,6,88,"francis","diagnostic","NA",4.75,6,6,2,6,91,"alex","non-diagnostic","ND2",5,23,1,"student",7,2
"R_1QcKPIym1ZNYV1Q",7,7,7,7,70,"sam","diagnostic","NA",7,7,7,7,7,70,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,70,"alex","non-diagnostic","ND1",7,47,2,"student",7,2
"R_1NeHbs5sLmS78s6",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,50,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,18,2,"student",5,5
"R_2ASx66RaAgISHdj",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,27,2,"student",7,2
"R_0dM2Lm5te0g2Eoh",6,5,7,7,95,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,84,"francis","non-diagnostic","ND2",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,"student",NA,2
"R_3IWxrDcSketdG5c",7,6,5,6,80,"sam","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,90,"francis","non-diagnostic","ND2",7,7,7,7,7,95,"alex","non-diagnostic","ND1",7,20,2,"student",7,5
"R_1KdbreXTfweXPgh",7,7,6,5,90,"sam","diagnostic","NA",6.25,7,7,7,7,95,"robin","non-diagnostic","ND1",7,6,7,6,5,85,"francis","diagnostic","NA",6,7,7,6,6,90,"alex","non-diagnostic","ND2",6.5,26,2,"student",7,5
"R_pSrvqi1cAXJQERH",7,7,7,7,100,"sam","diagnostic","NA",7,7,4,7,6,77,"robin","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,64,"alex","non-diagnostic","ND1",7,18,2,"student",1,5
"R_1F9QtFbVSGtnHzE",6,6,5,6,75,"sam","diagnostic","NA",5.75,5,5,5,7,65,"robin","diagnostic","NA",5.5,5,4,6,3,55,"francis","non-diagnostic","ND2",4.5,6,5,5,6,75,"alex","non-diagnostic","ND1",5.5,20,1,"student",2,NA
"R_1DpPy92R6VrEf3H",7,4,4,4,50,"sam","diagnostic","NA",4.75,7,4,4,4,50,"robin","non-diagnostic","ND1",4.75,7,7,7,4,50,"francis","non-diagnostic","ND2",6.25,7,4,4,4,50,"alex","diagnostic","NA",4.75,55,1,"student",7,2
"R_2ypkZhq5AlEzsCO",6,6,5,6,90,"sam","diagnostic","NA",5.75,5,5,2,5,60,"robin","non-diagnostic","ND1",4.25,5,5,6,5,94,"francis","non-diagnostic","ND2",5.25,4,7,6,6,90,"alex","diagnostic","NA",5.75,23,1,"student",5,3
"R_1QLaXYb66hKac5j",6,6,6,5,68,"sam","diagnostic","NA",5.75,7,7,6,6,90,"robin","diagnostic","NA",6.5,6,7,7,5,52,"francis","non-diagnostic","ND2",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,"student",2,2
"R_2Br2VIBMzitwaA7",7,7,7,7,64,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,93,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",2,5
"R_3HBtM8Qin0EcMs9",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,6,7,95,"robin","non-diagnostic","ND1",6.75,7,6,6,7,89,"francis","diagnostic","NA",6.5,7,7,7,7,90,"alex","non-diagnostic","ND2",7,24,2,"student",2,2
"R_28UKBuBwcT6kzms",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,6,7,7,95,"francis","non-diagnostic","ND2",6.75,7,7,7,7,100,"alex","diagnostic","NA",7,21,2,"student",7,5
"R_2OGDX3oPgsCWoro",7,6,7,7,88,"sam","diagnostic","NA",6.75,6,7,6,7,86,"robin","non-diagnostic","ND1",6.5,6,7,7,6,86,"francis","diagnostic","NA",6.5,6,7,7,7,90,"alex","non-diagnostic","ND2",6.75,18,2,"student",7,2
"R_2RWHcQ3fiOcu0Tz",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,19,2,"student",7,NA
"R_1CDh2RsMN8hwBPH",6,5,6,5,86,"sam","diagnostic","NA",5.5,6,5,6,6,88,"robin","non-diagnostic","ND1",5.75,5,5,5,6,76,"francis","non-diagnostic","ND2",5.25,5,6,4,7,80,"alex","diagnostic","NA",5.5,23,2,"student",5,5
"R_r22kAVK6EWVN7mV",6,5,5,5,74,"sam","diagnostic","NA",5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,"student",NA,NA
"R_10Ifh1xwmNCnqo8",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,90,"robin","diagnostic","NA",7,7,7,7,7,91,"francis","non-diagnostic","ND2",7,7,7,7,7,90,"alex","non-diagnostic","ND1",7,21,1,"student",NA,2
"R_3IRJi1W30zQAZCy",4,4,4,4,50,"sam","diagnostic","NA",4,4,4,4,4,50,"robin","non-diagnostic","ND1",4,4,4,4,4,50,"francis","non-diagnostic","ND2",4,4,4,4,4,50,"alex","diagnostic","NA",4,30,2,"student",7,5
"R_3saKOCa9Z1KEBLP",6,6,6,7,90,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,87,"francis","non-diagnostic","ND2",5.75,6,6,6,6,90,"alex","non-diagnostic","ND1",6,19,2,"student",2,2
"R_3GoJPNOuT024qx0",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,6,7,100,"alex","non-diagnostic","ND2",6.75,29,2,"student",1,2
"R_2bOEtBy4rG9WrtO",7,7,6,6,75,"sam","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,70,"francis","non-diagnostic","ND2",6,7,7,6,7,81,"alex","non-diagnostic","ND1",6.75,20,2,"student",7,2
"R_2QKhpuipl5YAoSs",7,7,7,7,76,"sam","diagnostic","NA",7,7,7,7,7,76,"robin","non-diagnostic","ND1",7,7,7,7,7,76,"francis","diagnostic","NA",7,7,7,7,7,77,"alex","non-diagnostic","ND2",7,21,2,"student",7,2
"R_1ffK9XCRSunuYF4",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,100,"alex","non-diagnostic","ND1",7,20,2,"student",7,5
"R_2VLbn5ud8qjTHJv",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,20,2,"student",7,2
"R_21gmoICAD9eK4TE",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,99,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,98,"alex","non-diagnostic","ND1",6.75,19,2,"student",7,2
"R_a2J3BlVydaO5PMd",7,7,7,7,96,"sam","diagnostic","NA",7,7,7,7,7,95,"robin","non-diagnostic","ND1",7,7,7,7,7,95,"francis","non-diagnostic","ND2",7,7,7,7,7,95,"alex","diagnostic","NA",7,22,1,"student",7,2
"R_3I9Jy7VZKeEKs63",7,6,6,7,90,"sam","diagnostic","NA",6.5,7,6,6,7,90,"robin","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"student",7,2
"R_26hZVI5B1MabB4v",7,6,6,7,80,"sam","diagnostic","NA",6.5,7,7,6,7,84,"robin","diagnostic","NA",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,90,"alex","non-diagnostic","ND1",7,21,2,"student",5,2
"R_3oGy2gJ2YDmKZCg",5,5,6,5,75,"sam","diagnostic","NA",5.25,7,6,6,6,95,"robin","non-diagnostic","ND1",6.25,6,7,5,6,85,"francis","non-diagnostic","ND2",6,7,7,5,7,100,"alex","diagnostic","NA",6.5,20,1,"student",5,4
"R_1mLt3ctnz9AAV0b",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,5,6,95,"alex","diagnostic","NA",6.25,22,2,"student",7,5
"R_1obdsMpCRrgVWto",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,19,1,"student",7,NA
"R_1TTeoFWAOGfScQF",6,7,5,4,100,"sam","diagnostic","NA",5.5,7,7,5,6,100,"robin","non-diagnostic","ND1",6.25,7,7,4,4,100,"francis","non-diagnostic","ND2",5.5,6,7,4,6,100,"alex","diagnostic","NA",5.75,19,1,"student",7,5
"R_3h9r1B6aZYOjMIs",7,7,6,6,100,"sam","diagnostic","NA",6.5,6,5,7,7,83,"robin","diagnostic","NA",6.25,7,7,7,6,100,"francis","non-diagnostic","ND2",6.75,7,7,7,7,100,"alex","non-diagnostic","ND1",7,44,2,"student",2,2
"R_300oggzYqGGQKdG",2,1,1,2,0,"sam","diagnostic","NA",1.5,3,3,5,3,50,"robin","non-diagnostic","ND1",3.5,2,3,3,1,40,"francis","diagnostic","NA",2.25,4,3,5,6,29,"alex","non-diagnostic","ND2",4.5,21,5,"student",7,2
"R_2CKtslDSitNqOcR",6,6,6,6,90,"sam","diagnostic","NA",6,6,6,6,6,90,"robin","non-diagnostic","ND1",6,6,6,6,6,90,"francis","non-diagnostic","ND2",6,6,6,6,6,90,"alex","diagnostic","NA",6,20,1,"student",7,2
"R_3EzFKv4w01zVVBd",6,5,5,6,76,"sam","diagnostic","NA",5.5,5,6,6,6,79,"robin","diagnostic","NA",5.75,5,4,5,5,61,"francis","non-diagnostic","ND2",4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,"student",7,2
"R_3nMXVozGcUGMNd4",7,7,7,7,86,"sam","diagnostic","NA",7,7,7,7,7,87,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,5,87,"alex","non-diagnostic","ND1",5.75,23,2,"student",1,5
"R_2R3MCWNZimonl3W",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,19,2,"student",2,2
