"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q","att1_fail","att2_fail","att_fail"
"R_2e28Dgw4YiOfjbM",7,7,7,7,100,"sam","diagnostic","NA","good",7,6,7,7,7,100,"robin","non-diagnostic","ND1","good",6.75,1,1,2,2,0,"francis","diagnostic","NA","bad",1.5,1,1,2,2,10,"alex","non-diagnostic","ND2","bad",1.5,21,2,7,2,FALSE,FALSE,FALSE
"R_1kMSS2T2ETIwNK0",7,7,6,7,82,"sam","diagnostic","NA","good",6.75,7,7,5,6,88,"robin","non-diagnostic","ND1","good",6.25,1,1,4,3,21,"francis","non-diagnostic","ND2","bad",2.25,1,1,3,3,18,"alex","diagnostic","NA","bad",2,20,2,2,2,TRUE,FALSE,FALSE
"R_2zHn0C2lL8yn9NK",7,7,7,7,98,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,4,"francis","diagnostic","NA","bad",1.5,2,2,3,1,25,"alex","non-diagnostic","ND1","bad",2,21,2,2,2,TRUE,FALSE,FALSE
"R_2bIW8xGj3EjBdJQ",5,6,6,5,84,"sam","diagnostic","NA","good",5.5,6,5,7,6,86,"robin","non-diagnostic","ND2","good",6,2,3,4,2,23,"francis","non-diagnostic","ND1","bad",2.75,2,4,3,2,17,"alex","diagnostic","NA","bad",2.75,24,1,7,2,FALSE,FALSE,FALSE
"R_2CqPwG4LSOoEOAm",7,7,7,7,87,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","diagnostic","NA","bad",1.5,1,1,4,1,20,"alex","non-diagnostic","ND1","bad",1.75,23,1,2,5,TRUE,FALSE,FALSE
"R_29tcvMw75a5CMPm",6,6,6,6,83,"sam","diagnostic","NA","good",6,6,6,6,6,89,"robin","non-diagnostic","ND1","good",6,3,2,3,2,16,"francis","non-diagnostic","ND2","bad",2.5,3,2,3,1,16,"alex","diagnostic","NA","bad",2.25,20,2,7,2,FALSE,FALSE,FALSE
"R_2coRlsb0guLO2Y3",6,6,6,6,90,"sam","diagnostic","NA","good",6,6,6,6,6,90,"robin","non-diagnostic","ND1","good",6,2,2,3,3,30,"francis","non-diagnostic","ND2","bad",2.5,2,2,2,2,20,"alex","diagnostic","NA","bad",2,35,1,7,2,FALSE,FALSE,FALSE
"R_1Pe0hZDoeIxDEVe",6,6,7,7,88,"sam","diagnostic","NA","good",6.5,6,6,4,7,82,"robin","non-diagnostic","ND2","good",5.75,3,2,3,1,23,"francis","diagnostic","NA","bad",2.25,2,2,4,2,21,"alex","non-diagnostic","ND1","bad",2.5,22,2,7,5,FALSE,FALSE,FALSE
"R_vVMOZhaUvF9QtDb",6,5,5,7,88,"sam","diagnostic","NA","good",5.75,5,5,5,6,87,"robin","non-diagnostic","ND2","good",5.25,2,1,1,3,16,"francis","non-diagnostic","ND1","bad",1.75,2,2,2,3,25,"alex","diagnostic","NA","bad",2.25,21,1,3,2,TRUE,FALSE,FALSE
"R_1hM8WKJDXCOH9Fr",6,6,6,7,85,"sam","diagnostic","NA","good",6.25,7,6,6,5,81,"robin","non-diagnostic","ND1","good",6,3,2,3,3,20,"francis","non-diagnostic","ND2","bad",2.75,1,2,3,4,30,"alex","diagnostic","NA","bad",2.5,22,2,7,2,FALSE,FALSE,FALSE
"R_2aOUxZMocCwF2XP",7,7,7,7,88,"sam","diagnostic","NA","good",7,7,7,6,7,84,"robin","non-diagnostic","ND1","good",6.75,1,1,1,1,19,"francis","non-diagnostic","ND2","bad",1,2,3,2,2,36,"alex","diagnostic","NA","bad",2.25,19,2,1,2,TRUE,FALSE,FALSE
"R_21oZYmzcLsoFtS2",6,6,7,6,71,"sam","diagnostic","NA","good",6.25,6,6,7,7,85,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,43,"francis","non-diagnostic","ND1","bad",2.75,3,3,4,3,40,"alex","diagnostic","NA","bad",3.25,29,2,2,2,TRUE,FALSE,FALSE
"R_2eR91907rBL4M8I",5,5,5,5,81,"sam","diagnostic","NA","good",5,5,6,2,6,80,"robin","non-diagnostic","ND2","good",4.75,2,1,3,2,16,"francis","diagnostic","NA","bad",2,2,1,3,2,10,"alex","non-diagnostic","ND1","bad",2,21,1,2,2,TRUE,FALSE,FALSE
"R_2WSk4YXcdFF8RCm",5,7,4,6,62,"sam","diagnostic","NA","good",5.5,6,6,4,7,65,"robin","non-diagnostic","ND1","good",5.75,2,2,4,3,30,"francis","non-diagnostic","ND2","bad",2.75,2,2,4,3,26,"alex","diagnostic","NA","bad",2.75,26,2,7,5,FALSE,FALSE,FALSE
"R_2uO1EWQiA4dAZLF",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,6,7,100,"robin","non-diagnostic","ND1","good",6.75,1,1,3,1,25,"francis","diagnostic","NA","bad",1.5,1,2,3,1,20,"alex","non-diagnostic","ND2","bad",1.75,26,2,7,2,FALSE,FALSE,FALSE
"R_2woznAESA8RqK6s",7,6,5,6,70,"sam","diagnostic","NA","good",6,7,7,6,7,90,"robin","non-diagnostic","ND2","good",6.75,4,4,4,4,60,"francis","diagnostic","NA","bad",4,3,4,4,3,39,"alex","non-diagnostic","ND1","bad",3.5,19,2,7,2,FALSE,FALSE,FALSE
"R_1LORccyj1PJsNfy",7,6,6,7,95,"sam","diagnostic","NA","good",6.5,7,6,6,7,94,"robin","non-diagnostic","ND1","good",6.5,2,2,4,4,19,"francis","diagnostic","NA","bad",3,2,2,3,2,30,"alex","non-diagnostic","ND2","bad",2.25,19,2,2,5,TRUE,FALSE,FALSE
"R_3iq0e0TJk91EDY0",6,6,6,6,59,"sam","diagnostic","NA","good",6,6,6,5,5,68,"robin","non-diagnostic","ND1","good",5.5,2,2,2,2,23,"francis","diagnostic","NA","bad",2,3,3,3,3,38,"alex","non-diagnostic","ND2","bad",3,21,2,2,2,TRUE,FALSE,FALSE
"R_2q9Qh2rAqKZSXNK",6,6,4,6,80,"sam","diagnostic","NA","good",5.5,6,6,7,6,90,"robin","non-diagnostic","ND1","good",6.25,2,2,2,1,12,"francis","non-diagnostic","ND2","bad",1.75,2,2,4,3,25,"alex","diagnostic","NA","bad",2.75,21,1,7,2,FALSE,FALSE,FALSE
"R_3Pz60eCOBbN4gm1",6,7,5,6,79,"sam","diagnostic","NA","good",6,6,6,6,7,74,"robin","non-diagnostic","ND1","good",6.25,2,1,3,2,25,"francis","non-diagnostic","ND2","bad",2,1,1,3,1,26,"alex","diagnostic","NA","bad",1.5,33,1,2,2,TRUE,FALSE,FALSE
"R_29j1A1EQaynFqwD",6,6,6,6,72,"sam","diagnostic","NA","good",6,6,6,6,6,75,"robin","non-diagnostic","ND2","good",6,2,2,2,2,17,"francis","diagnostic","NA","bad",2,3,3,6,2,30,"alex","non-diagnostic","ND1","bad",3.5,19,2,7,2,FALSE,FALSE,FALSE
"R_27ydhRHVM5dlnqw",3,3,5,4,64,"sam","diagnostic","NA","good",3.75,3,4,4,3,63,"robin","non-diagnostic","ND2","good",3.5,3,3,4,3,57,"francis","non-diagnostic","ND1","bad",3.25,3,4,2,4,47,"alex","diagnostic","NA","bad",3.25,18,2,2,5,TRUE,FALSE,FALSE
"R_3ff7VYQ9yw5aHpL",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","diagnostic","NA","bad",1.5,1,3,4,3,30,"alex","non-diagnostic","ND1","bad",2.75,19,2,7,2,FALSE,FALSE,FALSE
"R_1LLtkM7nTuCh5eh",7,7,2,7,98,"sam","diagnostic","NA","good",5.75,7,7,2,6,97,"robin","non-diagnostic","ND1","good",5.5,2,2,3,2,20,"francis","diagnostic","NA","bad",2.25,2,2,2,2,20,"alex","non-diagnostic","ND2","bad",2,19,2,7,2,FALSE,FALSE,FALSE
"R_2VPHV5GBVeYSP9x",7,7,7,6,95,"sam","diagnostic","NA","good",6.75,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,3,3,3,30,"francis","non-diagnostic","ND1","bad",2.75,3,3,4,2,20,"alex","diagnostic","NA","bad",3,20,2,7,5,FALSE,FALSE,FALSE
"R_233NEncHX4BsgaS",6,6,6,6,92,"sam","diagnostic","NA","good",6,6,6,6,6,92,"robin","non-diagnostic","ND2","good",6,1,1,1,1,9,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,7,"alex","diagnostic","NA","bad",1,45,2,7,2,FALSE,FALSE,FALSE
"R_2a8h9N8ClVuLWWX",7,7,5,7,100,"sam","diagnostic","NA","good",6.5,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,100,"francis","diagnostic","NA","bad",1,2,1,1,2,0,"alex","non-diagnostic","ND1","bad",1.5,19,2,7,5,FALSE,FALSE,FALSE
"R_1mREd2HeDKCB9P1",6,6,7,6,90,"sam","diagnostic","NA","good",6.25,7,7,7,7,95,"robin","non-diagnostic","ND1","good",7,1,1,3,2,20,"francis","non-diagnostic","ND2","bad",1.75,2,2,3,2,30,"alex","diagnostic","NA","bad",2.25,22,2,7,2,FALSE,FALSE,FALSE
"R_2q7AXtEk7iKq1i1",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,2,1,2,2,10,"francis","non-diagnostic","ND2","bad",1.75,2,1,3,1,15,"alex","diagnostic","NA","bad",1.75,30,2,7,2,FALSE,FALSE,FALSE
"R_Rz3Kx0ixUx3tMgV",7,6,6,7,87,"sam","diagnostic","NA","good",6.5,7,7,7,7,91,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","non-diagnostic","ND1","bad",1.5,1,1,4,1,11,"alex","diagnostic","NA","bad",1.75,20,2,7,2,FALSE,FALSE,FALSE
"R_wLd2uCHfQIz00lX",6,6,6,6,81,"sam","diagnostic","NA","good",6,6,6,6,6,81,"robin","non-diagnostic","ND1","good",6,2,2,3,3,29,"francis","non-diagnostic","ND2","bad",2.5,3,3,4,4,41,"alex","diagnostic","NA","bad",3.5,20,2,7,5,FALSE,FALSE,FALSE
"R_8B4WgMV1cyzPda9",7,4,4,7,80,"sam","diagnostic","NA","good",5.5,4,7,2,6,70,"robin","non-diagnostic","ND1","good",4.75,2,2,2,2,20,"francis","diagnostic","NA","bad",2,3,3,2,1,26,"alex","non-diagnostic","ND2","bad",2.25,18,5,7,2,FALSE,FALSE,FALSE
"R_1FnQIXEwJX12OXg",7,7,1,7,90,"sam","diagnostic","NA","good",5.5,7,7,7,7,90,"robin","non-diagnostic","ND1","good",7,3,3,3,3,40,"francis","diagnostic","NA","bad",3,2,2,3,3,30,"alex","non-diagnostic","ND2","bad",2.5,50,2,3,2,TRUE,FALSE,FALSE
"R_2zuVuG5wOE7HFbb",6,6,6,6,92,"sam","diagnostic","NA","good",6,6,6,6,6,93,"robin","non-diagnostic","ND1","good",6,3,3,4,4,80,"francis","non-diagnostic","ND2","bad",3.5,4,4,4,4,45,"alex","diagnostic","NA","bad",4,59,2,2,2,TRUE,FALSE,FALSE
"R_1M08vlhPGFHF3Zp",7,7,7,6,82,"sam","diagnostic","NA","good",6.75,7,7,7,7,80,"robin","non-diagnostic","ND1","good",7,2,2,4,3,35,"francis","diagnostic","NA","bad",2.75,3,3,4,3,30,"alex","non-diagnostic","ND2","bad",3.25,19,2,7,2,FALSE,FALSE,FALSE
"R_3GljhoWU1gbMPGK",6,6,5,5,82,"sam","diagnostic","NA","good",5.5,6,6,5,5,79,"robin","non-diagnostic","ND1","good",5.5,2,2,4,3,20,"francis","diagnostic","NA","bad",2.75,2,2,3,3,9,"alex","non-diagnostic","ND2","bad",2.5,20,1,7,2,FALSE,FALSE,FALSE
"R_rdvYGhl81IplarD",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,2,2,3,30,"francis","diagnostic","NA","bad",2,2,2,2,2,30,"alex","non-diagnostic","ND1","bad",2,25,1,7,2,FALSE,FALSE,FALSE
"R_11Ztnd7vDOKve9e",6,6,6,6,95,"sam","diagnostic","NA","good",6,6,6,6,6,95,"robin","non-diagnostic","ND2","good",6,2,2,2,2,10,"francis","diagnostic","NA","bad",2,2,2,2,2,10,"alex","non-diagnostic","ND1","bad",2,18,1,7,2,FALSE,FALSE,FALSE
"R_XZJiAoNBiT7HMmR",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,5,7,95,"robin","non-diagnostic","ND2","good",6.5,1,1,2,2,2,"francis","diagnostic","NA","bad",1.5,1,1,4,3,19,"alex","non-diagnostic","ND1","bad",2.25,24,2,7,5,FALSE,FALSE,FALSE
"R_1LvepnOMcK0JjXw",6,6,6,6,70,"sam","diagnostic","NA","good",6,5,5,6,6,70,"robin","non-diagnostic","ND1","good",5.5,2,2,2,3,30,"francis","diagnostic","NA","bad",2.25,3,2,2,2,30,"alex","non-diagnostic","ND2","bad",2.25,18,2,7,5,FALSE,FALSE,FALSE
"R_2bZEbPSm6ZBQ6fr",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,23,1,7,5,FALSE,FALSE,FALSE
"R_2e2qLlYesm7hbq7",6,7,5,6,95,"sam","diagnostic","NA","good",6,5,6,5,6,85,"robin","non-diagnostic","ND2","good",5.5,2,2,4,2,15,"francis","non-diagnostic","ND1","bad",2.5,2,1,2,1,5,"alex","diagnostic","NA","bad",1.5,20,1,7,2,FALSE,FALSE,FALSE
"R_2pKceK2HqOcbtuy",5,5,5,5,61,"sam","diagnostic","NA","good",5,6,5,4,5,55,"robin","non-diagnostic","ND2","good",5,2,3,3,2,42,"francis","diagnostic","NA","bad",2.5,3,3,4,3,49,"alex","non-diagnostic","ND1","bad",3.25,40,1,7,5,FALSE,FALSE,FALSE
"R_2DZl2BAfbhv7Uta",7,7,2,7,100,"sam","diagnostic","NA","good",5.75,7,7,6,6,87,"robin","non-diagnostic","ND1","good",6.5,4,4,2,2,50,"francis","non-diagnostic","ND2","bad",3,1,3,1,1,25,"alex","diagnostic","NA","bad",1.5,20,2,7,5,FALSE,FALSE,FALSE
"R_1gCTClyGphzeu9N",6,6,7,6,92,"sam","diagnostic","NA","good",6.25,7,6,7,7,91,"robin","non-diagnostic","ND1","good",6.75,3,3,4,3,25,"francis","diagnostic","NA","bad",3.25,3,3,4,3,30,"alex","non-diagnostic","ND2","bad",3.25,20,2,7,2,FALSE,FALSE,FALSE
"R_3PpmAxi0E7NhN15",6,6,6,6,75,"sam","diagnostic","NA","good",6,6,7,6,6,100,"robin","non-diagnostic","ND1","good",6.25,2,2,4,2,6,"francis","diagnostic","NA","bad",2.5,2,2,4,2,12,"alex","non-diagnostic","ND2","bad",2.5,25,2,7,2,FALSE,FALSE,FALSE
"R_2QJJ9zUQu05H1fK",6,6,5,5,65,"sam","diagnostic","NA","good",5.5,5,6,5,6,75,"robin","non-diagnostic","ND1","good",5.5,3,3,3,2,35,"francis","non-diagnostic","ND2","bad",2.75,3,2,4,3,30,"alex","diagnostic","NA","bad",3,24,2,7,5,FALSE,FALSE,FALSE
"R_10MLq2ukqgls0Db",4,4,7,7,58,"sam","diagnostic","NA","good",5.5,4,4,4,4,73,"robin","non-diagnostic","ND2","good",4,2,1,1,1,10,"francis","non-diagnostic","ND1","bad",1.25,4,4,7,1,70,"alex","diagnostic","NA","bad",4,18,1,3,2,TRUE,FALSE,FALSE
"R_1I4SzUdeXAyvzZm",6,6,6,5,85,"sam","diagnostic","NA","good",5.75,5,6,5,5,89,"robin","non-diagnostic","ND2","good",5.25,2,3,3,2,13,"francis","diagnostic","NA","bad",2.5,2,3,3,3,12,"alex","non-diagnostic","ND1","bad",2.75,21,2,7,2,FALSE,FALSE,FALSE
"R_2ygymJcGdlLGrF4",6,6,6,6,80,"sam","diagnostic","NA","good",6,6,6,5,7,86,"robin","non-diagnostic","ND2","good",6,1,2,2,2,10,"francis","non-diagnostic","ND1","bad",1.75,2,2,3,3,34,"alex","diagnostic","NA","bad",2.5,21,2,7,2,FALSE,FALSE,FALSE
"R_u1SWCViX6qldlHr",7,7,7,7,97,"sam","diagnostic","NA","good",7,7,7,7,7,91,"robin","non-diagnostic","ND1","good",7,3,2,3,1,32,"francis","diagnostic","NA","bad",2.25,3,3,4,4,40,"alex","non-diagnostic","ND2","bad",3.5,23,2,7,5,FALSE,FALSE,FALSE
"R_1jfzX98Je7aWRfE",6,6,6,6,80,"sam","diagnostic","NA","good",6,6,6,6,7,79,"robin","non-diagnostic","ND1","good",6.25,3,2,2,2,19,"francis","non-diagnostic","ND2","bad",2.25,2,2,2,2,22,"alex","diagnostic","NA","bad",2,23,2,7,2,FALSE,FALSE,FALSE
"R_1IiwD0TFhsw4KQd",4,6,7,6,79,"sam","diagnostic","NA","good",5.75,6,5,6,7,87,"robin","non-diagnostic","ND1","good",6,2,2,1,1,2,"francis","diagnostic","NA","bad",1.5,4,5,3,4,71,"alex","non-diagnostic","ND2","bad",4,22,1,6,2,TRUE,FALSE,FALSE
"R_2YfDRr6mvfY3iDi",7,7,7,7,90,"sam","diagnostic","NA","good",7,6,6,6,6,80,"robin","non-diagnostic","ND2","good",6,1,1,2,2,10,"francis","diagnostic","NA","bad",1.5,1,1,1,1,5,"alex","non-diagnostic","ND1","bad",1,22,1,7,2,FALSE,FALSE,FALSE
"R_bKHECUEmWOFdGCZ",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,40,1,1,2,TRUE,FALSE,FALSE
"R_RWzbSwrdueQwOdj",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,6,7,7,85,"robin","non-diagnostic","ND1","good",6.75,2,1,3,1,27,"francis","diagnostic","NA","bad",1.75,2,2,4,4,51,"alex","non-diagnostic","ND2","bad",3,22,1,7,2,FALSE,FALSE,FALSE
"R_TtLnkFw4pNz0VON",5,5,6,5,75,"sam","diagnostic","NA","good",5.25,6,6,7,6,77,"robin","non-diagnostic","ND1","good",6.25,3,2,3,3,8,"francis","non-diagnostic","ND2","bad",2.75,3,2,4,3,25,"alex","diagnostic","NA","bad",3,20,2,2,2,TRUE,FALSE,FALSE
"R_3kGQGpHJ9R7zFjq",6,6,6,6,85,"sam","diagnostic","NA","good",6,6,6,6,6,87,"robin","non-diagnostic","ND1","good",6,3,3,4,2,25,"francis","non-diagnostic","ND2","bad",3,3,2,3,3,25,"alex","diagnostic","NA","bad",2.75,21,2,7,5,FALSE,FALSE,FALSE
"R_2zbyfEENE2kxsxs",6,6,1,6,85,"sam","diagnostic","NA","good",4.75,6,6,5,6,83,"robin","non-diagnostic","ND2","good",5.75,2,2,4,3,30,"francis","non-diagnostic","ND1","bad",2.75,3,3,4,3,35,"alex","diagnostic","NA","bad",3.25,20,2,7,2,FALSE,FALSE,FALSE
"R_2e3ByPx1QHIn53J",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,2,2,2,20,"francis","diagnostic","NA","bad",2,1,2,2,1,6,"alex","non-diagnostic","ND1","bad",1.5,31,2,7,2,FALSE,FALSE,FALSE
"R_3FJMafaxdDCSEsy",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,96,"robin","non-diagnostic","ND2","good",7,1,1,3,2,2,"francis","non-diagnostic","ND1","bad",1.75,1,1,3,2,7,"alex","diagnostic","NA","bad",1.75,37,2,5,5,TRUE,FALSE,FALSE
"R_11iTDJqvQeH4SO0",6,5,5,6,70,"sam","diagnostic","NA","good",5.5,6,5,6,6,80,"robin","non-diagnostic","ND2","good",5.75,2,2,4,3,30,"francis","non-diagnostic","ND1","bad",2.75,2,3,3,2,20,"alex","diagnostic","NA","bad",2.5,23,2,7,5,FALSE,FALSE,FALSE
"R_3MAM4wklaQu8jCE",6,6,6,6,82,"sam","diagnostic","NA","good",6,7,7,6,7,100,"robin","non-diagnostic","ND2","good",6.75,3,3,4,4,57,"francis","diagnostic","NA","bad",3.5,5,5,5,5,75,"alex","non-diagnostic","ND1","bad",5,39,2,7,2,FALSE,FALSE,FALSE
"R_3G2Rulzm2pcYcYa",5,5,5,5,71,"sam","diagnostic","NA","good",5,6,6,5,6,75,"robin","non-diagnostic","ND2","good",5.75,3,3,4,3,42,"francis","non-diagnostic","ND1","bad",3.25,3,3,4,4,47,"alex","diagnostic","NA","bad",3.5,19,1,7,2,FALSE,FALSE,FALSE
"R_3gYngpf2B6wyLRF",7,7,7,7,90,"sam","diagnostic","NA","good",7,5,5,5,6,82,"robin","non-diagnostic","ND1","good",5.25,3,2,2,2,18,"francis","non-diagnostic","ND2","bad",2.25,2,2,2,2,15,"alex","diagnostic","NA","bad",2,28,2,5,2,TRUE,FALSE,FALSE
"R_2wbk1wwZweMBlVe",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,3,3,2,21,"francis","non-diagnostic","ND1","bad",2.5,3,4,4,3,35,"alex","diagnostic","NA","bad",3.5,21,1,2,5,TRUE,FALSE,FALSE
"R_UWT9dNxWUMtavv3",7,7,7,7,100,"sam","diagnostic","NA","good",7,5,5,5,7,83,"robin","non-diagnostic","ND1","good",5.5,1,1,1,1,0,"francis","diagnostic","NA","bad",1,2,2,2,2,10,"alex","non-diagnostic","ND2","bad",2,26,1,6,2,TRUE,FALSE,FALSE
"R_RWz9wTt64D4QtON",6,6,6,6,91,"sam","diagnostic","NA","good",6,7,7,7,7,99,"robin","non-diagnostic","ND1","good",7,3,3,3,3,40,"francis","diagnostic","NA","bad",3,4,4,3,4,44,"alex","non-diagnostic","ND2","bad",3.75,37,2,7,5,FALSE,FALSE,FALSE
"R_33szeC36F2Qv3b4",2,2,2,2,85,"sam","diagnostic","NA","good",2,5,5,5,5,86,"robin","non-diagnostic","ND1","good",5,3,3,3,3,20,"francis","diagnostic","NA","bad",3,4,5,4,4,30,"alex","non-diagnostic","ND2","bad",4.25,21,2,7,2,FALSE,FALSE,FALSE
"R_22s07lpJkwTbxx9",6,6,2,5,90,"sam","diagnostic","NA","good",4.75,7,7,5,4,83,"robin","non-diagnostic","ND2","good",5.75,1,6,4,3,32,"francis","non-diagnostic","ND1","bad",3.5,6,3,5,3,40,"alex","diagnostic","NA","bad",4.25,29,2,7,2,FALSE,FALSE,FALSE
"R_D1U5fd4cdSHfEFX",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,3,2,2,2,7,"alex","non-diagnostic","ND2","bad",2.25,21,4,7,2,FALSE,FALSE,FALSE
"R_2aRCC0NYmZ0NA3l",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,3,3,3,3,16,"francis","non-diagnostic","ND1","bad",3,2,2,3,3,6,"alex","diagnostic","NA","bad",2.5,47,2,7,2,FALSE,FALSE,FALSE
"R_1OZRTFbLZlRpGdg",6,6,5,6,70,"sam","diagnostic","NA","good",5.75,5,5,6,5,65,"robin","non-diagnostic","ND2","good",5.25,3,2,3,2,30,"francis","diagnostic","NA","bad",2.5,2,2,4,2,30,"alex","non-diagnostic","ND1","bad",2.5,22,1,7,2,FALSE,FALSE,FALSE
"R_7Pw0CLwxmhQgM8N",7,7,6,7,100,"sam","diagnostic","NA","good",6.75,7,7,6,7,90,"robin","non-diagnostic","ND1","good",6.75,1,1,4,3,35,"francis","diagnostic","NA","bad",2.25,3,3,4,4,40,"alex","non-diagnostic","ND2","bad",3.5,43,1,7,2,FALSE,FALSE,FALSE
"R_1JCHg7TZv8uLrPM",6,6,4,4,55,"sam","diagnostic","NA","good",5,6,6,6,6,80,"robin","non-diagnostic","ND2","good",6,2,3,4,4,46,"francis","diagnostic","NA","bad",3.25,3,4,2,3,40,"alex","non-diagnostic","ND1","bad",3,46,1,1,2,TRUE,FALSE,FALSE
"R_3JKrR5dDJMZyElu",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,5,5,3,4,52,"francis","non-diagnostic","ND1","bad",4.25,2,3,3,3,42,"alex","diagnostic","NA","bad",2.75,18,2,7,5,FALSE,FALSE,FALSE
"R_1DvYjr2ufvQ1sv8",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,82,"robin","non-diagnostic","ND2","good",7,2,1,3,2,10,"francis","diagnostic","NA","bad",2,1,1,2,1,4,"alex","non-diagnostic","ND1","bad",1.25,26,2,7,5,FALSE,FALSE,FALSE
"R_1ImaVgTVx6OI524",6,6,6,6,80,"sam","diagnostic","NA","good",6,6,6,5,7,90,"robin","non-diagnostic","ND1","good",6,3,2,3,2,20,"francis","non-diagnostic","ND2","bad",2.5,2,2,3,3,25,"alex","diagnostic","NA","bad",2.5,20,2,2,5,TRUE,FALSE,FALSE
"R_1o1h0RPoJbYzTz3",6,6,6,6,88,"sam","diagnostic","NA","good",6,6,7,6,6,85,"robin","non-diagnostic","ND2","good",6.25,1,2,2,2,15,"francis","diagnostic","NA","bad",1.75,2,2,3,3,30,"alex","non-diagnostic","ND1","bad",2.5,21,2,7,2,FALSE,FALSE,FALSE
"R_yF8CgUhTyglNi5X",6,6,6,6,90,"sam","diagnostic","NA","good",6,6,6,6,6,90,"robin","non-diagnostic","ND1","good",6,2,2,2,2,80,"francis","non-diagnostic","ND2","bad",2,2,2,2,2,80,"alex","diagnostic","NA","bad",2,NA,NA,7,5,FALSE,FALSE,FALSE
"R_3QKocGkSfbHU2I2",6,6,7,7,92,"sam","diagnostic","NA","good",6.5,6,7,6,7,86,"robin","non-diagnostic","ND1","good",6.5,2,2,3,2,12,"francis","diagnostic","NA","bad",2.25,3,3,3,3,31,"alex","non-diagnostic","ND2","bad",3,40,2,7,2,FALSE,FALSE,FALSE
"R_10Crsobd9Jo10SA",7,7,7,6,90,"sam","diagnostic","NA","good",6.75,6,7,6,6,80,"robin","non-diagnostic","ND1","good",6.25,3,3,2,2,31,"francis","diagnostic","NA","bad",2.5,3,2,2,3,35,"alex","non-diagnostic","ND2","bad",2.5,24,2,6,2,TRUE,FALSE,FALSE
"R_1LcG1Ur2fiDpgvf",6,6,5,7,86,"sam","diagnostic","NA","good",6,6,5,6,7,78,"robin","non-diagnostic","ND1","good",6,2,1,3,3,20,"francis","non-diagnostic","ND2","bad",2.25,1,2,2,2,15,"alex","diagnostic","NA","bad",1.75,20,1,7,5,FALSE,FALSE,FALSE
"R_2YburRrMkrGbQme",6,6,7,7,81,"sam","diagnostic","NA","good",6.5,6,6,2,2,80,"robin","non-diagnostic","ND1","good",4,3,3,2,2,30,"francis","diagnostic","NA","bad",2.5,4,2,3,4,40,"alex","non-diagnostic","ND2","bad",3.25,26,2,7,2,FALSE,FALSE,FALSE
