"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_1gpb7yxvzP6Le1L",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,1,4,4,50,"francis","diagnostic","NA",2.5,1,1,1,1,0,"alex","non-diagnostic","ND2",1,45,1,6,2
"R_2wyODcZpq47A6Bz",1,1,1,1,8,"sam","diagnostic","NA",1,2,2,2,2,15,"robin","non-diagnostic","ND1",2,2,2,1,1,9,"francis","non-diagnostic","ND2",1.5,1,1,1,1,1,"alex","diagnostic","NA",1,45,2,6,5
"R_9oyadTTWRpPIsW5",3,3,4,4,40,"sam","diagnostic","NA",3.5,1,1,1,2,18,"robin","diagnostic","NA",1.25,2,2,5,3,41,"francis","non-diagnostic","ND2",3,1,1,1,1,9,"alex","non-diagnostic","ND1",1,22,2,3,2
"R_1OqzFxY13MK3qAI",1,1,2,1,7,"sam","diagnostic","NA",1.25,1,2,1,2,2,"robin","non-diagnostic","ND1",1.5,2,1,2,2,2,"francis","non-diagnostic","ND2",1.75,2,1,3,2,1,"alex","diagnostic","NA",2,23,2,7,2
"R_3r374F8Z34iv6Wm",2,1,1,1,10,"sam","diagnostic","NA",1.25,2,1,1,1,10,"robin","non-diagnostic","ND1",1.25,2,2,3,3,30,"francis","diagnostic","NA",2.5,1,1,2,1,10,"alex","non-diagnostic","ND2",1.25,52,2,7,2
"R_TuUZkjbtwgyAoiR",1,2,4,2,30,"sam","diagnostic","NA",2.25,2,3,4,4,40,"robin","non-diagnostic","ND1",3.25,3,4,5,5,50,"francis","diagnostic","NA",4.25,2,2,3,3,16,"alex","non-diagnostic","ND2",2.5,20,1,7,2
"R_AsuiLkYmsVggs2B",2,2,2,2,20,"sam","diagnostic","NA",2,3,2,2,2,19,"robin","diagnostic","NA",2.25,3,2,4,4,19,"francis","non-diagnostic","ND2",3.25,2,2,2,2,19,"alex","non-diagnostic","ND1",2,42,2,7,2
"R_31u3SMYzhZKhQAH",1,1,2,2,10,"sam","diagnostic","NA",1.5,1,2,1,2,15,"robin","non-diagnostic","ND1",1.5,2,2,3,2,25,"francis","diagnostic","NA",2.25,2,1,2,1,5,"alex","non-diagnostic","ND2",1.5,26,1,2,2
"R_2DUmVoousDxNkwo",2,2,3,3,20,"sam","diagnostic","NA",2.5,3,3,5,3,30,"robin","non-diagnostic","ND1",3.5,3,3,4,3,40,"francis","non-diagnostic","ND2",3.25,3,3,4,4,40,"alex","diagnostic","NA",3.5,42,2,7,2
"R_29J7uKMHuzoJBWp",1,1,1,2,13,"sam","diagnostic","NA",1.25,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,1,1,12,"francis","non-diagnostic","ND2",1,1,1,1,1,9,"alex","non-diagnostic","ND1",1,26,2,7,2
"R_1IZ2Y29m6xf5dio",3,4,4,2,25,"sam","diagnostic","NA",3.25,3,2,3,2,35,"robin","non-diagnostic","ND1",2.5,3,3,1,3,35,"francis","diagnostic","NA",2.5,2,2,3,3,40,"alex","non-diagnostic","ND2",2.5,20,1,4,2
"R_1GPKeXKa1LT5uSw",4,3,3,3,30,"sam","diagnostic","NA",3.25,4,3,1,1,20,"robin","non-diagnostic","ND1",2.25,4,3,4,3,35,"francis","non-diagnostic","ND2",3.5,3,3,2,2,25,"alex","diagnostic","NA",2.5,21,2,1,2
"R_yyIiv2H9urGsBXP",1,1,4,1,21,"sam","diagnostic","NA",1.75,4,1,1,2,49,"robin","diagnostic","NA",2,3,1,4,4,39,"francis","non-diagnostic","ND2",3,2,1,4,3,8,"alex","non-diagnostic","ND1",2.5,50,2,7,2
"R_2XmOip2goaeYj5H",1,2,5,1,0,"sam","diagnostic","NA",2.25,2,1,1,1,0,"robin","non-diagnostic","ND1",1.25,1,2,3,3,3,"francis","diagnostic","NA",2.25,1,2,2,1,0,"alex","non-diagnostic","ND2",1.5,47,2,2,5
"R_pmAgFLkjvX3py2B",1,1,4,2,24,"sam","diagnostic","NA",2,3,4,1,4,30,"robin","diagnostic","NA",3,3,4,5,4,39,"francis","non-diagnostic","ND2",4,3,4,2,2,19,"alex","non-diagnostic","ND1",2.75,27,2,7,5
"R_2dYFsy1WZSxAx65",2,2,4,2,22,"sam","diagnostic","NA",2.5,3,3,3,4,36,"robin","non-diagnostic","ND1",3.25,3,4,5,4,42,"francis","non-diagnostic","ND2",4,1,2,3,2,20,"alex","diagnostic","NA",2,19,1,2,5
"R_1dMGvCRLZVb94AW",2,2,2,2,32,"sam","diagnostic","NA",2,2,2,2,2,33,"robin","diagnostic","NA",2,3,3,3,4,39,"francis","non-diagnostic","ND2",3.25,3,3,3,3,39,"alex","non-diagnostic","ND1",3,22,2,7,5
"R_1je7HLbexmC0I7X",3,3,4,4,36,"sam","diagnostic","NA",3.5,2,2,1,3,8,"robin","non-diagnostic","ND1",2,4,4,4,4,34,"francis","diagnostic","NA",4,2,3,4,1,17,"alex","non-diagnostic","ND2",2.5,22,1,3,2
"R_1E0gMq5Ca61k3Eu",2,2,4,2,11,"sam","diagnostic","NA",2.5,2,2,3,2,10,"robin","non-diagnostic","ND1",2.25,3,4,4,4,49,"francis","diagnostic","NA",3.75,2,1,3,2,5,"alex","non-diagnostic","ND2",2,21,1,7,2
"R_w5agyx8fF1kV11n",2,1,3,3,35,"sam","diagnostic","NA",2.25,3,1,2,4,40,"robin","non-diagnostic","ND1",2.5,2,1,1,1,5,"francis","non-diagnostic","ND2",1.25,2,1,2,2,30,"alex","diagnostic","NA",1.75,19,2,7,2
"R_5ALGl9HljBBO0Br",1,2,4,2,11,"sam","diagnostic","NA",2.25,1,1,1,1,6,"robin","diagnostic","NA",1,3,1,3,3,12,"francis","non-diagnostic","ND2",2.5,1,3,2,3,5,"alex","non-diagnostic","ND1",2.25,21,3,3,2
"R_8fcvcF0GvbMZPln",3,3,4,3,10,"sam","diagnostic","NA",3.25,2,2,2,3,10,"robin","non-diagnostic","ND1",2.25,2,3,4,3,15,"francis","non-diagnostic","ND2",3,2,2,2,2,10,"alex","diagnostic","NA",2,19,2,7,2
"R_r8tcw7vQkwpBHCF",3,2,2,1,10,"sam","diagnostic","NA",2,2,2,1,2,10,"robin","diagnostic","NA",1.75,2,2,2,2,10,"francis","non-diagnostic","ND2",2,1,1,1,1,5,"alex","non-diagnostic","ND1",1,20,1,7,2
"R_2zx7KJ7XJfJJ2M1",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","diagnostic","NA",1,3,3,5,2,30,"francis","non-diagnostic","ND2",3.25,2,2,4,1,20,"alex","non-diagnostic","ND1",2.25,52,1,7,2
"R_3D1RjacKDDQDN7f",1,1,1,1,0,"sam","diagnostic","NA",1,2,2,1,1,5,"robin","non-diagnostic","ND1",1.5,1,1,1,1,0,"francis","diagnostic","NA",1,1,1,1,1,0,"alex","non-diagnostic","ND2",1,26,2,5,2
"R_r7q7ZGfpbfijKIF",2,3,5,4,34,"sam","diagnostic","NA",3.5,2,3,2,3,23,"robin","diagnostic","NA",2.5,2,3,5,4,40,"francis","non-diagnostic","ND2",3.5,1,2,5,4,30,"alex","non-diagnostic","ND1",3,47,2,7,2
"R_6XMTiO8nSM7JUv7",2,2,4,2,28,"sam","diagnostic","NA",2.5,1,1,2,1,8,"robin","non-diagnostic","ND1",1.25,4,3,4,3,38,"francis","non-diagnostic","ND2",3.5,2,1,4,1,8,"alex","diagnostic","NA",2,19,2,2,5
"R_1lrERrdGKN4BOW0",3,3,2,2,30,"sam","diagnostic","NA",2.5,2,3,2,2,27,"robin","non-diagnostic","ND1",2.25,3,4,4,2,38,"francis","non-diagnostic","ND2",3.25,2,3,4,2,32,"alex","diagnostic","NA",2.75,20,2,7,2
"R_1qdNAf7bIRRzfzP",2,2,4,3,30,"sam","diagnostic","NA",2.75,2,2,1,1,20,"robin","non-diagnostic","ND1",1.5,2,2,4,1,25,"francis","diagnostic","NA",2.25,2,2,5,1,30,"alex","non-diagnostic","ND2",2.5,44,2,7,5
"R_d4qKBg9DcRDPsWZ",1,2,3,2,5,"sam","diagnostic","NA",2,1,3,2,3,40,"robin","diagnostic","NA",2.25,4,4,5,4,50,"francis","non-diagnostic","ND2",4.25,1,2,3,3,10,"alex","non-diagnostic","ND1",2.25,21,2,7,2
"R_1diqYtNZnQ0LvMp",2,1,2,1,10,"sam","diagnostic","NA",1.5,3,2,3,2,18,"robin","diagnostic","NA",2.5,3,3,1,3,30,"francis","non-diagnostic","ND2",2.5,4,3,3,3,30,"alex","non-diagnostic","ND1",3.25,27,2,7,5
"R_VPiViVIIwNyj3RD",3,3,3,3,28,"sam","diagnostic","NA",3,2,1,1,2,19,"robin","non-diagnostic","ND1",1.5,1,1,4,3,16,"francis","diagnostic","NA",2.25,4,2,3,3,25,"alex","non-diagnostic","ND2",3,24,2,7,2
"R_24IWz4rWt8oOTod",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,1,1,1,0,"francis","diagnostic","NA",1,1,1,1,1,0,"alex","non-diagnostic","ND2",1,18,2,7,2
"R_bBLlXUuoSdRXfR7",1,1,1,1,0,"sam","diagnostic","NA",1,1,2,1,2,14,"robin","non-diagnostic","ND1",1.5,1,1,1,1,0,"francis","diagnostic","NA",1,1,1,1,1,0,"alex","non-diagnostic","ND2",1,52,2,7,2
"R_3hAqMZNKCzoZhyZ",3,4,3,3,11,"sam","diagnostic","NA",3.25,2,3,2,3,10,"robin","non-diagnostic","ND1",2.5,2,1,2,3,8,"francis","non-diagnostic","ND2",2,2,2,2,2,8,"alex","diagnostic","NA",2,55,1,7,2
"R_3HjdjJeakAjJIfS",2,2,4,1,20,"sam","diagnostic","NA",2.25,1,1,1,1,0,"robin","diagnostic","NA",1,2,2,4,3,20,"francis","non-diagnostic","ND2",2.75,1,2,3,1,5,"alex","non-diagnostic","ND1",1.75,48,2,7,2
"R_1hKngLsMsF8fwH6",3,3,4,3,34,"sam","diagnostic","NA",3.25,3,3,3,2,25,"robin","non-diagnostic","ND1",2.75,4,4,4,4,40,"francis","diagnostic","NA",4,2,2,3,2,31,"alex","non-diagnostic","ND2",2.25,39,2,7,5
"R_eDUFSEvsUILVtT3",4,3,4,4,37,"sam","diagnostic","NA",3.75,4,3,3,4,42,"robin","diagnostic","NA",3.5,6,5,4,4,61,"francis","non-diagnostic","ND2",4.75,3,3,4,4,44,"alex","non-diagnostic","ND1",3.5,45,2,7,5
"R_3MbR4D1nCw5MCuZ",4,3,4,3,30,"sam","diagnostic","NA",3.5,4,3,2,3,25,"robin","non-diagnostic","ND1",3,4,3,4,3,35,"francis","non-diagnostic","ND2",3.5,3,2,4,2,30,"alex","diagnostic","NA",2.75,24,2,7,2
"R_79RGbEZhhtG4U81",3,1,5,2,26,"sam","diagnostic","NA",2.75,2,2,1,3,16,"robin","non-diagnostic","ND1",2,4,3,4,3,36,"francis","diagnostic","NA",3.5,3,1,4,3,24,"alex","non-diagnostic","ND2",2.75,21,2,7,2
"R_1nNiNwyXNidKWHO",3,3,4,4,23,"sam","diagnostic","NA",3.5,2,1,2,2,5,"robin","non-diagnostic","ND1",1.75,2,1,4,4,13,"francis","diagnostic","NA",2.75,3,3,4,3,21,"alex","non-diagnostic","ND2",3.25,47,2,2,5
"R_2f1FDScvwkzXrj6",4,4,4,4,50,"sam","diagnostic","NA",4,4,4,4,4,50,"robin","non-diagnostic","ND1",4,4,4,4,4,50,"francis","non-diagnostic","ND2",4,4,4,4,4,50,"alex","diagnostic","NA",4,19,1,2,2
"R_3PYwayyAgFKJBet",2,1,2,3,25,"sam","diagnostic","NA",2,2,2,1,3,20,"robin","diagnostic","NA",2,4,2,5,3,40,"francis","non-diagnostic","ND2",3.5,3,1,3,2,30,"alex","non-diagnostic","ND1",2.25,18,1,7,2
"R_3iyTp7hKa4dfAnb",4,4,1,2,57,"sam","diagnostic","NA",2.75,6,2,2,2,7,"robin","non-diagnostic","ND1",3,3,3,4,2,100,"francis","diagnostic","NA",3,4,3,1,1,22,"alex","non-diagnostic","ND2",2.25,32,2,7,2
"R_1M6gV0oIkqQe7eP",1,1,1,1,0,"sam","diagnostic","NA",1,1,3,1,1,23,"robin","non-diagnostic","ND1",1.5,3,4,1,4,40,"francis","non-diagnostic","ND2",3,1,1,2,1,10,"alex","diagnostic","NA",1.25,54,1,4,5
"R_OqZvl9DSXYdxc9b",2,2,4,2,22,"sam","diagnostic","NA",2.5,3,3,3,3,37,"robin","diagnostic","NA",3,4,4,4,4,44,"francis","non-diagnostic","ND2",4,2,2,4,2,21,"alex","non-diagnostic","ND1",2.5,43,2,7,2
"R_DMleufMNtsfo6Zz",2,2,4,2,17,"sam","diagnostic","NA",2.5,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,4,3,9,"francis","non-diagnostic","ND2",2.25,1,1,4,3,9,"alex","non-diagnostic","ND1",2.25,23,2,7,5
"R_3qEulv2u5eOs2J9",3,4,2,3,30,"sam","diagnostic","NA",3,3,4,1,4,30,"robin","non-diagnostic","ND1",3,3,3,1,4,30,"francis","diagnostic","NA",2.75,3,2,3,4,20,"alex","non-diagnostic","ND2",3,55,2,7,2
"R_1jUJ5L9pHKJJLSV",2,2,3,3,16,"sam","diagnostic","NA",2.5,3,4,2,4,31,"robin","non-diagnostic","ND1",3.25,3,2,4,4,12,"francis","non-diagnostic","ND2",3.25,3,3,3,3,12,"alex","diagnostic","NA",3,51,2,7,5
"R_9MLQeY0SrpwQOrv",5,4,5,3,60,"sam","diagnostic","NA",4.25,4,3,2,4,63,"robin","non-diagnostic","ND1",3.25,5,5,4,3,65,"francis","diagnostic","NA",4.25,3,3,2,3,50,"alex","non-diagnostic","ND2",2.75,21,2,7,5
"R_7OhSeawc8v3aCo9",2,2,3,3,23,"sam","diagnostic","NA",2.5,4,3,3,4,31,"robin","non-diagnostic","ND1",3.5,3,3,3,3,28,"francis","non-diagnostic","ND2",3,3,3,3,3,31,"alex","diagnostic","NA",3,19,1,2,2
"R_3KBfL1VSzblkama",2,3,4,3,40,"sam","diagnostic","NA",3,2,2,3,3,30,"robin","non-diagnostic","ND1",2.5,3,3,4,3,37,"francis","non-diagnostic","ND2",3.25,2,2,3,2,28,"alex","diagnostic","NA",2.25,18,2,2,2
"R_29gNvJwI1e53XJk",2,2,3,3,27,"sam","diagnostic","NA",2.5,3,3,2,3,23,"robin","diagnostic","NA",2.75,2,2,3,3,23,"francis","non-diagnostic","ND2",2.5,2,2,3,3,20,"alex","non-diagnostic","ND1",2.5,21,1,7,2
"R_3nGibLaqWLw4gtq",2,2,4,2,25,"sam","diagnostic","NA",2.5,1,1,1,1,0,"robin","non-diagnostic","ND1",1,2,3,4,3,24,"francis","diagnostic","NA",3,1,2,2,1,5,"alex","non-diagnostic","ND2",1.5,24,2,7,2
"R_2YneZK4NJXHV4ZK",2,2,4,1,23,"sam","diagnostic","NA",2.25,2,3,1,2,29,"robin","non-diagnostic","ND1",2,2,2,4,2,28,"francis","non-diagnostic","ND2",2.5,2,1,4,2,24,"alex","diagnostic","NA",2.25,22,2,7,2
"R_bqja17swTgUfw0F",1,1,2,1,7,"sam","diagnostic","NA",1.25,1,1,1,1,1,"robin","non-diagnostic","ND1",1,2,2,4,2,15,"francis","diagnostic","NA",2.5,1,1,2,1,0,"alex","non-diagnostic","ND2",1.25,19,2,2,2
"R_RlgujOS14hohFa9",2,2,3,3,12,"sam","diagnostic","NA",2.5,1,1,1,1,2,"robin","diagnostic","NA",1,2,2,5,4,23,"francis","non-diagnostic","ND2",3.25,1,2,2,1,16,"alex","non-diagnostic","ND1",1.5,20,2,7,2
"R_25yFfxuflrVxapt",3,3,4,4,40,"sam","diagnostic","NA",3.5,3,3,2,4,24,"robin","non-diagnostic","ND1",3,3,3,4,4,35,"francis","non-diagnostic","ND2",3.5,3,2,4,4,28,"alex","diagnostic","NA",3.25,22,2,4,5
"R_1GCziE1xl1YW4qK",3,3,4,4,29,"sam","diagnostic","NA",3.5,4,3,4,4,30,"robin","diagnostic","NA",3.75,4,3,3,2,30,"francis","non-diagnostic","ND2",3,3,3,4,4,19,"alex","non-diagnostic","ND1",3.5,54,2,7,5
"R_3sp52ai2P0MyiUu",3,3,5,2,38,"sam","diagnostic","NA",3.25,3,2,2,2,25,"robin","non-diagnostic","ND1",2.25,3,2,4,2,30,"francis","diagnostic","NA",2.75,3,3,4,2,30,"alex","non-diagnostic","ND2",3,19,1,7,2
"R_2EuiE4idUdI24mT",3,3,3,3,17,"sam","diagnostic","NA",3,2,2,2,2,5,"robin","non-diagnostic","ND1",2,2,3,4,3,15,"francis","diagnostic","NA",3,4,3,4,3,19,"alex","non-diagnostic","ND2",3.5,20,2,7,5
"R_3g10xco5e9UujHS",3,2,4,3,9,"sam","diagnostic","NA",3,5,4,3,4,30,"robin","non-diagnostic","ND1",4,4,3,5,4,32,"francis","non-diagnostic","ND2",4,4,3,5,3,29,"alex","diagnostic","NA",3.75,32,1,2,2
"R_10VntjbwFOX8dtC",1,1,2,2,13,"sam","diagnostic","NA",1.5,2,2,2,4,17,"robin","diagnostic","NA",2.5,2,2,4,4,25,"francis","non-diagnostic","ND2",3,1,1,4,4,15,"alex","non-diagnostic","ND1",2.5,38,2,7,2
"R_2fJVAmjIxqTPC4S",2,3,3,4,85,"sam","diagnostic","NA",3,2,3,2,3,85,"robin","non-diagnostic","ND1",2.5,3,4,4,4,80,"francis","diagnostic","NA",3.75,2,3,4,3,85,"alex","non-diagnostic","ND2",3,53,1,2,2
"R_1FETAK5Nwvim5IR",3,3,4,2,25,"sam","diagnostic","NA",3,3,2,2,2,20,"robin","diagnostic","NA",2.25,2,2,3,3,30,"francis","non-diagnostic","ND2",2.5,1,1,2,1,10,"alex","non-diagnostic","ND1",1.25,21,2,7,5
"R_3rS4qUHZceeyV80",2,1,2,2,6,"sam","diagnostic","NA",1.75,1,1,1,1,5,"robin","diagnostic","NA",1,1,1,1,1,0,"francis","non-diagnostic","ND2",1,2,2,3,2,10,"alex","non-diagnostic","ND1",2.25,23,2,7,2
"R_2xRxndKJNX7BYOk",3,3,5,3,30,"sam","diagnostic","NA",3.5,1,1,1,2,8,"robin","diagnostic","NA",1.25,2,3,4,4,31,"francis","non-diagnostic","ND2",3.25,1,2,4,3,11,"alex","non-diagnostic","ND1",2.5,40,1,4,5
"R_1NEyrQ3WhpEx5HJ",1,2,3,2,30,"sam","diagnostic","NA",2,3,3,1,4,35,"robin","diagnostic","NA",2.75,3,3,5,3,40,"francis","non-diagnostic","ND2",3.5,3,3,2,3,35,"alex","non-diagnostic","ND1",2.75,18,1,2,5
"R_ulAfx3eem2BY3Id",1,1,4,1,0,"sam","diagnostic","NA",1.75,1,1,1,1,5,"robin","non-diagnostic","ND1",1,1,1,1,2,7,"francis","non-diagnostic","ND2",1.25,2,1,3,2,0,"alex","diagnostic","NA",2,22,2,5,5
"R_1C8sQjfcenQOaQY",1,1,1,1,4,"sam","diagnostic","NA",1,1,1,2,2,14,"robin","non-diagnostic","ND1",1.5,2,3,4,4,25,"francis","diagnostic","NA",3.25,2,2,3,3,20,"alex","non-diagnostic","ND2",2.5,21,2,4,5
"R_1gHgq0wRJEC39Vw",3,3,3,3,23,"sam","diagnostic","NA",3,1,2,1,2,7,"robin","non-diagnostic","ND1",1.5,1,2,3,3,8,"francis","diagnostic","NA",2.25,1,3,1,2,33,"alex","non-diagnostic","ND2",1.75,22,2,7,2
"R_1DM4ZnLBOFVN6yE",1,1,1,1,10,"sam","diagnostic","NA",1,2,2,2,2,5,"robin","non-diagnostic","ND1",2,4,3,4,4,30,"francis","non-diagnostic","ND2",3.75,2,2,2,2,7,"alex","diagnostic","NA",2,23,2,2,2
"R_2z5vl1SWiU45m1u",1,1,3,2,19,"sam","diagnostic","NA",1.75,1,1,1,1,0,"robin","non-diagnostic","ND1",1,4,4,7,4,80,"francis","diagnostic","NA",4.75,1,1,2,2,0,"alex","non-diagnostic","ND2",1.5,19,1,2,2
"R_1UoIsTMuMJQjoRP",1,1,2,1,9,"sam","diagnostic","NA",1.25,3,2,1,1,20,"robin","diagnostic","NA",1.75,1,1,2,1,9,"francis","non-diagnostic","ND2",1.25,1,1,2,1,5,"alex","non-diagnostic","ND1",1.25,22,2,7,5
"R_279ASOHPHIUoqrs",1,2,2,2,10,"sam","diagnostic","NA",1.75,1,2,1,2,16,"robin","non-diagnostic","ND1",1.5,5,5,4,4,70,"francis","non-diagnostic","ND2",4.5,2,2,2,2,10,"alex","diagnostic","NA",2,19,2,7,5
"R_2DM65nWhkg2mujg",4,4,4,4,30,"sam","diagnostic","NA",4,4,4,4,4,34,"robin","non-diagnostic","ND1",4,4,4,4,4,42,"francis","diagnostic","NA",4,4,4,4,4,41,"alex","non-diagnostic","ND2",4,24,2,5,2
"R_3EinHUFAkmw3you",3,3,4,4,41,"sam","diagnostic","NA",3.5,4,3,2,3,35,"robin","diagnostic","NA",3,4,4,6,5,65,"francis","non-diagnostic","ND2",4.75,3,2,3,3,25,"alex","non-diagnostic","ND1",2.75,21,2,7,2
"R_1pLqhhzKfKz64xc",1,1,2,1,0,"sam","diagnostic","NA",1.25,1,1,1,1,0,"robin","non-diagnostic","ND1",1,2,2,3,3,11,"francis","non-diagnostic","ND2",2.5,1,1,2,1,6,"alex","diagnostic","NA",1.25,19,1,7,5
"R_27KJWZYqETXwst6",2,2,3,3,25,"sam","diagnostic","NA",2.5,1,1,1,1,5,"robin","non-diagnostic","ND1",1,2,2,3,4,20,"francis","diagnostic","NA",2.75,2,1,1,2,8,"alex","non-diagnostic","ND2",1.5,20,2,7,5
"R_1gUu2EPFZdjIFQf",1,3,3,2,15,"sam","diagnostic","NA",2.25,2,3,2,2,17,"robin","non-diagnostic","ND1",2.25,3,3,5,2,23,"francis","non-diagnostic","ND2",3.25,3,2,3,1,12,"alex","diagnostic","NA",2.25,20,1,7,2
"R_1f0XqfG9VLXlVq2",1,1,6,1,27,"sam","diagnostic","NA",2.25,3,1,1,1,37,"robin","diagnostic","NA",1.5,3,5,1,5,21,"francis","non-diagnostic","ND2",3.5,4,1,3,3,32,"alex","non-diagnostic","ND1",2.75,19,1,2,2
"R_2wpOE78FeSTQxSU",2,2,2,3,20,"sam","diagnostic","NA",2.25,2,2,2,3,30,"robin","diagnostic","NA",2.25,3,5,3,3,45,"francis","non-diagnostic","ND2",3.5,4,4,5,5,45,"alex","non-diagnostic","ND1",4.5,19,1,7,2
"R_2Yy6BK86aXPrADI",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,3,3,10,"francis","non-diagnostic","ND2",2,1,1,1,1,0,"alex","non-diagnostic","ND1",1,19,2,7,2
"R_3mmfHmEhLksXEeZ",2,1,3,2,30,"sam","diagnostic","NA",2,2,1,2,1,10,"robin","non-diagnostic","ND1",1.5,5,4,5,6,53,"francis","diagnostic","NA",5,2,2,2,1,10,"alex","non-diagnostic","ND2",1.75,21,1,7,2
"R_26mOF9c8JPQCu2C",2,2,2,2,21,"sam","diagnostic","NA",2,2,3,2,3,35,"robin","non-diagnostic","ND1",2.5,3,3,4,3,40,"francis","diagnostic","NA",3.25,2,2,3,3,27,"alex","non-diagnostic","ND2",2.5,24,2,7,2
"R_ZajaHs6ng4V7gMV",1,1,1,1,2,"sam","diagnostic","NA",1,1,1,1,1,4,"robin","non-diagnostic","ND1",1,1,1,7,3,10,"francis","non-diagnostic","ND2",3,1,1,1,1,2,"alex","diagnostic","NA",1,20,2,7,2
"R_1QcoTw8jS04jd9x",3,3,2,2,25,"sam","diagnostic","NA",2.5,3,2,1,1,35,"robin","non-diagnostic","ND1",1.75,3,3,6,3,30,"francis","non-diagnostic","ND2",3.75,1,1,3,2,11,"alex","diagnostic","NA",1.75,20,1,2,5
"R_3plrl95XTIT1DM0",2,2,3,3,35,"sam","diagnostic","NA",2.5,2,2,1,1,20,"robin","non-diagnostic","ND1",1.5,3,3,5,4,41,"francis","diagnostic","NA",3.75,2,2,5,3,30,"alex","non-diagnostic","ND2",3,40,2,5,2
"R_893EVhxIvzTW1Lb",2,2,4,1,20,"sam","diagnostic","NA",2.25,2,2,2,2,20,"robin","diagnostic","NA",2,2,2,4,2,29,"francis","non-diagnostic","ND2",2.5,2,2,4,2,20,"alex","non-diagnostic","ND1",2.5,31,2,7,5
"R_3fJJVQhvQAuXNhE",3,3,5,4,15,"sam","diagnostic","NA",3.75,2,1,1,2,10,"robin","non-diagnostic","ND1",1.5,2,1,4,2,10,"francis","diagnostic","NA",2.25,2,1,1,1,5,"alex","non-diagnostic","ND2",1.25,24,2,2,5
"R_SMITmA8Mp82K2Hf",4,3,3,3,41,"sam","diagnostic","NA",3.25,4,4,3,3,41,"robin","non-diagnostic","ND1",3.5,4,4,2,5,41,"francis","non-diagnostic","ND2",3.75,3,3,3,3,33,"alex","diagnostic","NA",3,21,2,6,2
"R_0D6MLUqvjrsawHT",2,3,4,3,21,"sam","diagnostic","NA",3,2,3,2,3,22,"robin","diagnostic","NA",2.5,3,3,4,2,30,"francis","non-diagnostic","ND2",3,2,3,4,3,22,"alex","non-diagnostic","ND1",3,21,2,2,2
"R_qPbZV8C6VYtRycp",2,2,4,4,41,"sam","diagnostic","NA",3,2,2,2,2,21,"robin","diagnostic","NA",2,3,2,5,4,41,"francis","non-diagnostic","ND2",3.5,3,3,5,3,26,"alex","non-diagnostic","ND1",3.5,29,2,7,2
"R_1CCLU0Pvtx5Bk0a",3,2,4,3,40,"sam","diagnostic","NA",3,3,3,2,3,30,"robin","non-diagnostic","ND1",2.75,4,3,3,3,40,"francis","diagnostic","NA",3.25,2,3,2,2,25,"alex","non-diagnostic","ND2",2.25,23,2,7,5
"R_3emjqDFsESDK7kf",2,3,3,4,22,"sam","diagnostic","NA",3,3,3,4,3,22,"robin","non-diagnostic","ND1",3.25,2,3,3,3,22,"francis","non-diagnostic","ND2",2.75,3,4,5,4,22,"alex","diagnostic","NA",4,21,2,6,5
"R_9GjYI0Oz2zufG37",1,1,2,1,0,"sam","diagnostic","NA",1.25,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,1,4,1,0,"francis","diagnostic","NA",1.75,1,1,1,1,0,"alex","non-diagnostic","ND2",1,22,1,7,2
"R_3rTiUgcY9mViod4",3,3,4,4,54,"sam","diagnostic","NA",3.5,3,3,3,4,50,"robin","non-diagnostic","ND1",3.25,4,1,3,3,37,"francis","diagnostic","NA",2.75,3,4,4,3,33,"alex","non-diagnostic","ND2",3.5,20,1,2,5
"R_eVSyAktTERpW6UF",2,1,2,1,27,"sam","diagnostic","NA",1.5,3,3,2,3,39,"robin","non-diagnostic","ND1",2.75,3,2,3,3,20,"francis","diagnostic","NA",2.75,3,3,5,6,57,"alex","non-diagnostic","ND2",4.25,20,1,1,5
"R_2fJvOc45IzISbLX",2,2,3,2,15,"sam","diagnostic","NA",2.25,2,2,2,2,9,"robin","non-diagnostic","ND1",2,2,2,2,1,10,"francis","diagnostic","NA",1.75,2,2,2,2,11,"alex","non-diagnostic","ND2",2,27,2,7,2
