"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consentQ","PID","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_1GHpoYua0D7DYAe","Alex",6,7,7,5,73,2022-03-13 10:47:31,2022-03-13 10:51:10,"IP Address","216.250.251.198",100,218,TRUE,2022-03-13 10:51:10,NA,NA,NA,NA,42.1472930908203,-71.0067977905274,"anonymous","EN","Yes","A182731SRNAI9K",35,"Female",NA,5,6,7,4,77,6,7,6,6,82,5,6,6,7,71,6,7,6,5,74,6,7,7,5,73,6,7,7,6,81,"None of the above","Soccer","Diagnostic",6.25,73,0.104240381511812
"R_1GHpoYua0D7DYAe","Robin",6,7,7,6,81,2022-03-13 10:47:31,2022-03-13 10:51:10,"IP Address","216.250.251.198",100,218,TRUE,2022-03-13 10:51:10,NA,NA,NA,NA,42.1472930908203,-71.0067977905274,"anonymous","EN","Yes","A182731SRNAI9K",35,"Female",NA,5,6,7,4,77,6,7,6,6,82,5,6,6,7,71,6,7,6,5,74,6,7,7,5,73,6,7,7,6,81,"None of the above","Soccer","Diagnostic",6.5,81,0.530354801246339
"R_3aYCGu0kO4hU4p3","Sam",6,7,6,7,80,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Diagnostic",6.5,80,0.494488323218272
"R_3aYCGu0kO4hU4p3","Jackie",5,7,5,7,85,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Non-Diagnostic",6,85,0.395455522338641
"R_3aYCGu0kO4hU4p3","Charlie",6,7,6,7,91,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Non-Diagnostic",6.5,91,0.889019581527018
"R_3aYCGu0kO4hU4p3","Francis",5,6,7,6,59,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Diagnostic",6,59,-0.537072906391123
"R_3aYCGu0kO4hU4p3","Alex",7,7,6,7,91,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Diagnostic",6.75,91,1.028202177037
"R_3aYCGu0kO4hU4p3","Robin",6,6,5,7,82,2022-03-13 10:41:49,2022-03-13 10:51:19,"IP Address","24.6.178.244",100,570,TRUE,2022-03-13 10:51:19,NA,NA,NA,NA,37.5337066650391,-122.028900146484,"anonymous","EN","Yes","A16UXP3PNM7P6U",30,"Female",NA,6,7,6,7,80,5,7,5,7,85,6,7,6,7,91,5,6,7,6,59,7,7,6,7,91,6,6,5,7,82,"None of the above","Soccer","Diagnostic",6,82,0.287856088254438
"R_2U0gDFjiQ42t12V","Sam",6,5,6,5,74,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Diagnostic",5.5,74,-0.277440926990075
"R_2U0gDFjiQ42t12V","Jackie",6,5,6,6,69,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Non-Diagnostic",5.75,69,-0.317590721620429
"R_2U0gDFjiQ42t12V","Charlie",6,5,6,5,67,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Non-Diagnostic",5.5,67,-0.52850627318655
"R_2U0gDFjiQ42t12V","Francis",6,5,5,6,78,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Diagnostic",5.5,78,-0.133975014877804
"R_2U0gDFjiQ42t12V","Alex",6,5,6,6,72,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Diagnostic",5.75,72,-0.209991287536226
"R_2U0gDFjiQ42t12V","Robin",6,5,6,5,73,2022-03-13 10:44:27,2022-03-13 10:51:20,"IP Address","208.219.19.102",100,412,TRUE,2022-03-13 10:51:20,NA,NA,NA,NA,45.5411071777344,-122.560501098633,"anonymous","EN","Yes","A3AKW7ZV3HDZC9",48,"Female",NA,6,5,6,5,74,6,5,6,6,69,6,5,6,5,67,6,5,5,6,78,6,5,6,6,72,6,5,6,5,73,"Enthusiastic","Soccer","Diagnostic",5.5,73,-0.313307405018143
"R_VIi2m3JCww1nDDb","Sam",7,6,5,7,100,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Diagnostic",6.25,100,1.07263528826964
"R_VIi2m3JCww1nDDb","Jackie",7,6,5,6,93,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Non-Diagnostic",6,93,0.682387346563184
"R_VIi2m3JCww1nDDb","Charlie",6,5,6,5,90,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Non-Diagnostic",5.5,90,0.296422721459011
"R_VIi2m3JCww1nDDb","Francis",5,6,5,6,90,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Diagnostic",5.5,90,0.296422721459011
"R_VIi2m3JCww1nDDb","Alex",6,5,6,7,94,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Diagnostic",6,94,0.718253824591252
"R_VIi2m3JCww1nDDb","Robin",4,5,6,5,79,2022-03-13 10:27:23,2022-03-13 10:51:43,"IP Address","103.143.182.133",100,1460,TRUE,2022-03-13 10:51:43,NA,NA,NA,NA,23.7272033691406,90.4093017578125,"anonymous","EN","Yes","A2AP9F2LCG5GV8",29,"Male",NA,7,6,5,7,100,7,6,5,6,93,6,5,6,5,90,5,6,5,6,90,6,5,6,7,94,4,5,6,5,79,"None of the above","Swimming","Diagnostic",5,79,-0.376473727869705
"R_0iEsx9NXHDa5cid","Sam",2,4,3,4,89,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Diagnostic",3.25,89,-0.992087116158921
"R_0iEsx9NXHDa5cid","Jackie",2,3,3,4,82,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Non-Diagnostic",3,82,-1.38233505786538
"R_0iEsx9NXHDa5cid","Charlie",2,2,4,2,75,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Non-Diagnostic",2.5,75,-1.91176559508183
"R_0iEsx9NXHDa5cid","Francis",2,3,5,4,82,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Diagnostic",3.5,82,-1.10396986684541
"R_0iEsx9NXHDa5cid","Alex",2,4,4,3,74,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Diagnostic",3.25,74,-1.53008428657994
"R_0iEsx9NXHDa5cid","Robin",2,3,4,3,80,2022-03-13 10:48:45,2022-03-13 10:52:47,"IP Address","208.203.216.8",100,241,TRUE,2022-03-13 10:52:47,NA,NA,NA,NA,41.0325927734375,-73.7621002197266,"anonymous","EN","Yes","A1AAAH434DDOUZ",30,"Male",NA,2,4,3,4,89,2,3,3,4,82,2,2,4,2,75,2,3,5,4,82,2,4,4,3,74,2,3,4,3,80,"None of the above","Basketball","Diagnostic",3,80,-1.45406801392152
"R_1IZcQwVmlJvIh9p","Sam",3,6,5,5,63,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Diagnostic",4.75,63,-1.08951997182878
"R_1IZcQwVmlJvIh9p","Jackie",6,4,4,7,81,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Non-Diagnostic",5.25,81,-0.165558176303585
"R_1IZcQwVmlJvIh9p","Charlie",6,3,5,5,62,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Non-Diagnostic",4.75,62,-1.12538644985684
"R_1IZcQwVmlJvIh9p","Francis",6,4,4,6,66,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Diagnostic",5,66,-0.842737942234588
"R_1IZcQwVmlJvIh9p","Alex",6,3,4,4,81,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Diagnostic",4.25,81,-0.722288558343524
"R_1IZcQwVmlJvIh9p","Robin",6,4,5,5,73,2022-03-13 10:50:20,2022-03-13 10:53:27,"IP Address","63.75.244.28",100,186,TRUE,2022-03-13 10:53:27,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","A1X8PKR01HU3X7",44,"Female",NA,3,6,5,5,63,6,4,4,7,81,6,3,5,5,62,6,4,4,6,66,6,3,4,4,81,6,4,5,5,73,"None of the above","Soccer","Diagnostic",5,73,-0.591672596038113
"R_9oAQoHz36yUGNYR","Sam",7,6,6,7,64,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Diagnostic",6.5,64,-0.0793753252308141
"R_9oAQoHz36yUGNYR","Jackie",7,6,7,7,62,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Non-Diagnostic",6.75,62,-0.0119256857769649
"R_9oAQoHz36yUGNYR","Charlie",7,6,7,7,61,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Non-Diagnostic",6.75,61,-0.0477921638050328
"R_9oAQoHz36yUGNYR","Francis",7,6,6,6,60,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Diagnostic",6.25,60,-0.36202383285307
"R_9oAQoHz36yUGNYR","Alex",7,6,6,7,91,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Diagnostic",6.5,91,0.889019581527018
"R_9oAQoHz36yUGNYR","Robin",6,6,7,7,68,2022-03-13 10:50:07,2022-03-13 10:54:39,"IP Address","208.203.209.34",100,272,TRUE,2022-03-13 10:54:39,NA,NA,NA,NA,40.7126007080078,-74.0065994262695,"anonymous","EN","Yes","AR0UATVXWK3JT",30,"Male",NA,7,6,6,7,64,7,6,7,7,62,7,6,7,7,61,7,6,6,6,60,7,6,6,7,91,6,6,7,7,68,"None of the above","Soccer","Diagnostic",6.5,68,0.0640905868814573
"R_Y91TOTlOh4PpF2F","Sam",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
"R_Y91TOTlOh4PpF2F","Jackie",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Non-Diagnostic",7,100,1.4901830747996
"R_Y91TOTlOh4PpF2F","Charlie",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Non-Diagnostic",7,100,1.4901830747996
"R_Y91TOTlOh4PpF2F","Francis",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
"R_Y91TOTlOh4PpF2F","Alex",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
"R_Y91TOTlOh4PpF2F","Robin",7,7,7,7,100,2022-03-13 10:51:17,2022-03-13 10:55:44,"IP Address","63.75.244.176",100,266,TRUE,2022-03-13 10:55:44,NA,NA,NA,NA,33.8358001708984,-117.906295776367,"anonymous","EN","Yes","AH4WMTDAVHVMD",53,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
"R_22tBBOStVdpjzyt","Sam",7,6,6,7,93,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Diagnostic",6.5,93,0.960752537583154
"R_22tBBOStVdpjzyt","Jackie",5,6,5,6,56,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Non-Diagnostic",5.5,56,-0.923037531495296
"R_22tBBOStVdpjzyt","Charlie",4,3,6,3,50,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Non-Diagnostic",4,50,-1.97333197272361
"R_22tBBOStVdpjzyt","Francis",6,5,6,6,75,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Diagnostic",5.75,75,-0.102391853452022
"R_22tBBOStVdpjzyt","Alex",6,7,7,6,88,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Diagnostic",6.5,88,0.781420147442814
"R_22tBBOStVdpjzyt","Robin",5,6,7,6,85,2022-03-13 10:50:29,2022-03-13 10:56:23,"IP Address","45.131.195.112",100,353,TRUE,2022-03-13 10:56:23,NA,NA,NA,NA,40.78759765625,-74.0599975585937,"anonymous","EN","Yes","A1K8VUKRL53OX",30,"Male",NA,7,6,6,7,93,5,6,5,6,56,4,3,6,3,50,6,5,6,6,75,6,7,7,6,88,5,6,7,6,85,"None of the above","Soccer","Diagnostic",6,85,0.395455522338641
"R_2P0TU46p0nVCN67","Sam",7,7,7,7,100,2022-03-13 10:53:01,2022-03-13 10:59:09,"IP Address","161.35.128.14",100,368,TRUE,2022-03-13 10:59:09,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A3SA97VT1923NN",37,"Male",NA,7,7,7,7,100,7,7,7,7,96,6,6,7,7,95,7,7,7,7,100,7,7,7,7,99,7,7,7,7,95,"None of the above","Soccer","Diagnostic",7,100,1.4901830747996
"R_2P0TU46p0nVCN67","Jackie",7,7,7,7,96,2022-03-13 10:53:01,2022-03-13 10:59:09,"IP Address","161.35.128.14",100,368,TRUE,2022-03-13 10:59:09,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A3SA97VT1923NN",37,"Male",NA,7,7,7,7,100,7,7,7,7,96,6,6,7,7,95,7,7,7,7,100,7,7,7,7,99,7,7,7,7,95,"None of the above","Soccer","Non-Diagnostic",7,96,1.34671716268733
"R_2P0TU46p0nVCN67","Charlie",6,6,7,7,95,2022-03-13 10:53:01,2022-03-13 10:59:09,"IP Address","161.35.128.14",100,368,TRUE,2022-03-13 10:59:09,NA,NA,NA,NA,40.8363952636719,-74.1402969360352,"anonymous","EN","Yes","A3SA97VT1923NN",37,"Male",NA,7,7,7,7,100,7,7,7,7,96,6,6,7,7,95,7,7,7,7,100,7,7,7,7,99,7,7,7,7,95,"None of the above","Soccer","Non-Diagnostic",6.5,95,1.03248549363929
