"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_8dZqGOlw80OKkTL",6,6,5,7,72,"sam","diagnostic","NA",6,6,7,6,5,81,"robin","non-diagnostic","ND1",6,6,7,6,7,75,"francis","non-diagnostic","ND2",6.5,6,7,6,7,76,"alex","diagnostic","NA",6.5,35,1,"MTurk",7,2
"R_1mPDNtALjSoX9CL",6,5,6,6,70,"sam","diagnostic","NA",5.75,6,5,6,6,79,"robin","non-diagnostic","ND1",5.75,7,6,5,6,85,"francis","diagnostic","NA",6,6,5,6,6,77,"alex","non-diagnostic","ND2",5.75,45,1,"MTurk",2,5
"R_8pq1dhapS3V3zVf",6,6,6,5,78,"sam","diagnostic","NA",5.75,6,7,6,6,77,"robin","non-diagnostic","ND1",6.25,7,6,7,7,80,"francis","non-diagnostic","ND2",6.75,6,7,6,7,69,"alex","diagnostic","NA",6.5,57,1,"MTurk",7,2
"R_2xGl6CSkN3fisHh",7,7,1,2,64,"sam","diagnostic","NA",4.25,6,2,1,7,76,"robin","non-diagnostic","ND1",4,6,2,7,1,79,"francis","non-diagnostic","ND2",4,6,1,1,7,67,"alex","diagnostic","NA",3.75,32,4,"MTurk",1,4
"R_2R4VADTEQGptD2T",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,90,"robin","diagnostic","NA",7,7,7,7,4,80,"francis","non-diagnostic","ND2",6.25,7,7,7,4,80,"alex","non-diagnostic","ND1",6.25,34,1,"MTurk",7,2
"R_2wsNsAw2e50MQvm",7,7,6,7,82,"sam","diagnostic","NA",6.75,7,7,7,6,77,"robin","diagnostic","NA",6.75,4,7,7,6,65,"francis","non-diagnostic","ND2",6,7,7,7,6,89,"alex","non-diagnostic","ND1",6.75,30,1,"MTurk",7,2
"R_3R2WXFkkSdrBF2m",5,6,6,6,87,"sam","diagnostic","NA",5.75,5,6,6,6,85,"robin","non-diagnostic","ND1",5.75,6,6,6,6,90,"francis","diagnostic","NA",6,5,6,6,6,83,"alex","non-diagnostic","ND2",5.75,47,2,"MTurk",7,2
"R_1DP5Q47nhvMiqvX",4,5,5,4,64,"sam","diagnostic","NA",4.5,3,3,4,5,64,"robin","non-diagnostic","ND1",3.75,4,4,3,5,57,"francis","non-diagnostic","ND2",4,4,5,5,5,68,"alex","diagnostic","NA",4.75,29,1,"MTurk",7,5
"R_27DKMRY5Z6zj77U",5,5,6,5,78,"sam","diagnostic","NA",5.25,6,5,5,6,75,"robin","non-diagnostic","ND1",5.5,6,5,5,6,74,"francis","diagnostic","NA",5.5,5,5,4,5,71,"alex","non-diagnostic","ND2",4.75,40,2,"MTurk",1,1
"R_12fLMITIcJZ93Bf",7,6,7,6,97,"sam","diagnostic","NA",6.5,7,6,7,6,91,"robin","diagnostic","NA",6.5,7,6,7,6,84,"francis","non-diagnostic","ND2",6.5,7,6,7,6,85,"alex","non-diagnostic","ND1",6.5,35,2,"MTurk",NA,3
"R_2RPTcgR2VciZjfs",5,6,7,7,81,"sam","diagnostic","NA",6.25,5,7,6,6,73,"robin","non-diagnostic","ND1",6,6,7,7,7,86,"francis","non-diagnostic","ND2",6.75,5,4,6,6,46,"alex","diagnostic","NA",5.25,28,1,"MTurk",7,5
"R_2P0s6wSqaqbGAJl",6,6,6,6,81,"sam","diagnostic","NA",6,6,6,6,6,77,"robin","non-diagnostic","ND1",6,6,6,6,6,82,"francis","non-diagnostic","ND2",6,6,6,6,6,80,"alex","diagnostic","NA",6,35,2,"MTurk",7,5
"R_2bQzibeofHxevtk",5,7,6,5,72,"sam","diagnostic","NA",5.75,6,7,7,6,70,"robin","non-diagnostic","ND1",6.5,6,7,7,6,81,"francis","diagnostic","NA",6.5,5,6,4,5,82,"alex","non-diagnostic","ND2",5,30,2,"MTurk",7,2
"R_1rPl6uE37huThrS",6,4,5,5,67,"sam","diagnostic","NA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,6,69,"francis","non-diagnostic","ND2",6,4,6,5,3,62,"alex","non-diagnostic","ND1",4.5,36,2,"MTurk",7,2
"R_1NwydnV8cNKl4wy",7,7,5,6,85,"sam","diagnostic","NA",6.25,7,7,7,6,100,"robin","non-diagnostic","ND1",6.75,6,7,5,5,82,"francis","non-diagnostic","ND2",5.75,6,7,6,7,91,"alex","diagnostic","NA",6.5,49,1,"MTurk",7,2
"R_qCLoC5Rkjiwx1Fn",7,6,7,7,84,"sam","diagnostic","NA",6.75,7,6,7,6,87,"robin","diagnostic","NA",6.5,6,6,7,7,85,"francis","non-diagnostic","ND2",6.5,7,7,7,7,92,"alex","non-diagnostic","ND1",7,35,1,"MTurk",NA,2
"R_1f0Z2zEqFvfd7px",6,5,7,6,74,"sam","diagnostic","NA",6,6,5,4,5,55,"robin","non-diagnostic","ND1",5,4,5,5,6,58,"francis","diagnostic","NA",5,4,5,5,6,50,"alex","non-diagnostic","ND2",5,50,1,"MTurk",7,2
"R_3nqtA4szUNLSMS9",7,6,6,6,91,"sam","diagnostic","NA",6.25,5,5,4,5,76,"robin","non-diagnostic","ND1",4.75,7,6,7,7,92,"francis","diagnostic","NA",6.75,7,6,7,7,100,"alex","non-diagnostic","ND2",6.75,40,1,"MTurk",7,2
"R_3e3lRTrOcjNJ4Iz",6,7,6,6,73,"sam","diagnostic","NA",6.25,6,7,7,6,83,"robin","diagnostic","NA",6.5,7,6,6,7,71,"francis","non-diagnostic","ND2",6.5,6,7,6,6,82,"alex","non-diagnostic","ND1",6.25,30,1,"MTurk",7,2
"R_3mn3zDDzax7r6xW",7,6,7,6,98,"sam","diagnostic","NA",6.5,7,7,7,6,96,"robin","non-diagnostic","ND1",6.75,7,6,7,6,94,"francis","non-diagnostic","ND2",6.5,7,7,6,7,100,"alex","diagnostic","NA",6.75,31,2,"MTurk",7,5
"R_3HGo9LOPpY4eHWg",6,7,7,6,84,"sam","diagnostic","NA",6.5,6,6,7,6,79,"robin","non-diagnostic","ND1",6.25,7,7,6,7,82,"francis","diagnostic","NA",6.75,6,4,5,6,56,"alex","non-diagnostic","ND2",5.25,34,2,"MTurk",7,2
"R_SUKj7MLsIbPrOMx",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","non-diagnostic","ND1",7,7,7,6,7,80,"francis","non-diagnostic","ND2",6.75,7,7,7,7,100,"alex","diagnostic","NA",7,29,1,"MTurk",7,2
"R_7P6DggR4bSfzHJn",6,6,6,4,67,"sam","diagnostic","NA",5.5,4,5,6,1,64,"robin","non-diagnostic","ND1",4,7,4,1,7,71,"francis","diagnostic","NA",4.75,4,5,1,5,50,"alex","non-diagnostic","ND2",3.75,26,1,"MTurk",7,2
"R_10ooG4vGDBfz9uS",6,5,4,5,69,"sam","diagnostic","NA",5,2,2,5,5,62,"robin","diagnostic","NA",3.5,7,6,5,4,61,"francis","non-diagnostic","ND2",5.5,5,4,6,7,50,"alex","non-diagnostic","ND1",5.5,24,1,"MTurk",7,NA
"R_1pRQRcae0QThxbO",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,97,"robin","non-diagnostic","ND1",7,7,7,7,7,92,"francis","non-diagnostic","ND2",7,7,7,7,7,96,"alex","diagnostic","NA",7,52,2,"MTurk",7,2
"R_rpVCtGKTxKS0RhL",6,7,6,6,94,"sam","diagnostic","NA",6.25,7,6,6,7,97,"robin","non-diagnostic","ND1",6.5,6,6,5,6,88,"francis","non-diagnostic","ND2",5.75,7,7,6,7,98,"alex","diagnostic","NA",6.75,45,2,"MTurk",7,2
"R_10ruvnVXf3FNErh",6,5,4,3,30,"sam","diagnostic","NA",4.5,3,4,5,6,67,"robin","diagnostic","NA",4.5,4,5,6,5,64,"francis","non-diagnostic","ND2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"MTurk",2,2
"R_11i3XMoHQ19AFNz",1,2,2,6,71,"sam","diagnostic","NA",2.75,2,4,1,4,70,"robin","non-diagnostic","ND1",2.75,4,3,4,7,66,"francis","diagnostic","NA",4.5,6,2,7,3,72,"alex","non-diagnostic","ND2",4.5,25,1,"MTurk",7,2
"R_wTd4bjDOYA8TKLv",5,5,5,6,61,"sam","diagnostic","NA",5.25,5,5,6,6,70,"robin","diagnostic","NA",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,80,"alex","non-diagnostic","ND1",5.25,29,1,"MTurk",7,5
"R_2ALnPH5SjS8glvQ",5,7,4,5,73,"sam","diagnostic","NA",5.25,6,7,4,6,80,"robin","non-diagnostic","ND1",5.75,6,4,7,5,71,"francis","non-diagnostic","ND2",5.5,4,4,2,5,60,"alex","diagnostic","NA",3.75,26,1,"MTurk",7,2
"R_3oyZkz8c1DPm2Oe",5,5,5,5,81,"sam","diagnostic","NA",5,6,6,6,6,85,"robin","non-diagnostic","ND1",6,4,4,4,4,77,"francis","diagnostic","NA",4,5,5,6,6,86,"alex","non-diagnostic","ND2",5.5,30,2,"MTurk",7,2
"R_3jceuV2DNt8S8WE",6,3,6,4,77,"sam","diagnostic","NA",4.75,6,2,6,4,85,"robin","non-diagnostic","ND1",4.5,7,1,6,2,76,"francis","diagnostic","NA",4,7,3,6,3,74,"alex","non-diagnostic","ND2",4.75,32,1,"MTurk",4,5
"R_spNjMOqtcRNJkf7",7,6,7,6,85,"sam","diagnostic","NA",6.5,7,6,7,6,77,"robin","diagnostic","NA",6.5,7,6,7,6,87,"francis","non-diagnostic","ND2",6.5,7,6,7,6,82,"alex","non-diagnostic","ND1",6.5,43,1,"MTurk",7,5
"R_PRL4JG3rMK765uF",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,38,1,"MTurk",7,2
"R_3n5WeYElSwPIaa9",4,5,4,2,60,"sam","diagnostic","NA",3.75,6,4,4,5,82,"robin","diagnostic","NA",4.75,7,5,4,5,80,"francis","non-diagnostic","ND2",5.25,6,4,4,5,70,"alex","non-diagnostic","ND1",4.75,24,1,"MTurk",7,2
"R_PthrUPHBNIF6FKp",5,6,7,5,90,"sam","diagnostic","NA",5.75,6,7,6,7,90,"robin","non-diagnostic","ND1",6.5,5,7,6,7,94,"francis","non-diagnostic","ND2",6.25,6,7,6,7,91,"alex","diagnostic","NA",6.5,30,1,"MTurk",7,3
"R_1NsOuMlw9am3ejx",7,7,7,7,100,"sam","diagnostic","NA",7,5,6,6,6,90,"robin","non-diagnostic","ND1",5.75,5,5,4,4,60,"francis","non-diagnostic","ND2",4.5,7,7,4,7,90,"alex","diagnostic","NA",6.25,23,2,"MTurk",7,2
"R_2QLNTuvQzyGCaZQ",7,6,7,7,100,"sam","diagnostic","NA",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,100,"francis","non-diagnostic","ND2",6.5,7,7,6,6,100,"alex","non-diagnostic","ND1",6.5,32,2,"MTurk",7,3
"R_1rdG7kchmtS1CU1",6,5,6,6,62,"sam","diagnostic","NA",5.75,4,4,4,3,48,"robin","non-diagnostic","ND1",3.75,6,5,6,6,64,"francis","diagnostic","NA",5.75,6,6,7,6,58,"alex","non-diagnostic","ND2",6.25,55,2,"MTurk",7,2
"R_2BbRXGXnMcH9yns",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,25,2,"MTurk",7,2
"R_2czKjOQkRw6iQjs",5,4,6,7,92,"sam","diagnostic","NA",5.5,7,6,7,7,83,"robin","non-diagnostic","ND1",6.75,7,6,7,7,63,"francis","diagnostic","NA",6.75,7,6,6,7,85,"alex","non-diagnostic","ND2",6.5,29,2,"MTurk",7,2
"R_3dQKT0WZISycX4t",6,6,5,5,66,"sam","diagnostic","NA",5.5,6,6,6,6,80,"robin","non-diagnostic","ND1",6,6,6,6,6,80,"francis","diagnostic","NA",6,6,6,6,5,70,"alex","non-diagnostic","ND2",5.75,47,1,"MTurk",7,3
"R_1JOT6XOa89rnM9z",5,5,6,6,73,"sam","diagnostic","NA",5.5,4,5,5,5,58,"robin","non-diagnostic","ND1",4.75,5,5,5,5,69,"francis","diagnostic","NA",5,5,5,4,4,62,"alex","non-diagnostic","ND2",4.5,29,1,"MTurk",7,5
"R_O7PcKBo6UeSvQRP",5,4,7,7,50,"sam","diagnostic","NA",5.75,5,3,7,7,45,"robin","non-diagnostic","ND1",5.5,6,5,7,6,60,"francis","diagnostic","NA",6,5,3,6,6,40,"alex","non-diagnostic","ND2",5,44,1,"MTurk",7,2
"R_T60FgmleRupZjBn",7,6,6,6,96,"sam","diagnostic","NA",6.25,6,6,6,5,90,"robin","non-diagnostic","ND1",5.75,6,2,3,5,88,"francis","non-diagnostic","ND2",4,5,3,2,4,97,"alex","diagnostic","NA",3.5,30,1,"MTurk",1,2
"R_r3mFZVXVi72KO3L",6,6,1,6,88,"sam","diagnostic","NA",4.75,7,7,1,7,91,"robin","non-diagnostic","ND1",5.5,6,6,2,6,90,"francis","non-diagnostic","ND2",5,7,7,1,7,95,"alex","diagnostic","NA",5.5,40,2,"MTurk",7,2
"R_uelYTdyhrNhjz5D",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,31,1,"MTurk",7,2
"R_1rugU3arsS4vVPT",5,6,7,6,85,"sam","diagnostic","NA",6,6,5,6,7,86,"robin","non-diagnostic","ND1",6,6,5,6,7,91,"francis","diagnostic","NA",6,5,6,5,6,90,"alex","non-diagnostic","ND2",5.5,33,2,"MTurk",7,3
"R_3dY845qR9jxihBO",7,6,7,6,82,"sam","diagnostic","NA",6.5,7,6,7,6,84,"robin","non-diagnostic","ND1",6.5,7,6,7,6,79,"francis","diagnostic","NA",6.5,7,6,7,6,78,"alex","non-diagnostic","ND2",6.5,52,1,"MTurk",1,3
"R_2YDq8kuV0Cm81Uy",6,6,5,4,42,"sam","diagnostic","NA",5.25,5,5,5,5,54,"robin","non-diagnostic","ND1",5,4,6,4,4,70,"francis","diagnostic","NA",4.5,5,6,5,5,38,"alex","non-diagnostic","ND2",5.25,44,1,"MTurk",7,2
"R_YWGNypgB1Tk6KEF",7,5,6,6,79,"sam","diagnostic","NA",6,6,6,5,6,73,"robin","non-diagnostic","ND1",5.75,6,7,6,6,77,"francis","non-diagnostic","ND2",6.25,6,6,5,6,87,"alex","diagnostic","NA",5.75,49,2,"MTurk",7,2
"R_8Ikz440B5nPKLcZ",5,4,5,5,79,"sam","diagnostic","NA",4.75,5,4,5,5,92,"robin","non-diagnostic","ND1",4.75,5,4,5,5,100,"francis","non-diagnostic","ND2",4.75,4,5,4,5,85,"alex","diagnostic","NA",4.5,37,1,"MTurk",7,2
"R_38j85DE2y1tPZ85",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,92,"robin","non-diagnostic","ND1",7,7,7,7,7,91,"francis","diagnostic","NA",7,7,7,7,7,92,"alex","non-diagnostic","ND2",7,29,1,"MTurk",7,5
"R_DvpmT2YfeFmWxiN",6,7,5,6,83,"sam","diagnostic","NA",6,6,4,7,5,75,"robin","non-diagnostic","ND1",5.5,6,5,7,5,93,"francis","diagnostic","NA",5.75,4,2,3,5,57,"alex","non-diagnostic","ND2",3.5,35,1,"MTurk",7,2
"R_3G2PjHq4qk0W3Id",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,98,"robin","non-diagnostic","ND1",7,7,6,7,7,99,"francis","non-diagnostic","ND2",6.75,7,7,4,7,86,"alex","diagnostic","NA",6.25,29,1,"MTurk",2,2
"R_1mELmJjs0BOIJsY",5,4,5,5,57,"sam","diagnostic","NA",4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,56,"francis","non-diagnostic","ND2",4.5,3,4,5,5,62,"alex","non-diagnostic","ND1",4.25,29,1,"MTurk",7,5
"R_sp84uJcwZrEgndv",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,39,1,"MTurk",7,2
"R_3oGcZ6jLJf2PoXF",6,6,6,6,84,"sam","diagnostic","NA",6,6,6,6,6,88,"robin","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,85,"alex","non-diagnostic","ND1",6,60,2,"MTurk",7,2
"R_2anR5STIrq5vtBH",7,6,4,6,84,"sam","diagnostic","NA",5.75,6,7,6,7,94,"robin","diagnostic","NA",6.5,6,6,6,4,70,"francis","non-diagnostic","ND2",5.5,6,6,7,7,87,"alex","non-diagnostic","ND1",6.5,31,1,"MTurk",7,2
"R_2QRtyJuQGD7n6AQ",7,6,6,6,93,"sam","diagnostic","NA",6.25,7,7,7,7,95,"robin","non-diagnostic","ND1",7,7,7,6,7,98,"francis","diagnostic","NA",6.75,7,6,5,6,96,"alex","non-diagnostic","ND2",6,35,1,"MTurk",7,2
"R_21AIGrbsYjv41tA",6,5,5,6,85,"sam","diagnostic","NA",5.5,5,6,6,5,82,"robin","diagnostic","NA",5.5,6,7,7,5,88,"francis","non-diagnostic","ND2",6.25,5,5,6,7,79,"alex","non-diagnostic","ND1",5.75,30,2,"MTurk",7,5
"R_1NfWMUqert3WDut",7,7,7,7,92,"sam","diagnostic","NA",7,7,7,7,7,92,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,95,"alex","non-diagnostic","ND1",7,53,1,"MTurk",1,3
"R_12FmRgxmCv7YZoe",7,5,6,7,97,"sam","diagnostic","NA",6.25,6,5,7,6,99,"robin","non-diagnostic","ND1",6,6,7,5,6,97,"francis","diagnostic","NA",6,6,5,7,5,100,"alex","non-diagnostic","ND2",5.75,28,2,"MTurk",7,2
"R_2uCdKYR5SKI6SRV",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,98,"robin","diagnostic","NA",7,7,6,7,7,100,"francis","non-diagnostic","ND2",6.75,7,7,7,6,95,"alex","non-diagnostic","ND1",6.75,30,1,"MTurk",7,3
"R_3L2dQwUg8HbYxet",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,92,"robin","non-diagnostic","ND1",7,7,7,7,7,99,"francis","diagnostic","NA",7,7,7,7,7,96,"alex","non-diagnostic","ND2",7,38,1,"MTurk",4,3
"R_9MHdz94jfvFTT1L",6,6,6,6,91,"sam","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,94,"francis","non-diagnostic","ND2",7,6,7,6,6,92,"alex","non-diagnostic","ND1",6.25,42,1,"MTurk",7,2
"R_ZKlHDEnP76q5hpT",7,7,7,7,74,"sam","diagnostic","NA",7,7,7,7,7,71,"robin","diagnostic","NA",7,7,7,7,7,76,"francis","non-diagnostic","ND2",7,7,7,7,7,83,"alex","non-diagnostic","ND1",7,27,2,"MTurk",NA,2
"R_2zUziAObMzI2nRV",6,4,5,6,51,"sam","diagnostic","NA",5.25,4,7,5,5,62,"robin","non-diagnostic","ND1",5.25,3,6,4,5,50,"francis","non-diagnostic","ND2",4.5,6,4,6,6,54,"alex","diagnostic","NA",5.5,25,2,"MTurk",7,2
"R_pfo6xsgwsnO3chb",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","non-diagnostic","ND1",7,7,7,7,7,94,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,27,1,"MTurk",7,5
"R_3KZvIYp83QhoRcF",4,5,5,6,60,"sam","diagnostic","NA",5,4,4,5,5,62,"robin","non-diagnostic","ND1",4.5,5,5,5,6,58,"francis","non-diagnostic","ND2",5.25,4,5,5,5,56,"alex","diagnostic","NA",4.75,29,1,"MTurk",7,5
"R_20OrtUMcd7LjCWG",5,6,6,6,68,"sam","diagnostic","NA",5.75,5,6,6,6,71,"robin","diagnostic","NA",5.75,5,6,6,6,61,"francis","non-diagnostic","ND2",5.75,5,6,6,6,70,"alex","non-diagnostic","ND1",5.75,36,1,"MTurk",7,NA
"R_1go1F8GYJUBDaRn",5,7,7,7,90,"sam","diagnostic","NA",6.5,6,7,7,7,98,"robin","non-diagnostic","ND1",6.75,6,2,2,7,98,"francis","diagnostic","NA",4.25,4,7,7,7,94,"alex","non-diagnostic","ND2",6.25,30,1,"MTurk",1,2
"R_dbgC5pzuK0OcQLf",6,7,7,7,76,"sam","diagnostic","NA",6.75,7,7,6,7,64,"robin","diagnostic","NA",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,7,90,"alex","non-diagnostic","ND1",6.25,40,2,"MTurk",1,1
"R_3J3mUK54ANgjAzj",7,7,7,7,100,"sam","diagnostic","NA",7,5,5,6,6,76,"robin","non-diagnostic","ND1",5.5,5,6,6,5,77,"francis","non-diagnostic","ND2",5.5,7,7,7,7,99,"alex","diagnostic","NA",7,43,2,"MTurk",7,2
"R_2qwML3Zv1N2a7i1",7,7,4,6,90,"sam","diagnostic","NA",6,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,4,90,"francis","non-diagnostic","ND2",6.25,7,7,7,7,95,"alex","non-diagnostic","ND1",7,34,2,"MTurk",NA,2
"R_1jct98ZyziccpOl",7,6,7,7,91,"sam","diagnostic","NA",6.75,7,7,7,7,76,"robin","non-diagnostic","ND1",7,7,6,6,7,80,"francis","non-diagnostic","ND2",6.5,7,7,7,7,81,"alex","diagnostic","NA",7,31,2,"MTurk",2,2
"R_3qDlCOXztlryVAh",7,7,7,7,93,"sam","diagnostic","NA",7,4,4,5,7,86,"robin","non-diagnostic","ND1",5,7,5,6,6,93,"francis","non-diagnostic","ND2",6,7,7,7,7,89,"alex","diagnostic","NA",7,25,2,"MTurk",7,5
"R_BtQUp1I3Z1ON0OJ",7,7,7,7,100,"sam","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,70,"francis","non-diagnostic","ND2",6.75,7,7,6,7,100,"alex","non-diagnostic","ND1",6.75,45,1,"MTurk",1,5
"R_Z3vOTiRc8aIqCpH",3,4,4,5,74,"sam","diagnostic","NA",4,4,6,7,3,68,"robin","non-diagnostic","ND1",5,6,5,4,3,68,"francis","non-diagnostic","ND2",4.5,3,4,2,5,57,"alex","diagnostic","NA",3.5,24,1,"MTurk",7,2
"R_3COBCPHeUsUva17",7,6,7,6,94,"sam","diagnostic","NA",6.5,6,6,7,6,94,"robin","non-diagnostic","ND1",6.25,7,7,6,6,100,"francis","diagnostic","NA",6.5,7,6,6,7,84,"alex","non-diagnostic","ND2",6.5,49,2,"MTurk",7,5
"R_RLGtCxULjEsbqCZ",4,4,2,3,39,"sam","diagnostic","NA",3.25,4,6,3,3,71,"robin","non-diagnostic","ND1",4,4,4,6,3,40,"francis","diagnostic","NA",4.25,3,4,4,3,60,"alex","non-diagnostic","ND2",3.5,22,1,"MTurk",3,2
"R_2gBg3C31EmqMZI5",3,7,6,7,96,"sam","diagnostic","NA",5.75,2,6,7,7,100,"robin","non-diagnostic","ND1",5.5,1,7,7,6,97,"francis","non-diagnostic","ND2",5.25,5,7,7,7,100,"alex","diagnostic","NA",6.5,30,1,"MTurk",1,2
"R_2aUBM102Sxx1Did",1,3,4,6,72,"sam","diagnostic","NA",3.5,1,3,5,7,65,"robin","diagnostic","NA",4,2,4,5,6,72,"francis","non-diagnostic","ND2",4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"MTurk",1,3
"R_2AYUyqrsM1lXmZw",6,7,5,7,81,"sam","diagnostic","NA",6.25,7,7,6,7,83,"robin","non-diagnostic","ND1",6.75,7,7,6,7,85,"francis","diagnostic","NA",6.75,6,5,7,6,82,"alex","non-diagnostic","ND2",6,30,2,"MTurk",1,5
"R_SBskK6xE8nAVFCh",6,6,6,6,80,"sam","diagnostic","NA",6,6,6,6,6,80,"robin","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,80,"alex","non-diagnostic","ND1",6,37,1,"MTurk",7,2
"R_3P6wpMvrqgktdde",6,6,6,6,90,"sam","diagnostic","NA",6,6,6,6,6,90,"robin","non-diagnostic","ND1",6,6,6,6,5,90,"francis","diagnostic","NA",5.75,6,6,6,6,90,"alex","non-diagnostic","ND2",6,46,1,"MTurk",7,2
"R_3PiQbFiPujrOXNk",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,99,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,99,"alex","diagnostic","NA",7,62,1,"MTurk",7,5
"R_RFyakcp6rS5zgFr",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,45,2,"MTurk",NA,2
"R_1FJtj9QgKnVIZvv",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,40,2,"MTurk",7,2
"R_1GwucqsZszrScxD",7,6,7,7,78,"sam","diagnostic","NA",6.75,6,7,6,6,75,"robin","non-diagnostic","ND1",6.25,7,6,7,6,75,"francis","diagnostic","NA",6.5,6,7,6,6,79,"alex","non-diagnostic","ND2",6.25,37,1,"MTurk",1,5
"R_1nZNmcnPNh2Lxm3",5,6,6,6,72,"sam","diagnostic","NA",5.75,5,5,6,6,71,"robin","non-diagnostic","ND1",5.5,3,4,4,4,43,"francis","non-diagnostic","ND2",3.75,6,6,6,7,90,"alex","diagnostic","NA",6.25,32,1,"MTurk",7,2
"R_22WeVo5OrbZvT8D",5,6,6,6,82,"sam","diagnostic","NA",5.75,6,5,6,7,83,"robin","non-diagnostic","ND1",6,5,6,5,6,92,"francis","non-diagnostic","ND2",5.5,5,6,5,7,84,"alex","diagnostic","NA",5.75,35,1,"MTurk",7,3
"R_33pg8zV3cydOsST",7,7,7,7,55,"sam","diagnostic","NA",7,7,7,7,7,55,"robin","diagnostic","NA",7,7,7,7,7,54,"francis","non-diagnostic","ND2",7,7,7,7,7,56,"alex","non-diagnostic","ND1",7,33,2,"MTurk",NA,2
"R_2R30WuLK8CqvZKP",6,5,5,6,76,"sam","diagnostic","NA",5.5,6,5,5,6,78,"robin","non-diagnostic","ND1",5.5,6,5,5,6,70,"francis","diagnostic","NA",5.5,6,6,5,6,74,"alex","non-diagnostic","ND2",5.75,30,1,"MTurk",7,5
"R_2cddODWYlDB6gVp",7,7,7,7,84,"sam","diagnostic","NA",7,7,7,7,7,82,"robin","non-diagnostic","ND1",7,7,7,7,7,91,"francis","diagnostic","NA",7,7,7,7,7,82,"alex","non-diagnostic","ND2",7,33,2,"MTurk",7,1
