"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_2cpgehBiKBTZRHh",6,6,7,6,69,"sam","diagnostic","NA","good",6.25,6,7,6,6,79,"robin","non-diagnostic","ND1","good",6.25,2,3,5,2,13,"francis","diagnostic","NA","bad",3,5,3,4,2,26,"alex","non-diagnostic","ND2","bad",3.5,18,1,7,5
"R_3oRS8HevB7pi6vc",5,6,6,6,81,"sam","diagnostic","NA","good",5.75,5,6,5,7,85,"robin","non-diagnostic","ND2","good",5.75,3,4,4,2,40,"francis","non-diagnostic","ND1","bad",3.25,1,2,4,1,0,"alex","diagnostic","NA","bad",2,18,1,2,2
"R_296Z9RoGpfWoRZn",4,5,6,5,60,"sam","diagnostic","NA","good",5,5,5,6,6,80,"robin","non-diagnostic","ND1","good",5.5,2,2,4,3,13,"francis","diagnostic","NA","bad",2.75,3,4,6,3,27,"alex","non-diagnostic","ND2","bad",4,18,2,7,5
"R_A1HjeeiTtrDqwgx",6,6,5,6,13,"sam","diagnostic","NA","good",5.75,7,6,4,6,41,"robin","non-diagnostic","ND2","good",5.75,2,3,1,2,93,"francis","diagnostic","NA","bad",2,4,3,5,4,55,"alex","non-diagnostic","ND1","bad",4,19,2,6,5
"R_AaOwKd88ij1uQyR",6,7,6,7,70,"sam","diagnostic","NA","good",6.5,5,5,4,5,75,"robin","non-diagnostic","ND2","good",4.75,2,6,3,4,21,"francis","non-diagnostic","ND1","bad",3.75,1,2,4,3,13,"alex","diagnostic","NA","bad",2.5,19,1,2,2
"R_2s5vlfkLwWLB47v",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,19,1,7,2
"R_1g0INDEI0vHJHLN",7,7,7,6,100,"sam","diagnostic","NA","good",6.75,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,2,4,3,24,"francis","diagnostic","NA","bad",2.75,2,2,3,1,20,"alex","non-diagnostic","ND1","bad",2,18,2,5,5
"R_240BP0xZSuEBrpF",6,7,6,7,100,"sam","diagnostic","NA","good",6.5,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,2,"francis","diagnostic","NA","bad",1,1,2,2,1,20,"alex","non-diagnostic","ND1","bad",1.5,19,1,1,2
"R_3j11rdd55fShsx5",7,7,7,7,96,"sam","diagnostic","NA","good",7,7,7,7,7,98,"robin","non-diagnostic","ND1","good",7,2,3,3,2,31,"francis","diagnostic","NA","bad",2.5,2,3,3,2,15,"alex","non-diagnostic","ND2","bad",2.5,18,2,7,5
"R_2s4q0neLG2ApqgD",5,5,4,4,65,"sam","diagnostic","NA","good",4.5,5,6,6,6,77,"robin","non-diagnostic","ND1","good",5.75,1,2,3,2,12,"francis","non-diagnostic","ND2","bad",2,2,2,4,3,20,"alex","diagnostic","NA","bad",2.75,20,1,7,2
"R_svCdvG6K0QpBNsd",5,5,7,5,61,"sam","diagnostic","NA","good",5.5,4,5,7,5,61,"robin","non-diagnostic","ND1","good",5.25,3,2,3,2,30,"francis","diagnostic","NA","bad",2.5,3,3,4,3,30,"alex","non-diagnostic","ND2","bad",3.25,19,1,7,2
"R_3O7Anh4NyhMn8K1",7,6,6,7,93,"sam","diagnostic","NA","good",6.5,6,6,6,7,93,"robin","non-diagnostic","ND2","good",6.25,2,2,3,3,6,"francis","non-diagnostic","ND1","bad",2.5,1,1,2,1,3,"alex","diagnostic","NA","bad",1.25,18,2,7,2
"R_1jZGqlqVeWof1wQ",6,7,7,7,100,"sam","diagnostic","NA","good",6.75,6,7,7,7,100,"robin","non-diagnostic","ND2","good",6.75,1,1,1,1,4,"francis","diagnostic","NA","bad",1,1,1,3,3,42,"alex","non-diagnostic","ND1","bad",2,30,1,2,2
"R_YPT4haHvMo2O0Tv",7,7,6,6,85,"sam","diagnostic","NA","good",6.5,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,2,1,2,3,5,"francis","diagnostic","NA","bad",2,1,1,3,3,20,"alex","non-diagnostic","ND2","bad",2,19,1,1,2
"R_3jezow7XM3HjPad",5,5,6,5,82,"sam","diagnostic","NA","good",5.25,6,6,6,7,88,"robin","non-diagnostic","ND2","good",6.25,6,2,1,1,11,"francis","non-diagnostic","ND1","bad",2.5,2,3,4,2,26,"alex","diagnostic","NA","bad",2.75,19,1,2,2
"R_21zXHcS80nQOs8k",7,7,7,7,93,"sam","diagnostic","NA","good",7,7,7,7,7,99,"robin","non-diagnostic","ND2","good",7,2,2,3,3,3,"francis","non-diagnostic","ND1","bad",2.5,1,1,1,1,4,"alex","diagnostic","NA","bad",1,47,2,7,5
"R_3isOn5v6K6nrwLi",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,6,7,7,100,"robin","non-diagnostic","ND2","good",6.75,1,2,2,1,10,"francis","diagnostic","NA","bad",1.5,3,2,6,4,24,"alex","non-diagnostic","ND1","bad",3.75,19,2,2,2
"R_1guM6o9XcR1P4LD",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,3,4,7,2,29,"francis","non-diagnostic","ND2","bad",4,2,1,5,1,14,"alex","diagnostic","NA","bad",2.25,19,2,7,2
"R_1M4mlw4zKNw0g2j",7,7,6,7,87,"sam","diagnostic","NA","good",6.75,7,7,7,7,95,"robin","non-diagnostic","ND1","good",7,4,3,2,2,30,"francis","diagnostic","NA","bad",2.75,3,2,3,1,15,"alex","non-diagnostic","ND2","bad",2.25,19,2,6,2
"R_3oZ7zvwnRZDFkLw",6,6,7,6,75,"sam","diagnostic","NA","good",6.25,6,6,7,4,65,"robin","non-diagnostic","ND2","good",5.75,1,2,6,7,12,"francis","non-diagnostic","ND1","bad",4,3,4,1,2,30,"alex","diagnostic","NA","bad",2.5,19,2,7,2
"R_A08sdd1vJ2nvltL",6,7,5,6,100,"sam","diagnostic","NA","good",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,20,"alex","non-diagnostic","ND2","bad",1.75,NA,NA,NA,5
"R_2tgu0JrOrGF2ha7",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,19,1,1,2
"R_3qIKHiY69nzmZJm",7,7,7,7,93,"sam","diagnostic","NA","good",7,7,7,7,7,99,"robin","non-diagnostic","ND1","good",7,1,1,4,1,18,"francis","non-diagnostic","ND2","bad",1.75,1,1,1,1,21,"alex","diagnostic","NA","bad",1,18,2,7,5
"R_1N1VMVHuenk54sn",6,7,7,6,90,"sam","diagnostic","NA","good",6.5,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,2,3,15,"francis","diagnostic","NA","bad",1.75,5,4,3,4,50,"alex","non-diagnostic","ND2","bad",4,21,1,7,2
"R_87DFY1pVtUxryJr",5,6,6,5,80,"sam","diagnostic","NA","good",5.5,7,6,5,6,93,"robin","non-diagnostic","ND1","good",6,3,2,3,2,50,"francis","diagnostic","NA","bad",2.5,3,4,4,3,60,"alex","non-diagnostic","ND2","bad",3.5,18,2,7,5
"R_31XH2OY3lere8F6",6,6,4,6,85,"sam","diagnostic","NA","good",5.5,7,7,7,6,90,"robin","non-diagnostic","ND1","good",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,31,"alex","diagnostic","NA","bad",2,NA,NA,NA,2
"R_3M3e7DT9UYiDqvn",7,7,6,7,100,"sam","diagnostic","NA","good",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"R_WkvHUqLYdtFzIrL",6,6,5,6,80,"sam","diagnostic","NA","good",5.75,7,6,5,6,80,"robin","non-diagnostic","ND2","good",6,3,1,4,2,20,"francis","non-diagnostic","ND1","bad",2.5,3,3,4,3,19,"alex","diagnostic","NA","bad",3.25,19,1,7,5
"R_3G6DdLrLiDi8MPp",6,5,5,5,85,"sam","diagnostic","NA","good",5.25,6,6,6,7,90,"robin","non-diagnostic","ND1","good",6.25,2,2,3,2,10,"francis","non-diagnostic","ND2","bad",2.25,3,4,4,4,58,"alex","diagnostic","NA","bad",3.75,18,3,7,5
"R_zZsriYAZ1I3LfCp",7,7,5,7,96,"sam","diagnostic","NA","good",6.5,7,6,6,7,100,"robin","non-diagnostic","ND2","good",6.5,2,2,2,1,10,"francis","diagnostic","NA","bad",1.75,3,4,2,2,21,"alex","non-diagnostic","ND1","bad",2.75,20,2,7,5
"R_2TTyEUcDsL0ht8a",7,7,7,7,83,"sam","diagnostic","NA","good",7,7,7,7,7,84,"robin","non-diagnostic","ND2","good",7,1,1,1,1,10,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,20,"alex","diagnostic","NA","bad",1,19,2,7,5
"R_30dUoJ1CzmHaQ0A",6,6,6,6,80,"sam","diagnostic","NA","good",6,7,7,5,7,90,"robin","non-diagnostic","ND2","good",6.5,2,3,2,3,15,"francis","non-diagnostic","ND1","bad",2.5,1,1,4,3,25,"alex","diagnostic","NA","bad",2.25,18,1,7,2
"R_24H7ogPrgIWNPU9",7,7,1,7,80,"sam","diagnostic","NA","good",5.5,7,7,7,7,82,"robin","non-diagnostic","ND2","good",7,1,1,4,1,20,"francis","diagnostic","NA","bad",1.75,5,3,5,2,10,"alex","non-diagnostic","ND1","bad",3.75,19,2,7,5
"R_3G8KT8phWopY3vu",7,6,6,7,89,"sam","diagnostic","NA","good",6.5,5,5,3,6,81,"robin","non-diagnostic","ND1","good",4.75,2,1,3,1,14,"francis","non-diagnostic","ND2","bad",1.75,1,2,6,2,9,"alex","diagnostic","NA","bad",2.75,19,2,7,5
"R_1CKF9mlPXK44fPm",6,7,7,6,78,"sam","diagnostic","NA","good",6.5,7,7,1,7,85,"robin","non-diagnostic","ND2","good",5.5,2,2,4,3,36,"francis","diagnostic","NA","bad",2.75,3,4,4,4,47,"alex","non-diagnostic","ND1","bad",3.75,18,2,5,5
"R_3ez68hc04VSAlHr",7,7,4,5,90,"sam","diagnostic","NA","good",5.75,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,3,3,16,"francis","non-diagnostic","ND2","bad",2,3,1,3,4,37,"alex","diagnostic","NA","bad",2.75,19,2,1,5
"R_Qh7n8Aje2A7urvj",7,6,7,7,100,"sam","diagnostic","NA","good",6.75,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,2,2,10,"francis","diagnostic","NA","bad",1.5,2,1,4,2,12,"alex","non-diagnostic","ND2","bad",2.25,19,2,2,5
"R_6G7LklaR7HSQv5L",6,6,6,6,90,"sam","diagnostic","NA","good",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,6,"alex","diagnostic","NA","bad",1.25,NA,NA,6,2
"R_3MRIfkkxN5jE4nL",7,7,7,4,99,"sam","diagnostic","NA","good",6.25,7,7,5,6,95,"robin","non-diagnostic","ND2","good",6.25,2,2,1,1,9,"francis","diagnostic","NA","bad",1.5,2,2,2,2,15,"alex","non-diagnostic","ND1","bad",2,20,1,7,5
"R_3OqYnZfuYUVd3oe",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,2,5,1,1,39,"francis","diagnostic","NA","bad",2.25,1,2,1,1,7,"alex","non-diagnostic","ND2","bad",1.25,19,2,7,2
"R_UWl2GyHNsvz2tSV",5,5,5,4,60,"sam","diagnostic","NA","good",4.75,5,5,5,6,60,"robin","non-diagnostic","ND1","good",5.25,2,2,3,3,30,"francis","non-diagnostic","ND2","bad",2.5,3,3,3,4,40,"alex","diagnostic","NA","bad",3.25,18,2,7,2
"R_3NIkKxokJS9D95i",6,6,6,6,82,"sam","diagnostic","NA","good",6,7,7,6,6,93,"robin","non-diagnostic","ND2","good",6.5,2,2,2,2,15,"francis","diagnostic","NA","bad",2,2,2,2,2,25,"alex","non-diagnostic","ND1","bad",2,19,1,6,5
"R_1jWl2mcAFw7Enqr",4,4,3,4,66,"sam","diagnostic","NA","good",3.75,3,4,4,5,70,"robin","non-diagnostic","ND1","good",4,6,3,5,3,54,"francis","non-diagnostic","ND2","bad",4.25,4,3,5,2,40,"alex","diagnostic","NA","bad",3.5,21,2,1,2
"R_33rRrvPEf3HkxOY",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,6,6,6,98,"robin","non-diagnostic","ND1","good",6.25,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,2,4,3,10,"alex","diagnostic","NA","bad",2.5,22,1,3,2
"R_3fP5rIGmCe28E7g",7,7,7,7,98,"sam","diagnostic","NA","good",7,7,7,7,7,95,"robin","non-diagnostic","ND2","good",7,1,1,1,1,14,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,13,"alex","diagnostic","NA","bad",1,21,2,7,2
"R_2zHhdvVngcIhHRe",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,3,3,4,2,35,"francis","diagnostic","NA","bad",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"R_1g56XSV5GNzs8MG",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,22,2,7,2
"R_2q1OvPEkOWUYvKT",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,0,"francis","non-diagnostic","ND1","bad",1.5,1,1,3,1,0,"alex","diagnostic","NA","bad",1.5,22,2,7,5
"R_DVneMLIq8dkBUBP",7,7,7,7,94,"sam","diagnostic","NA","good",7,7,7,7,5,92,"robin","non-diagnostic","ND1","good",6.5,1,1,1,2,18,"francis","non-diagnostic","ND2","bad",1.25,3,4,3,2,31,"alex","diagnostic","NA","bad",3,28,1,2,2
"R_23VLbBgpLkRonpD",7,7,1,7,100,"sam","diagnostic","NA","good",5.5,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,2,4,2,9,"francis","non-diagnostic","ND1","bad",2.5,3,2,2,2,10,"alex","diagnostic","NA","bad",2.25,22,2,5,2
"R_QmGtSugvZr88dYB",7,7,5,7,97,"sam","diagnostic","NA","good",6.5,7,7,5,7,95,"robin","non-diagnostic","ND2","good",6.5,1,2,1,1,5,"francis","diagnostic","NA","bad",1.25,2,2,1,1,30,"alex","non-diagnostic","ND1","bad",1.5,21,1,7,2
"R_2e28Dgw4YiOfjbM",7,7,7,7,100,"sam","diagnostic","NA","good",7,6,7,7,7,100,"robin","non-diagnostic","ND1","good",6.75,1,1,2,2,0,"francis","diagnostic","NA","bad",1.5,1,1,2,2,10,"alex","non-diagnostic","ND2","bad",1.5,21,2,7,2
"R_1kMSS2T2ETIwNK0",7,7,6,7,82,"sam","diagnostic","NA","good",6.75,7,7,5,6,88,"robin","non-diagnostic","ND1","good",6.25,1,1,4,3,21,"francis","non-diagnostic","ND2","bad",2.25,1,1,3,3,18,"alex","diagnostic","NA","bad",2,20,2,2,2
"R_2zHn0C2lL8yn9NK",7,7,7,7,98,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,4,"francis","diagnostic","NA","bad",1.5,2,2,3,1,25,"alex","non-diagnostic","ND1","bad",2,21,2,2,2
"R_2bIW8xGj3EjBdJQ",5,6,6,5,84,"sam","diagnostic","NA","good",5.5,6,5,7,6,86,"robin","non-diagnostic","ND2","good",6,2,3,4,2,23,"francis","non-diagnostic","ND1","bad",2.75,2,4,3,2,17,"alex","diagnostic","NA","bad",2.75,24,1,7,2
"R_2CqPwG4LSOoEOAm",7,7,7,7,87,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","diagnostic","NA","bad",1.5,1,1,4,1,20,"alex","non-diagnostic","ND1","bad",1.75,23,1,2,5
"R_29tcvMw75a5CMPm",6,6,6,6,83,"sam","diagnostic","NA","good",6,6,6,6,6,89,"robin","non-diagnostic","ND1","good",6,3,2,3,2,16,"francis","non-diagnostic","ND2","bad",2.5,3,2,3,1,16,"alex","diagnostic","NA","bad",2.25,20,2,7,2
"R_2azV9NhtuAmSOF3",6,6,6,7,88,"sam","diagnostic","NA","good",6.25,5,6,7,6,72,"robin","non-diagnostic","ND2","good",6,2,3,3,2,28,"francis","diagnostic","NA","bad",2.5,3,3,3,2,26,"alex","non-diagnostic","ND1","bad",2.75,22,1,3,4
"R_217CQKTzinxFvb4",7,4,4,3,86,"sam","diagnostic","NA","good",4.5,1,2,2,3,83,"robin","non-diagnostic","ND1","good",2,7,7,7,7,20,"francis","diagnostic","NA","bad",7,7,7,7,7,65,"alex","non-diagnostic","ND2","bad",7,28,2,1,3
"R_2coRlsb0guLO2Y3",6,6,6,6,90,"sam","diagnostic","NA","good",6,6,6,6,6,90,"robin","non-diagnostic","ND1","good",6,2,2,3,3,30,"francis","non-diagnostic","ND2","bad",2.5,2,2,2,2,20,"alex","diagnostic","NA","bad",2,35,1,7,2
"R_1Pe0hZDoeIxDEVe",6,6,7,7,88,"sam","diagnostic","NA","good",6.5,6,6,4,7,82,"robin","non-diagnostic","ND2","good",5.75,3,2,3,1,23,"francis","diagnostic","NA","bad",2.25,2,2,4,2,21,"alex","non-diagnostic","ND1","bad",2.5,22,2,7,5
"R_vVMOZhaUvF9QtDb",6,5,5,7,88,"sam","diagnostic","NA","good",5.75,5,5,5,6,87,"robin","non-diagnostic","ND2","good",5.25,2,1,1,3,16,"francis","non-diagnostic","ND1","bad",1.75,2,2,2,3,25,"alex","diagnostic","NA","bad",2.25,21,1,3,2
"R_1hM8WKJDXCOH9Fr",6,6,6,7,85,"sam","diagnostic","NA","good",6.25,7,6,6,5,81,"robin","non-diagnostic","ND1","good",6,3,2,3,3,20,"francis","non-diagnostic","ND2","bad",2.75,1,2,3,4,30,"alex","diagnostic","NA","bad",2.5,22,2,7,2
"R_2aOUxZMocCwF2XP",7,7,7,7,88,"sam","diagnostic","NA","good",7,7,7,6,7,84,"robin","non-diagnostic","ND1","good",6.75,1,1,1,1,19,"francis","non-diagnostic","ND2","bad",1,2,3,2,2,36,"alex","diagnostic","NA","bad",2.25,19,2,1,2
"R_21oZYmzcLsoFtS2",6,6,7,6,71,"sam","diagnostic","NA","good",6.25,6,6,7,7,85,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,43,"francis","non-diagnostic","ND1","bad",2.75,3,3,4,3,40,"alex","diagnostic","NA","bad",3.25,29,2,2,2
"R_2eR91907rBL4M8I",5,5,5,5,81,"sam","diagnostic","NA","good",5,5,6,2,6,80,"robin","non-diagnostic","ND2","good",4.75,2,1,3,2,16,"francis","diagnostic","NA","bad",2,2,1,3,2,10,"alex","non-diagnostic","ND1","bad",2,21,1,2,2
"R_2WSk4YXcdFF8RCm",5,7,4,6,62,"sam","diagnostic","NA","good",5.5,6,6,4,7,65,"robin","non-diagnostic","ND1","good",5.75,2,2,4,3,30,"francis","non-diagnostic","ND2","bad",2.75,2,2,4,3,26,"alex","diagnostic","NA","bad",2.75,26,2,7,5
"R_2uO1EWQiA4dAZLF",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,6,7,100,"robin","non-diagnostic","ND1","good",6.75,1,1,3,1,25,"francis","diagnostic","NA","bad",1.5,1,2,3,1,20,"alex","non-diagnostic","ND2","bad",1.75,26,2,7,2
"R_2woznAESA8RqK6s",7,6,5,6,70,"sam","diagnostic","NA","good",6,7,7,6,7,90,"robin","non-diagnostic","ND2","good",6.75,4,4,4,4,60,"francis","diagnostic","NA","bad",4,3,4,4,3,39,"alex","non-diagnostic","ND1","bad",3.5,19,2,7,2
"R_1LORccyj1PJsNfy",7,6,6,7,95,"sam","diagnostic","NA","good",6.5,7,6,6,7,94,"robin","non-diagnostic","ND1","good",6.5,2,2,4,4,19,"francis","diagnostic","NA","bad",3,2,2,3,2,30,"alex","non-diagnostic","ND2","bad",2.25,19,2,2,5
"R_3iq0e0TJk91EDY0",6,6,6,6,59,"sam","diagnostic","NA","good",6,6,6,5,5,68,"robin","non-diagnostic","ND1","good",5.5,2,2,2,2,23,"francis","diagnostic","NA","bad",2,3,3,3,3,38,"alex","non-diagnostic","ND2","bad",3,21,2,2,2
"R_2q9Qh2rAqKZSXNK",6,6,4,6,80,"sam","diagnostic","NA","good",5.5,6,6,7,6,90,"robin","non-diagnostic","ND1","good",6.25,2,2,2,1,12,"francis","non-diagnostic","ND2","bad",1.75,2,2,4,3,25,"alex","diagnostic","NA","bad",2.75,21,1,7,2
"R_3Pz60eCOBbN4gm1",6,7,5,6,79,"sam","diagnostic","NA","good",6,6,6,6,7,74,"robin","non-diagnostic","ND1","good",6.25,2,1,3,2,25,"francis","non-diagnostic","ND2","bad",2,1,1,3,1,26,"alex","diagnostic","NA","bad",1.5,33,1,2,2
"R_29j1A1EQaynFqwD",6,6,6,6,72,"sam","diagnostic","NA","good",6,6,6,6,6,75,"robin","non-diagnostic","ND2","good",6,2,2,2,2,17,"francis","diagnostic","NA","bad",2,3,3,6,2,30,"alex","non-diagnostic","ND1","bad",3.5,19,2,7,2
"R_27ydhRHVM5dlnqw",3,3,5,4,64,"sam","diagnostic","NA","good",3.75,3,4,4,3,63,"robin","non-diagnostic","ND2","good",3.5,3,3,4,3,57,"francis","non-diagnostic","ND1","bad",3.25,3,4,2,4,47,"alex","diagnostic","NA","bad",3.25,18,2,2,5
"R_3ff7VYQ9yw5aHpL",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","diagnostic","NA","bad",1.5,1,3,4,3,30,"alex","non-diagnostic","ND1","bad",2.75,19,2,7,2
"R_1LLtkM7nTuCh5eh",7,7,2,7,98,"sam","diagnostic","NA","good",5.75,7,7,2,6,97,"robin","non-diagnostic","ND1","good",5.5,2,2,3,2,20,"francis","diagnostic","NA","bad",2.25,2,2,2,2,20,"alex","non-diagnostic","ND2","bad",2,19,2,7,2
"R_2VPHV5GBVeYSP9x",7,7,7,6,95,"sam","diagnostic","NA","good",6.75,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,3,3,3,30,"francis","non-diagnostic","ND1","bad",2.75,3,3,4,2,20,"alex","diagnostic","NA","bad",3,20,2,7,5
"R_233NEncHX4BsgaS",6,6,6,6,92,"sam","diagnostic","NA","good",6,6,6,6,6,92,"robin","non-diagnostic","ND2","good",6,1,1,1,1,9,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,7,"alex","diagnostic","NA","bad",1,45,2,7,2
"R_2a8h9N8ClVuLWWX",7,7,5,7,100,"sam","diagnostic","NA","good",6.5,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,100,"francis","diagnostic","NA","bad",1,2,1,1,2,0,"alex","non-diagnostic","ND1","bad",1.5,19,2,7,5
"R_1mREd2HeDKCB9P1",6,6,7,6,90,"sam","diagnostic","NA","good",6.25,7,7,7,7,95,"robin","non-diagnostic","ND1","good",7,1,1,3,2,20,"francis","non-diagnostic","ND2","bad",1.75,2,2,3,2,30,"alex","diagnostic","NA","bad",2.25,22,2,7,2
"R_2q7AXtEk7iKq1i1",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,2,1,2,2,10,"francis","non-diagnostic","ND2","bad",1.75,2,1,3,1,15,"alex","diagnostic","NA","bad",1.75,30,2,7,2
"R_Rz3Kx0ixUx3tMgV",7,6,6,7,87,"sam","diagnostic","NA","good",6.5,7,7,7,7,91,"robin","non-diagnostic","ND2","good",7,1,1,3,1,10,"francis","non-diagnostic","ND1","bad",1.5,1,1,4,1,11,"alex","diagnostic","NA","bad",1.75,20,2,7,2
"R_wLd2uCHfQIz00lX",6,6,6,6,81,"sam","diagnostic","NA","good",6,6,6,6,6,81,"robin","non-diagnostic","ND1","good",6,2,2,3,3,29,"francis","non-diagnostic","ND2","bad",2.5,3,3,4,4,41,"alex","diagnostic","NA","bad",3.5,20,2,7,5
"R_8B4WgMV1cyzPda9",7,4,4,7,80,"sam","diagnostic","NA","good",5.5,4,7,2,6,70,"robin","non-diagnostic","ND1","good",4.75,2,2,2,2,20,"francis","diagnostic","NA","bad",2,3,3,2,1,26,"alex","non-diagnostic","ND2","bad",2.25,18,5,7,2
"R_1FnQIXEwJX12OXg",7,7,1,7,90,"sam","diagnostic","NA","good",5.5,7,7,7,7,90,"robin","non-diagnostic","ND1","good",7,3,3,3,3,40,"francis","diagnostic","NA","bad",3,2,2,3,3,30,"alex","non-diagnostic","ND2","bad",2.5,50,2,3,2
"R_2zuVuG5wOE7HFbb",6,6,6,6,92,"sam","diagnostic","NA","good",6,6,6,6,6,93,"robin","non-diagnostic","ND1","good",6,3,3,4,4,80,"francis","non-diagnostic","ND2","bad",3.5,4,4,4,4,45,"alex","diagnostic","NA","bad",4,59,2,2,2
"R_1M08vlhPGFHF3Zp",7,7,7,6,82,"sam","diagnostic","NA","good",6.75,7,7,7,7,80,"robin","non-diagnostic","ND1","good",7,2,2,4,3,35,"francis","diagnostic","NA","bad",2.75,3,3,4,3,30,"alex","non-diagnostic","ND2","bad",3.25,19,2,7,2
"R_3GljhoWU1gbMPGK",6,6,5,5,82,"sam","diagnostic","NA","good",5.5,6,6,5,5,79,"robin","non-diagnostic","ND1","good",5.5,2,2,4,3,20,"francis","diagnostic","NA","bad",2.75,2,2,3,3,9,"alex","non-diagnostic","ND2","bad",2.5,20,1,7,2
"R_rdvYGhl81IplarD",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,2,2,3,30,"francis","diagnostic","NA","bad",2,2,2,2,2,30,"alex","non-diagnostic","ND1","bad",2,25,1,7,2
"R_11Ztnd7vDOKve9e",6,6,6,6,95,"sam","diagnostic","NA","good",6,6,6,6,6,95,"robin","non-diagnostic","ND2","good",6,2,2,2,2,10,"francis","diagnostic","NA","bad",2,2,2,2,2,10,"alex","non-diagnostic","ND1","bad",2,18,1,7,2
"R_XZJiAoNBiT7HMmR",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,5,7,95,"robin","non-diagnostic","ND2","good",6.5,1,1,2,2,2,"francis","diagnostic","NA","bad",1.5,1,1,4,3,19,"alex","non-diagnostic","ND1","bad",2.25,24,2,7,5
"R_1LvepnOMcK0JjXw",6,6,6,6,70,"sam","diagnostic","NA","good",6,5,5,6,6,70,"robin","non-diagnostic","ND1","good",5.5,2,2,2,3,30,"francis","diagnostic","NA","bad",2.25,3,2,2,2,30,"alex","non-diagnostic","ND2","bad",2.25,18,2,7,5
