StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentQ,age,gender,gender_4_TEXT,S_G_M_R_1,S_G_M_R_2,S_G_M_R_3,S_G_M_R_4,S_G_M_M_1,R_G_ND1_R_1,R_G_ND1_R_2,R_G_ND1_R_3,R_G_ND1_R_4,R_G_ND1_M_1,A_B_M_R_1,A_B_M_R_2,A_B_M_R_3,A_B_M_R_4,A_B_M_M_1,F_B_ND2_R_1,F_B_ND2_R_2,F_B_ND2_R_3,F_B_ND2_R_4,F_B_ND2_M_1,attn_chk_1Q,attn_chk_2_Q,S_G_ND1_R_1,S_G_ND1_R_2,S_G_ND1_R_3,S_G_ND1_R_4,S_G_ND1_M_1,R_G_M_R_1,R_G_M_R_2,R_G_M_R_3,R_G_M_R_4,R_G_M_M_1,A_B_ND2_R_1,A_B_ND2_R_2,A_B_ND2_R_3,A_B_ND2_R_4,A_B_ND2_M_1,F_B_M_R_1,F_B_M_R_2,F_B_M_R_3,F_B_M_R_4,F_B_M_M_1,R_G_ND2_R_1,R_G_ND2_R_2,R_G_ND2_R_3,R_G_ND2_R_4,R_G_ND2_M_1,F_B_ND1_R_1,F_B_ND1_R_2,F_B_ND1_R_3,F_B_ND1_R_4,F_B_ND1_M_1,S_G_ND2_R_1,S_G_ND2_R_2,S_G_ND2_R_3,S_G_ND2_R_4,S_G_ND2_M_1,A_B_ND1_R_1,A_B_ND1_R_2,A_B_ND1_R_3,A_B_ND1_R_4,A_B_ND1_M_1,previous_version,FL_59_DO,FL_6_DO,FL_26_DO,FL_27_DO,FL_28_DO,FL_29_DO,FL_30_DO,FL_31_DO,FL_93_DO,FL_100_DO
2022-04-11 18:44:12,2022-04-11 18:47:40,0,100,208,1,2022-04-11 18:47:41,R_1IS1Qilpd5WJD4d,,,,,anonymous,EN,1,46,1,,5,5,5,5,27,,,,,,5,5,5,5,32,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,3,3,3,4,60,3,5,4,5,82,,,,,,,,,,,1,FL_6,FL_30,,,,,R_G_ND2|F_B_ND1|S_G_M|attn2|A_B_M|attn1,,,
2022-04-11 18:47:54,2022-04-11 18:50:00,0,100,126,1,2022-04-11 18:50:01,R_vpZ40e37zf7KQOR,,,,,anonymous,EN,1,32,1,,,,,,,,,,,,7,7,7,7,88,7,7,7,7,95,1,1,7,7,7,7,100,7,7,7,7,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,S_G_ND1|A_B_M|R_G_M|attn2|F_B_ND2|attn1,,,,
2022-04-11 18:47:41,2022-04-11 18:50:34,0,100,173,1,2022-04-11 18:50:35,R_325wlK9gshB3rfd,,,,,anonymous,EN,1,63,2,,,,,,,,,,,,2,2,4,3,25,,,,,,7,2,,,,,,7,7,6,7,100,,,,,,,,,,,,,,,,2,2,2,2,20,7,7,6,7,100,,,,,,2,FL_6,FL_100,,,,,,,,A_B_M|R_G_M|S_G_ND2|F_B_ND1|attn1|attn2
2022-04-11 18:49:08,2022-04-11 18:50:38,0,100,90,1,2022-04-11 18:50:41,R_2v0okGIYAu9LWAy,,,,,anonymous,EN,1,28,2,,6,3,6,5,81,5,7,6,4,82,,,,,,,,,,,7,4,,,,,,,,,,,5,7,6,4,81,6,3,6,5,81,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,A_B_ND2|attn1|F_B_M|R_G_ND1|S_G_M|attn2,,,,,
2022-04-11 18:46:32,2022-04-11 18:53:40,0,100,428,1,2022-04-11 18:53:41,R_p4T1lLv6DzThEYh,,,,,anonymous,EN,1,32,2,,7,6,6,7,100,,,,,,7,6,7,6,98,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,7,6,7,7,100,7,6,6,7,97,,,,,,,,,,,1,FL_6,FL_30,,,,,S_G_M|R_G_ND2|attn1|F_B_ND1|A_B_M|attn2,,,
2022-04-11 18:52:06,2022-04-11 18:55:28,0,100,202,1,2022-04-11 18:55:28,R_AbyPjFhSwI8v2Lf,,,,,anonymous,EN,1,31,2,,6,7,6,7,81,7,6,7,6,82,6,5,7,6,82,7,6,7,6,90,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,S_G_M|F_B_ND2|attn2|attn1|R_G_ND1|A_B_M,,,,,,,
2022-04-11 18:47:12,2022-04-11 18:55:59,0,100,526,1,2022-04-11 18:56:00,R_qEFOGsf5pQonIEp,,,,,anonymous,EN,1,19,1,,7,7,6,7,100,7,6,7,6,100,,,,,,,,,,,7,5,,,,,,,,,,,1,2,1,2,1,7,6,7,6,100,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,S_G_M|attn2|attn1|F_B_M|A_B_ND2|R_G_ND1,,,,,
2022-04-11 18:56:53,2022-04-11 18:58:36,0,100,103,1,2022-04-11 18:58:37,R_3O0LqYzoX2bsVef,,,,,anonymous,EN,1,59,1,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,1,3,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,3,FL_6,FL_28,,,attn2|R_G_ND1|A_B_ND2|S_G_M|F_B_M|attn1,,,,,
2022-04-11 18:44:01,2022-04-11 18:59:37,0,100,936,1,2022-04-11 18:59:37,R_77iC4f2YpI01hv3,,,,,anonymous,EN,1,45,1,,,,,,,,,,,,5,3,3,4,64,6,2,5,4,70,7,5,7,7,7,7,95,6,4,5,5,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,S_G_ND1|A_B_M|attn2|R_G_M|F_B_ND2|attn1,,,,
2022-04-11 18:58:02,2022-04-11 18:59:54,0,100,112,1,2022-04-11 18:59:55,R_uz7NozFnnGWH7O1,,,,,anonymous,EN,1,34,1,,3,6,5,6,73,7,4,6,4,81,4,7,5,4,75,3,6,6,4,77,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,attn2|attn1|F_B_ND2|S_G_M|R_G_ND1|A_B_M,,,,,,,
2022-04-11 18:55:57,2022-04-11 19:00:15,0,100,257,1,2022-04-11 19:00:16,R_QgD2A2bXH3ZjgOd,,,,,anonymous,EN,1,29,1,,,,,,,,,,,,,,,,,,,,,,1,3,7,6,3,6,100,7,6,3,5,100,7,6,4,5,100,7,5,3,5,100,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn1|R_G_M|A_B_ND2|F_B_M|attn2|S_G_ND1,,,,,,
2022-04-11 18:33:57,2022-04-11 19:02:03,0,100,1686,1,2022-04-11 19:02:08,R_9GiLMfPGKU7EypX,,,,,anonymous,EN,1,32,1,,6,5,6,5,82,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,6,5,6,5,92,5,6,5,6,82,,,,,,,,,,,6,5,6,5,82,1,FL_6,FL_93,,,,,,,R_G_ND2|S_G_M|A_B_ND1|attn1|attn2|F_B_M,
2022-04-11 18:58:09,2022-04-11 19:02:21,0,100,251,1,2022-04-11 19:02:21,R_8x1aufoDi8xMxqx,,,,,anonymous,EN,1,28,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,7,7,7,7,75,,,,,,7,7,6,7,95,,,,,,,,,,,7,6,7,7,91,7,6,6,7,84,1,FL_6,FL_31,,,,,,R_G_M|attn2|attn1|F_B_M|S_G_ND2|A_B_ND1,,
2022-04-11 18:52:54,2022-04-11 19:03:37,0,100,643,1,2022-04-11 19:03:37,R_2fWaFLCANraMzkt,,,,,anonymous,EN,1,43,2,,7,7,7,6,84,,,,,,7,7,7,7,93,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,6,87,7,7,7,7,78,,,,,,,,,,,2,FL_6,FL_30,,,,,F_B_ND1|S_G_M|A_B_M|attn1|attn2|R_G_ND2,,,
2022-04-11 18:48:14,2022-04-11 19:13:20,0,100,1505,1,2022-04-11 19:13:21,R_OoJ508YTEuqiTAt,,,,,anonymous,EN,1,47,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,1,FL_6,FL_31,,,,,,attn1|A_B_ND1|attn2|F_B_M|R_G_M|S_G_ND2,,
2022-04-11 19:12:03,2022-04-11 19:16:45,0,100,281,1,2022-04-11 19:16:47,R_2fwAYyAbFrDK03O,,,,,anonymous,EN,1,42,2,,,,,,,,,,,,1,1,1,1,0,,,,,,7,5,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,1,1,1,1,0,7,7,7,7,100,,,,,,2,FL_6,FL_100,,,,,,,,R_G_M|S_G_ND2|A_B_M|F_B_ND1|attn2|attn1
2022-04-11 19:11:34,2022-04-11 19:19:19,0,100,465,1,2022-04-11 19:19:21,R_6Wszk84OLBCVwpX,,,,,anonymous,EN,1,30,1,,7,7,6,7,100,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,3,2,3,2,43,7,5,6,7,87,,,,,,,,,,,4,2,2,2,19,2,FL_6,FL_93,,,,,,,A_B_ND1|R_G_ND2|attn2|S_G_M|F_B_M|attn1,
2022-04-11 19:29:30,2022-04-11 19:34:47,0,100,316,1,2022-04-11 19:34:49,R_DGdo6BQ1tu6rwad,,,,,anonymous,EN,1,35,1,,,,,,,,,,,,,,,,,,,,,,7,5,3,4,5,5,63,3,4,4,4,70,4,5,5,6,61,4,5,4,4,70,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_27,,A_B_ND2|S_G_ND1|R_G_M|F_B_M|attn1|attn2,,,,,,
2022-04-12 11:11:24,2022-04-12 11:12:49,0,100,84,1,2022-04-12 11:12:49,R_R34k7UzYmCfq3eN,,,,,anonymous,EN,1,31,1,,,,,,,,,,,,1,1,2,2,27,1,1,1,1,12,7,2,7,7,7,7,92,7,7,7,7,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,attn2|A_B_M|attn1|R_G_M|S_G_ND1|F_B_ND2,,,,
2022-04-11 14:41:43,2022-04-12 11:13:14,0,100,73891,1,2022-04-12 11:13:14,R_1luC0M7T9X7ZTxe,,,,,anonymous,EN,1,43,2,,7,7,7,7,84,,,,,,7,6,7,6,67,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,7,6,6,6,82,7,7,7,7,90,,,,,,,,,,,2,FL_6,FL_30,,,,,attn1|F_B_ND1|attn2|S_G_M|R_G_ND2|A_B_M,,,
2022-04-12 11:11:35,2022-04-12 11:13:15,0,100,100,1,2022-04-12 11:13:15,R_CdnCkHFbSzB0TE5,,,,,anonymous,EN,1,44,1,,7,7,7,7,100,7,7,7,7,87,,,,,,,,,,,7,2,,,,,,,,,,,1,1,1,1,0,1,1,1,1,9,,,,,,,,,,,,,,,,,,,,,3,FL_6,FL_28,,,A_B_ND2|S_G_M|attn2|F_B_M|R_G_ND1|attn1,,,,,
2022-04-12 11:11:45,2022-04-12 11:13:30,0,100,105,1,2022-04-12 11:13:31,R_bjyCWoSFBJmDT1v,,,,,anonymous,EN,1,26,1,,,,,,,,,,,,,,,,,,,,,,7,2,5,3,5,4,58,5,4,4,6,59,5,3,5,4,57,5,4,6,5,59,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_27,,A_B_ND2|attn2|S_G_ND1|F_B_M|R_G_M|attn1,,,,,,
2022-04-12 11:11:20,2022-04-12 11:13:37,0,100,137,1,2022-04-12 11:13:38,R_DSslFEc4vzaid7H,,,,,anonymous,EN,1,34,2,,7,7,7,7,69,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,3,3,3,3,42,5,5,5,5,69,,,,,,,,,,,1,1,1,1,29,2,FL_6,FL_93,,,,,,,attn1|A_B_ND1|R_G_ND2|F_B_M|attn2|S_G_M,
2022-04-12 11:11:26,2022-04-12 11:13:59,0,100,152,1,2022-04-12 11:13:59,R_22RJGfNdFn3mShM,,,,,anonymous,EN,1,31,1,,7,7,7,7,100,,,,,,1,1,1,1,0,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,1,1,1,1,0,,,,,,,,,,,2,FL_6,FL_30,,,,,R_G_ND2|F_B_ND1|attn2|A_B_M|S_G_M|attn1,,,
2022-04-12 11:11:41,2022-04-12 11:14:00,0,100,138,1,2022-04-12 11:14:01,R_3dZaPB4mzK3DZCr,,,,,anonymous,EN,1,23,1,,4,3,5,6,100,3,3,5,4,100,5,4,3,5,85,6,5,4,3,100,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,attn2|S_G_M|F_B_ND2|A_B_M|attn1|R_G_ND1,,,,,,,
2022-04-12 11:11:42,2022-04-12 11:14:08,0,100,145,1,2022-04-12 11:14:08,R_2bNryqBnn7MOl1I,,,,,anonymous,EN,1,57,2,,,,,,,,,,,,,,,,,,,,,,7,5,7,7,7,7,95,7,7,7,7,95,1,1,1,1,15,2,2,1,2,10,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_27,,attn2|R_G_M|A_B_ND2|F_B_M|attn1|S_G_ND1,,,,,,
2022-04-12 11:12:24,2022-04-12 11:14:09,0,100,104,1,2022-04-12 11:14:09,R_25R9qrrVWdKuQfL,,,,,anonymous,EN,1,27,1,,,,,,,,,,,,7,7,7,7,98,7,7,7,7,100,1,3,7,7,7,7,99,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,attn2|A_B_M|attn1|R_G_M|S_G_ND1|F_B_ND2,,,,
2022-04-12 11:11:40,2022-04-12 11:14:12,0,100,152,1,2022-04-12 11:14:12,R_2zw3HMhMJusqou6,,,,,anonymous,EN,1,37,2,,,,,,,,,,,,1,1,3,1,4,2,1,2,2,9,7,2,6,7,7,6,94,7,7,6,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,S_G_ND1|F_B_ND2|R_G_M|A_B_M|attn2|attn1,,,,
2022-04-12 11:11:44,2022-04-12 11:14:19,0,100,154,1,2022-04-12 11:14:19,R_27vacb3d9QZ1yfG,,,,,anonymous,EN,1,45,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,6,7,7,7,98,,,,,,7,6,7,7,100,,,,,,,,,,,7,7,7,7,100,6,7,7,6,100,2,FL_6,FL_31,,,,,,F_B_M|attn2|A_B_ND1|R_G_M|S_G_ND2|attn1,,
2022-04-12 11:11:38,2022-04-12 11:14:20,0,100,162,1,2022-04-12 11:14:20,R_1ewmLP6VbCgfIJW,,,,,anonymous,EN,1,24,1,,4,7,6,1,82,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,6,7,2,3,66,6,1,5,1,64,,,,,,,,,,,2,7,5,1,60,2,FL_6,FL_93,,,,,,,R_G_ND2|attn1|A_B_ND1|attn2|F_B_M|S_G_M,
2022-04-12 11:11:58,2022-04-12 11:14:22,0,100,143,1,2022-04-12 11:14:22,R_1roxkngPlzgi89l,,,,,anonymous,EN,1,31,2,,,,,,,,,,,,5,6,5,7,70,,,,,,4,5,,,,,,4,6,7,6,72,,,,,,,,,,,,,,,,5,6,7,7,77,5,6,7,7,79,,,,,,3,FL_6,FL_100,,,,,,,,A_B_M|attn1|R_G_M|attn2|S_G_ND2|F_B_ND1
2022-04-12 11:11:50,2022-04-12 11:14:25,0,100,155,1,2022-04-12 11:14:26,R_1mq1J42e0ZQfyKl,,,,,anonymous,EN,1,40,1,,7,7,7,7,100,,,,,,1,1,1,1,6,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,1,1,1,1,0,,,,,,,,,,,2,FL_6,FL_30,,,,,attn2|A_B_M|R_G_ND2|attn1|S_G_M|F_B_ND1,,,
2022-04-12 11:11:43,2022-04-12 11:14:27,0,100,163,1,2022-04-12 11:14:27,R_2D5rtFCHvPQkECO,,,,,anonymous,EN,1,32,2,,,,,,,,,,,,7,6,6,7,99,,,,,,7,3,,,,,,6,6,7,7,96,,,,,,,,,,,,,,,,7,6,6,7,97,7,6,7,7,100,,,,,,1,FL_6,FL_100,,,,,,,,R_G_M|attn1|F_B_ND1|A_B_M|attn2|S_G_ND2
2022-04-12 11:11:47,2022-04-12 11:14:34,0,100,166,1,2022-04-12 11:14:34,R_23fUaIquqMAfUQ0,,,,,anonymous,EN,1,64,1,,7,7,7,7,90,7,7,7,7,93,1,1,1,1,16,2,2,2,2,23,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,A_B_M|S_G_M|F_B_ND2|attn1|attn2|R_G_ND1,,,,,,,
2022-04-12 11:12:39,2022-04-12 11:14:34,0,100,115,1,2022-04-12 11:14:34,R_2WOnsawgB2kz8Gi,,,,,anonymous,EN,1,25,2,,,,,,,,,,,,,,,,,,,,,,1,1,7,6,7,6,70,7,6,7,6,73,7,6,7,6,72,7,6,7,6,64,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,F_B_M|R_G_M|attn1|attn2|S_G_ND1|A_B_ND2,,,,,,
2022-04-12 11:11:34,2022-04-12 11:14:39,0,100,184,1,2022-04-12 11:14:39,R_5700hJWYoQcvTi1,,,,,anonymous,EN,1,59,1,,4,6,7,5,82,7,7,5,6,80,,,,,,,,,,,6,3,,,,,,,,,,,6,3,5,6,79,6,5,3,5,88,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,R_G_ND1|S_G_M|F_B_M|attn1|attn2|A_B_ND2,,,,,
2022-04-12 11:12:24,2022-04-12 11:14:39,0,100,135,1,2022-04-12 11:14:39,R_2U0dPxMYBqSQbZL,,,,,anonymous,EN,1,31,1,,,,,,,,,,,,6,3,2,4,67,,,,,,1,2,,,,,,1,3,1,7,86,,,,,,,,,,,,,,,,3,7,4,6,39,1,5,3,4,84,,,,,,1,FL_6,FL_100,,,,,,,,A_B_M|R_G_M|F_B_ND1|attn2|S_G_ND2|attn1
2022-04-12 11:12:27,2022-04-12 11:14:39,0,100,132,1,2022-04-12 11:14:40,R_3iIjlUnonENRp6a,,,,,anonymous,EN,1,28,1,,5,5,5,5,71,5,5,5,5,72,3,3,3,3,29,3,3,3,3,29,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FL_6,FL_26,R_G_ND1|attn2|S_G_M|attn1|A_B_M|F_B_ND2,,,,,,,
2022-04-12 11:12:10,2022-04-12 11:14:40,0,100,149,1,2022-04-12 11:14:40,R_DNsFueKcfL8Fy7L,,,,,anonymous,EN,1,29,1,,,,,,,,,,,,7,6,7,7,90,7,7,6,7,82,1,1,7,6,7,7,77,7,7,5,7,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,S_G_ND1|A_B_M|attn2|attn1|F_B_ND2|R_G_M,,,,
2022-04-12 11:11:31,2022-04-12 11:14:55,0,100,203,1,2022-04-12 11:14:55,R_vN521X7cFuuCJQ5,,,,,anonymous,EN,1,28,1,,,,,,,,,,,,,,,,,,,,,,7,2,5,7,6,7,86,7,6,6,6,93,1,1,1,1,20,1,3,2,3,8,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_27,,R_G_M|F_B_M|A_B_ND2|S_G_ND1|attn2|attn1,,,,,,
2022-04-12 11:11:37,2022-04-12 11:14:55,0,100,197,1,2022-04-12 11:14:55,R_3QF1VaNcDbOhKCC,,,,,anonymous,EN,1,38,1,,,,,,,,,,,,1,1,1,1,13,1,1,1,1,14,7,5,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,S_G_ND1|R_G_M|F_B_ND2|A_B_M|attn1|attn2,,,,
2022-04-12 11:12:19,2022-04-12 11:15:02,0,100,163,1,2022-04-12 11:15:03,R_22EVJZNdWiXWOho,,,,,anonymous,EN,1,56,2,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,5,5,6,6,76,,,,,,5,6,5,5,72,,,,,,,,,,,4,6,6,5,73,5,6,5,6,72,2,FL_6,FL_31,,,,,,R_G_M|attn1|attn2|S_G_ND2|F_B_M|A_B_ND1,,
2022-04-12 11:11:55,2022-04-12 11:15:06,0,100,191,1,2022-04-12 11:15:06,R_3KPGzbCDz0s6RW7,,,,,anonymous,EN,1,46,2,,4,6,5,7,83,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,5,6,5,2,82,5,3,7,5,94,,,,,,,,,,,6,3,7,5,82,2,FL_6,FL_93,,,,,,,F_B_M|A_B_ND1|S_G_M|attn2|attn1|R_G_ND2,
2022-04-12 11:11:45,2022-04-12 11:15:06,0,100,200,1,2022-04-12 11:15:06,R_2yeXmpS0hogrYM1,,,,,anonymous,EN,1,52,2,,,,,,,,,,,,,,,,,,,,,,7,3,5,4,5,3,75,5,7,2,6,63,5,3,7,6,91,4,3,4,7,75,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn1|S_G_ND1|A_B_ND2|R_G_M|attn2|F_B_M,,,,,,
2022-04-12 11:11:42,2022-04-12 11:15:22,0,100,219,1,2022-04-12 11:15:22,R_1DAX4tQckyqIDLR,,,,,anonymous,EN,1,35,1,,4,5,6,6,95,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,4,5,6,5,100,4,6,5,4,85,,,,,,,,,,,6,5,6,5,87,1,FL_6,FL_93,,,,,,,R_G_ND2|A_B_ND1|attn1|F_B_M|S_G_M|attn2,
2022-04-12 11:11:38,2022-04-12 11:15:23,0,100,225,1,2022-04-12 11:15:23,R_21FFOAORfG7GUXa,,,,,anonymous,EN,1,30,2,,,,,,,,,,,,1,1,1,1,0,,,,,,7,2,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,1,1,1,1,16,6,7,5,6,89,,,,,,2,FL_6,FL_100,,,,,,,,attn2|R_G_M|F_B_ND1|attn1|S_G_ND2|A_B_M
2022-04-12 11:11:52,2022-04-12 11:15:33,0,100,221,1,2022-04-12 11:15:33,R_VXB9k660Py9v4T7,,,,,anonymous,EN,1,31,1,,,,,,,,,,,,1,2,3,2,23,3,4,6,4,59,7,5,7,6,7,7,90,6,7,7,6,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,attn1|A_B_M|attn2|F_B_ND2|S_G_ND1|R_G_M,,,,
2022-04-12 11:11:50,2022-04-12 11:15:44,0,100,234,1,2022-04-12 11:15:45,R_2sT2Bu0S3Sqp8SU,,,,,anonymous,EN,1,24,1,,7,7,7,5,94,7,6,7,6,90,1,2,3,2,18,3,2,1,2,19,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,attn1|F_B_ND2|A_B_M|R_G_ND1|S_G_M|attn2,,,,,,,
2022-04-12 11:11:32,2022-04-12 11:15:46,0,100,253,1,2022-04-12 11:15:47,R_9ZCjciRRiJ4pwhb,,,,,anonymous,EN,1,34,1,,7,5,6,7,100,6,7,5,6,100,,,,,,,,,,,7,1,,,,,,,,,,,6,5,6,5,98,6,5,5,6,100,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,R_G_ND1|attn1|A_B_ND2|S_G_M|attn2|F_B_M,,,,,
2022-04-12 11:12:38,2022-04-12 11:15:45,0,100,187,1,2022-04-12 11:15:47,R_1luUMAxGFeQj5gv,,,,,anonymous,EN,1,50,1,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,2,3,2,7,7,7,7,98,7,7,7,7,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,S_G_ND1|attn1|A_B_M|F_B_ND2|R_G_M|attn2,,,,
2022-04-12 11:12:56,2022-04-12 11:15:47,0,100,171,1,2022-04-12 11:15:48,R_31n4sO4CesDTZnD,,,,,anonymous,EN,1,37,1,,,,,,,,,,,,7,7,7,7,87,,,,,,1,1,,,,,,7,6,7,7,94,,,,,,,,,,,,,,,,7,6,6,6,99,7,6,6,6,94,,,,,,1,FL_6,FL_100,,,,,,,,A_B_M|attn1|S_G_ND2|R_G_M|F_B_ND1|attn2
2022-04-12 11:12:34,2022-04-12 11:15:53,0,100,198,1,2022-04-12 11:15:53,R_1kUJn1ymugd78Jt,,,,,anonymous,EN,1,30,2,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,5,5,6,5,67,,,,,,5,6,6,5,62,,,,,,,,,,,4,5,6,6,58,5,6,5,6,64,3,FL_6,FL_31,,,,,,attn2|F_B_M|attn1|A_B_ND1|S_G_ND2|R_G_M,,
2022-04-12 11:13:58,2022-04-12 11:15:53,0,100,115,1,2022-04-12 11:15:54,R_4GaXHDgFXQrjK81,,,,,anonymous,EN,1,57,1,,4,6,4,4,59,4,5,3,5,58,,,,,,,,,,,7,2,,,,,,,,,,,4,6,5,5,56,4,5,3,5,61,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,A_B_ND2|R_G_ND1|attn2|S_G_M|F_B_M|attn1,,,,,
2022-04-12 11:12:52,2022-04-12 11:15:54,0,100,181,1,2022-04-12 11:15:54,R_1jJUHd7JbbZQNAH,,,,,anonymous,EN,1,39,2,,,,,,,,,,,,4,6,5,6,71,6,3,6,5,70,3,4,6,4,6,5,74,5,6,4,6,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,F_B_ND2|attn2|A_B_M|attn1|R_G_M|S_G_ND1,,,,
2022-04-12 11:11:28,2022-04-12 11:15:59,0,100,271,1,2022-04-12 11:16:00,R_Ugw7Db8LY6H7Ivn,,,,,anonymous,EN,1,42,2,,,,,,,,,,,,2,2,2,2,22,,,,,,7,2,,,,,,6,6,6,6,82,,,,,,,,,,,,,,,,2,2,1,2,24,6,6,6,6,87,,,,,,2,FL_6,FL_100,,,,,,,,attn2|A_B_M|R_G_M|F_B_ND1|S_G_ND2|attn1
2022-04-12 11:12:09,2022-04-12 11:16:07,0,100,238,1,2022-04-12 11:16:08,R_1FIZR8ApNuuOttv,,,,,anonymous,EN,1,32,2,,6,7,7,6,74,,,,,,6,6,7,7,73,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,6,7,6,6,72,6,6,7,6,88,,,,,,,,,,,1,FL_6,FL_30,,,,,S_G_M|R_G_ND2|F_B_ND1|A_B_M|attn2|attn1,,,
2022-04-12 11:14:54,2022-04-12 11:16:07,0,100,73,1,2022-04-12 11:16:08,R_1gthJeySQBSy6AT,,,,,anonymous,EN,1,27,1,,7,7,7,7,100,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,7,7,7,7,99,7,7,7,7,100,,,,,,,,,,,7,7,7,7,97,1,FL_6,FL_93,,,,,,,attn1|F_B_M|A_B_ND1|R_G_ND2|S_G_M|attn2,
2022-04-12 11:13:51,2022-04-12 11:16:07,0,100,135,1,2022-04-12 11:16:08,R_TkkFsFnAei8tKc9,,,,,anonymous,EN,1,28,2,,6,3,7,5,82,,,,,,5,7,5,3,82,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,5,7,6,3,82,5,7,6,3,82,,,,,,,,,,,1,FL_6,FL_30,,,,,attn2|A_B_M|F_B_ND1|R_G_ND2|attn1|S_G_M,,,
