"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_2ZPInrEDRyRHvRv",6,7,7,7,82,"sam","diagnostic","NA","good",6.75,7,6,7,7,91,"robin","non-diagnostic","ND2","good",6.75,6,7,7,7,77,"francis","non-diagnostic","ND1","bad",6.75,6,7,6,5,69,"alex","diagnostic","NA","bad",6,30,1,7,3
"R_Do7rGhCXC4LWfzH",6,7,6,5,95,"sam","diagnostic","NA","good",6,5,6,7,5,75,"robin","non-diagnostic","ND2","good",5.75,2,1,2,1,23,"francis","diagnostic","NA","bad",1.5,3,2,1,1,11,"alex","non-diagnostic","ND1","bad",1.75,32,1,7,2
"R_10IwUCWf0QvIXkF",7,4,6,6,73,"sam","diagnostic","NA","good",5.75,4,5,4,5,77,"robin","non-diagnostic","ND1","good",4.5,7,6,6,5,75,"francis","non-diagnostic","ND2","bad",6,5,6,6,6,88,"alex","diagnostic","NA","bad",5.75,30,1,7,2
"R_2X54e1AaeIdcjcs",7,6,7,7,100,"sam","diagnostic","NA","good",6.75,6,7,6,7,100,"robin","non-diagnostic","ND1","good",6.5,7,6,6,7,91,"francis","diagnostic","NA","bad",6.5,7,6,5,6,89,"alex","non-diagnostic","ND2","bad",6,64,2,7,2
"R_2PhzVQbpCJEPlNA",7,7,6,7,84,"sam","diagnostic","NA","good",6.75,6,7,6,7,88,"robin","non-diagnostic","ND1","good",6.5,6,7,6,7,89,"francis","diagnostic","NA","bad",6.5,6,7,6,7,83,"alex","non-diagnostic","ND2","bad",6.5,22,1,7,1
"R_2fcIsZyp1j743or",7,7,7,7,92,"sam","diagnostic","NA","good",7,6,6,5,6,82,"robin","non-diagnostic","ND2","good",5.75,5,5,5,5,58,"francis","diagnostic","NA","bad",5,5,5,5,5,61,"alex","non-diagnostic","ND1","bad",5,63,2,7,3
"R_1flw87JzV7PtsaT",3,4,7,3,76,"sam","diagnostic","NA","good",4.25,3,5,6,3,62,"robin","non-diagnostic","ND2","good",4.25,3,4,4,5,70,"francis","non-diagnostic","ND1","bad",4,3,3,7,3,74,"alex","diagnostic","NA","bad",4,30,1,7,3
"R_2xKIqtbzXQvBQGP",5,5,6,4,82,"sam","diagnostic","NA","good",5,5,6,5,3,80,"robin","non-diagnostic","ND1","good",4.75,4,7,5,4,80,"francis","diagnostic","NA","bad",5,3,7,6,4,84,"alex","non-diagnostic","ND2","bad",5,30,1,7,3
"R_4HqLHNIBASB0IMx",7,7,6,7,80,"sam","diagnostic","NA","good",6.75,6,6,7,7,69,"robin","non-diagnostic","ND2","good",6.5,6,7,7,6,86,"francis","non-diagnostic","ND1","bad",6.5,7,6,7,4,82,"alex","diagnostic","NA","bad",6,30,1,7,3
"R_3qwikcVDE1Gam3T",5,4,4,4,13,"sam","diagnostic","NA","good",4.25,5,5,5,5,22,"robin","non-diagnostic","ND2","good",5,6,6,3,6,54,"francis","non-diagnostic","ND1","bad",5.25,6,5,5,6,69,"alex","diagnostic","NA","bad",5.5,38,2,7,2
"R_2zedcKrOcgBWVHQ",7,6,7,6,85,"sam","diagnostic","NA","good",6.5,7,6,6,7,75,"robin","non-diagnostic","ND2","good",6.5,7,6,6,5,79,"francis","non-diagnostic","ND1","bad",6,7,6,7,6,65,"alex","diagnostic","NA","bad",6.5,32,1,1,2
"R_3OiF8VFb6Hf2WY1",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,28,1,7,2
"R_3nSgm7V36XAWETx",5,5,6,6,71,"sam","diagnostic","NA","good",5.5,6,6,5,6,69,"robin","non-diagnostic","ND1","good",5.75,5,6,6,6,69,"francis","diagnostic","NA","bad",5.75,5,5,4,5,61,"alex","non-diagnostic","ND2","bad",4.75,57,2,7,2
"R_2a8J7SYCADeXRYq",7,6,6,7,76,"sam","diagnostic","NA","good",6.5,6,5,7,6,95,"robin","non-diagnostic","ND2","good",6,5,6,7,6,65,"francis","diagnostic","NA","bad",6,7,6,5,6,65,"alex","non-diagnostic","ND1","bad",6,31,2,1,5
"R_3JI2naFBVowurzy",6,6,5,6,81,"sam","diagnostic","NA","good",5.75,6,6,5,6,79,"robin","non-diagnostic","ND2","good",5.75,5,5,6,6,83,"francis","diagnostic","NA","bad",5.5,5,5,6,6,78,"alex","non-diagnostic","ND1","bad",5.5,33,1,7,2
"R_1QosGeAzWTS3l1o",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,2,4,2,7,"alex","non-diagnostic","ND2","bad",2.25,34,1,7,2
"R_1H8oODu87I5OxlS",7,7,7,7,100,"sam","diagnostic","NA","good",7,6,7,6,6,92,"robin","non-diagnostic","ND1","good",6.25,1,1,1,1,21,"francis","diagnostic","NA","bad",1,2,2,2,2,21,"alex","non-diagnostic","ND2","bad",2,40,2,7,2
"R_2xz4oEISnObMwu9",6,6,7,6,90,"sam","diagnostic","NA","good",6.25,6,6,5,6,90,"robin","non-diagnostic","ND1","good",5.75,3,4,2,3,60,"francis","non-diagnostic","ND2","bad",3,2,2,4,2,30,"alex","diagnostic","NA","bad",2.5,27,2,7,2
"R_123bbQDvoooI8RG",6,5,6,7,81,"sam","diagnostic","NA","good",6,7,5,5,5,91,"robin","non-diagnostic","ND2","good",5.5,6,6,6,7,92,"francis","diagnostic","NA","bad",6.25,5,5,4,5,65,"alex","non-diagnostic","ND1","bad",4.75,31,2,5,2
"R_1lhgvwAg4oCF8I9",6,6,5,6,66,"sam","diagnostic","NA","good",5.75,6,5,6,6,64,"robin","non-diagnostic","ND1","good",5.75,6,6,5,6,64,"francis","non-diagnostic","ND2","bad",5.75,6,5,6,6,71,"alex","diagnostic","NA","bad",5.75,35,1,2,2
"R_9oVzNNoVOYdlP4l",7,6,7,7,95,"sam","diagnostic","NA","good",6.75,5,5,6,6,75,"robin","non-diagnostic","ND2","good",5.5,1,1,1,1,0,"francis","diagnostic","NA","bad",1,2,3,3,3,20,"alex","non-diagnostic","ND1","bad",2.75,21,2,1,2
"R_12gJJHi0VZI9SRY",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,29,1,7,2
"R_2b0LqPueJtiCy0j",7,7,6,7,78,"sam","diagnostic","NA","good",6.75,6,7,6,6,77,"robin","non-diagnostic","ND1","good",6.25,2,2,1,2,21,"francis","non-diagnostic","ND2","bad",1.75,2,2,3,2,28,"alex","diagnostic","NA","bad",2.25,33,1,7,2
"R_2bNp3nEeGtjFgQM",4,5,4,5,60,"sam","diagnostic","NA","good",4.5,4,5,4,5,55,"robin","non-diagnostic","ND2","good",4.5,4,5,4,5,59,"francis","non-diagnostic","ND1","bad",4.5,4,4,5,4,59,"alex","diagnostic","NA","bad",4.25,50,2,7,3
"R_t0stWadvfy4jCOB",5,6,5,5,100,"sam","diagnostic","NA","good",5.25,6,6,5,6,89,"robin","non-diagnostic","ND1","good",5.75,7,6,6,6,100,"francis","diagnostic","NA","bad",6.25,6,6,6,6,100,"alex","non-diagnostic","ND2","bad",6,43,1,7,2
"R_2bQb1DQ97YKwqwW",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,3,3,4,4,25,"alex","non-diagnostic","ND1","bad",3.5,31,2,7,2
"R_1P1VpBFf5Bj2Zie",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,3,3,3,3,24,"francis","non-diagnostic","ND1","bad",3,1,1,2,1,19,"alex","diagnostic","NA","bad",1.25,37,2,7,2
"R_21BxQgNphRjqbZk",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,14,"alex","non-diagnostic","ND2","bad",1,25,2,7,3
"R_1fZb5D3ys4Geelk",7,7,7,7,74,"sam","diagnostic","NA","good",7,7,7,7,7,76,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,54,2,7,2
"R_2Sf1NJCHHqIVBll",5,3,5,5,53,"sam","diagnostic","NA","good",4.5,3,5,4,5,40,"robin","non-diagnostic","ND1","good",4.25,5,3,6,6,42,"francis","diagnostic","NA","bad",5,3,5,4,3,38,"alex","non-diagnostic","ND2","bad",3.75,34,1,7,2
"R_2WVk7TQSMVS5BaI",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,62,1,7,2
"R_2txR2cixDOGM09U",7,6,6,5,93,"sam","diagnostic","NA","good",6,6,6,6,3,75,"robin","non-diagnostic","ND2","good",5.25,5,7,7,5,81,"francis","non-diagnostic","ND1","bad",6,5,6,6,6,48,"alex","diagnostic","NA","bad",5.75,30,1,7,3
"R_1k2oAIiTgSD0WDJ",6,6,6,6,88,"sam","diagnostic","NA","good",6,6,6,6,6,88,"robin","non-diagnostic","ND2","good",6,1,1,1,1,0,"francis","diagnostic","NA","bad",1,2,2,2,2,12,"alex","non-diagnostic","ND1","bad",2,36,2,7,2
"R_1rd18h5eKnkpCf2",7,7,7,7,98,"sam","diagnostic","NA","good",7,6,7,7,7,91,"robin","non-diagnostic","ND1","good",6.75,3,3,2,2,19,"francis","non-diagnostic","ND2","bad",2.5,1,1,3,2,13,"alex","diagnostic","NA","bad",1.75,43,1,7,2
"R_1q4EclOUzFtpfJn",6,6,1,6,81,"sam","diagnostic","NA","good",4.75,6,6,6,7,82,"robin","non-diagnostic","ND1","good",6.25,3,2,3,2,28,"francis","non-diagnostic","ND2","bad",2.5,3,4,3,4,41,"alex","diagnostic","NA","bad",3.5,59,1,7,5
"R_2cC87vKNTrxBX5w",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,25,2,7,2
"R_YbIIzQmp8W1m7UR",6,6,7,6,85,"sam","diagnostic","NA","good",6.25,6,6,7,6,85,"robin","non-diagnostic","ND1","good",6.25,2,3,2,4,30,"francis","diagnostic","NA","bad",2.75,2,3,4,4,31,"alex","non-diagnostic","ND2","bad",3.25,31,1,7,2
"R_28MLyCG5dJatpvq",7,7,7,7,96,"sam","diagnostic","NA","good",7,7,7,7,7,96,"robin","non-diagnostic","ND1","good",7,1,1,1,2,4,"francis","non-diagnostic","ND2","bad",1.25,1,1,4,3,12,"alex","diagnostic","NA","bad",2.25,43,2,7,5
"R_2Qxsu6HOtUR1466",5,6,7,6,75,"sam","diagnostic","NA","good",6,7,6,5,6,71,"robin","non-diagnostic","ND2","good",6,7,6,6,7,82,"francis","diagnostic","NA","bad",6.5,7,6,5,6,71,"alex","non-diagnostic","ND1","bad",6,37,2,1,5
"R_3sABjuj7Woia9s4",7,7,6,6,83,"sam","diagnostic","NA","good",6.5,7,6,6,6,81,"robin","non-diagnostic","ND2","good",6.25,1,2,1,2,11,"francis","non-diagnostic","ND1","bad",1.5,2,2,4,3,24,"alex","diagnostic","NA","bad",2.75,22,2,7,5
"R_1PSgfC72WHCZsiW",6,6,6,6,90,"sam","diagnostic","NA","good",6,6,6,6,6,85,"robin","non-diagnostic","ND1","good",6,2,2,3,2,20,"francis","diagnostic","NA","bad",2.25,2,2,3,3,20,"alex","non-diagnostic","ND2","bad",2.5,41,2,7,2
"R_1FM7uVS0NO6qhE2",6,6,7,7,90,"sam","diagnostic","NA","good",6.5,7,7,6,6,94,"robin","non-diagnostic","ND2","good",6.5,1,1,2,1,12,"francis","diagnostic","NA","bad",1.25,1,2,2,1,14,"alex","non-diagnostic","ND1","bad",1.5,33,1,7,2
"R_2tJWqr4ZdQczIsC",7,7,5,6,93,"sam","diagnostic","NA","good",6.25,6,7,6,7,78,"robin","non-diagnostic","ND2","good",6.5,2,1,2,2,10,"francis","diagnostic","NA","bad",1.75,3,2,1,2,12,"alex","non-diagnostic","ND1","bad",2,34,1,7,2
"R_10CqhA2JhaSDB7b",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,42,1,7,2
"R_2xFyDcXRAcUrO19",7,7,7,7,95,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,17,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,4,"alex","diagnostic","NA","bad",1,37,2,7,2
"R_3mfqMyEdUD6SpKp",7,7,7,7,96,"sam","diagnostic","NA","good",7,6,6,6,6,82,"robin","non-diagnostic","ND1","good",6,3,3,4,3,36,"francis","diagnostic","NA","bad",3.25,1,1,1,1,20,"alex","non-diagnostic","ND2","bad",1,39,2,2,2
"R_1gjZ1tRzRTJkDBC",5,5,5,5,72,"sam","diagnostic","NA","good",5,5,5,5,5,65,"robin","non-diagnostic","ND2","good",5,5,5,5,5,70,"francis","non-diagnostic","ND1","bad",5,5,5,5,5,71,"alex","diagnostic","NA","bad",5,31,2,7,2
"R_3p4Ijt636k75nDG",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,3,1,0,"alex","non-diagnostic","ND1","bad",1.5,34,2,7,2
"R_2X1dILVzTxiqNcE",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,2,17,"francis","non-diagnostic","ND2","bad",1.25,1,1,3,3,29,"alex","diagnostic","NA","bad",2,32,1,7,2
"R_2cwNpL4CCQ65awr",6,7,7,6,85,"sam","diagnostic","NA","good",6.5,6,6,5,7,80,"robin","non-diagnostic","ND2","good",6,2,2,1,2,25,"francis","non-diagnostic","ND1","bad",1.75,2,2,3,3,30,"alex","diagnostic","NA","bad",2.5,52,5,7,2
"R_AHaU9lIAJ0Emj0B",7,7,7,7,96,"sam","diagnostic","NA","good",7,7,7,7,7,94,"robin","non-diagnostic","ND2","good",7,1,1,1,1,2,"francis","diagnostic","NA","bad",1,1,1,1,1,2,"alex","non-diagnostic","ND1","bad",1,34,1,7,2
"R_xF8O45HrTyKGiUp",7,7,6,6,84,"sam","diagnostic","NA","good",6.5,7,7,6,7,90,"robin","non-diagnostic","ND1","good",6.75,2,2,3,2,31,"francis","diagnostic","NA","bad",2.25,1,2,1,1,22,"alex","non-diagnostic","ND2","bad",1.25,37,2,7,2
"R_pEpk3EdNkZPa7Qd",5,6,6,5,68,"sam","diagnostic","NA","good",5.5,7,6,5,5,80,"robin","non-diagnostic","ND1","good",5.75,6,5,6,6,73,"francis","non-diagnostic","ND2","bad",5.75,5,6,6,5,62,"alex","diagnostic","NA","bad",5.5,26,2,7,3
"R_3JLEIaEWn6VjaVR",7,6,6,7,95,"sam","diagnostic","NA","good",6.5,7,6,7,7,95,"robin","non-diagnostic","ND2","good",6.75,2,1,1,2,3,"francis","non-diagnostic","ND1","bad",1.5,2,2,3,2,8,"alex","diagnostic","NA","bad",2.25,26,2,7,2
"R_2rHNQUCGWTOsLQo",3,4,5,6,88,"sam","diagnostic","NA","good",4.5,3,4,5,5,69,"robin","non-diagnostic","ND1","good",4.25,7,3,2,5,81,"francis","diagnostic","NA","bad",4.25,3,3,3,6,51,"alex","non-diagnostic","ND2","bad",3.75,30,1,7,3
"R_1jiBGvpzqIdHgNB",7,7,7,7,83,"sam","diagnostic","NA","good",7,7,7,7,7,88,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,47,2,7,5
"R_1Q0hyzqW7insDi2",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,2,8,"francis","non-diagnostic","ND2","bad",1.25,1,1,1,1,0,"alex","diagnostic","NA","bad",1,67,1,7,2
"R_2PwhmhYDDe6t1NE",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,2,2,"francis","non-diagnostic","ND1","bad",1.25,1,1,2,1,0,"alex","diagnostic","NA","bad",1.25,30,2,7,2
"R_29lSIw9rxvIvWkd",6,6,6,6,95,"sam","diagnostic","NA","good",6,6,6,4,6,91,"robin","non-diagnostic","ND1","good",5.5,2,2,2,3,3,"francis","non-diagnostic","ND2","bad",2.25,2,2,4,4,9,"alex","diagnostic","NA","bad",3,47,1,7,2
"R_2afCzhLABArtW5X",5,4,3,2,65,"sam","diagnostic","NA","good",3.5,5,6,4,5,65,"robin","non-diagnostic","ND2","good",5,4,5,6,6,78,"francis","diagnostic","NA","bad",5.25,5,6,5,6,93,"alex","non-diagnostic","ND1","bad",5.5,50,2,7,2
"R_z7lGdAYume5roJ3",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,29,1,7,2
"R_87EoxwJkJQQSrMB",4,4,3,4,86,"sam","diagnostic","NA","good",3.75,3,6,4,3,90,"robin","non-diagnostic","ND1","good",4,4,6,4,3,80,"francis","non-diagnostic","ND2","bad",4.25,4,5,4,2,78,"alex","diagnostic","NA","bad",3.75,30,1,7,3
"R_re7XSJDTvo8Cabv",5,6,4,5,70,"sam","diagnostic","NA","good",5,5,6,4,7,80,"robin","non-diagnostic","ND1","good",5.5,6,5,7,7,69,"francis","diagnostic","NA","bad",6.25,5,6,7,4,72,"alex","non-diagnostic","ND2","bad",5.5,42,1,7,2
"R_24kl1D5ZB257qlt",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,38,2,7,2
"R_3G7IPcwD5RA0QGG",5,6,2,5,70,"sam","diagnostic","NA","good",4.5,6,6,2,5,72,"robin","non-diagnostic","ND1","good",4.75,3,3,2,3,36,"francis","diagnostic","NA","bad",2.75,3,2,4,3,34,"alex","non-diagnostic","ND2","bad",3,34,1,7,2
"R_1JKfGwDmajB4CJj",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,2,1,20,"francis","non-diagnostic","ND1","bad",1.25,1,1,2,2,10,"alex","diagnostic","NA","bad",1.5,30,2,7,2
"R_3QXnw5IgflCBrZk",7,6,7,7,87,"sam","diagnostic","NA","good",6.75,6,5,6,5,71,"robin","non-diagnostic","ND2","good",5.5,2,1,2,3,15,"francis","diagnostic","NA","bad",2,1,2,1,1,12,"alex","non-diagnostic","ND1","bad",1.25,54,1,7,2
"R_3PU1Kt5G9AJ8SYg",4,5,4,5,62,"sam","diagnostic","NA","good",4.5,4,5,4,5,56,"robin","non-diagnostic","ND1","good",4.5,4,5,4,5,60,"francis","non-diagnostic","ND2","bad",4.5,3,4,5,4,56,"alex","diagnostic","NA","bad",4,29,1,7,3
"R_27Dv8QZOUdJPfdw",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,15,"francis","non-diagnostic","ND2","bad",1,2,2,2,2,10,"alex","diagnostic","NA","bad",2,39,2,7,5
"R_2zAOEvSbsQvvyTn",7,7,7,7,93,"sam","diagnostic","NA","good",7,7,7,7,7,91,"robin","non-diagnostic","ND2","good",7,1,1,1,1,9,"francis","non-diagnostic","ND1","bad",1,1,1,3,2,9,"alex","diagnostic","NA","bad",1.75,69,2,7,2
"R_27v5Mj63hJlXsGg",5,5,5,5,61,"sam","diagnostic","NA","good",5,5,5,5,5,60,"robin","non-diagnostic","ND1","good",5,5,5,5,5,79,"francis","non-diagnostic","ND2","bad",5,5,5,5,5,69,"alex","diagnostic","NA","bad",5,44,2,7,2
"R_shZVRrn1ynuM3kt",7,7,7,7,99,"sam","diagnostic","NA","good",7,6,6,7,7,92,"robin","non-diagnostic","ND2","good",6.5,2,2,1,1,14,"francis","diagnostic","NA","bad",1.5,2,1,1,2,19,"alex","non-diagnostic","ND1","bad",1.5,37,1,7,2
"R_2xxh2P3APiBC7CG",6,6,6,6,78,"sam","diagnostic","NA","good",6,6,7,7,6,75,"robin","non-diagnostic","ND2","good",6.5,5,7,7,6,86,"francis","diagnostic","NA","bad",6.25,6,7,6,5,78,"alex","non-diagnostic","ND1","bad",6,25,1,7,2
"R_10TVJPs2eA4QOdp",6,5,6,6,84,"sam","diagnostic","NA","good",5.75,6,5,6,5,81,"robin","non-diagnostic","ND2","good",5.5,6,5,4,5,82,"francis","non-diagnostic","ND1","bad",5,6,5,6,7,84,"alex","diagnostic","NA","bad",6,25,2,7,5
"R_1BVr0ReoSvKZpZv",7,6,7,5,73,"sam","diagnostic","NA","good",6.25,7,6,7,6,69,"robin","non-diagnostic","ND1","good",6.5,4,3,4,3,35,"francis","diagnostic","NA","bad",3.5,3,2,3,4,40,"alex","non-diagnostic","ND2","bad",3,54,1,7,5
"R_1IbYXuosWp1MQ5Z",6,5,4,5,86,"sam","diagnostic","NA","good",5,6,5,4,5,81,"robin","non-diagnostic","ND1","good",5,7,6,6,6,90,"francis","diagnostic","NA","bad",6.25,6,5,6,7,90,"alex","non-diagnostic","ND2","bad",6,25,1,7,5
"R_2w5F0ensQlIMMyj",7,7,7,7,100,"sam","diagnostic","NA","good",7,6,6,6,6,100,"robin","non-diagnostic","ND2","good",6,6,6,6,6,88,"francis","non-diagnostic","ND1","bad",6,7,7,7,7,85,"alex","diagnostic","NA","bad",7,41,1,7,5
"R_2EaWzVERw8pQxkJ",5,7,7,6,77,"sam","diagnostic","NA","good",6.25,4,7,6,5,77,"robin","non-diagnostic","ND1","good",5.5,7,5,6,6,100,"francis","non-diagnostic","ND2","bad",6,5,7,6,6,70,"alex","diagnostic","NA","bad",6,25,1,7,2
"R_3iCOhlHYVG43CV0",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,90,"robin","non-diagnostic","ND1","good",7,3,3,3,3,25,"francis","diagnostic","NA","bad",3,3,3,4,4,30,"alex","non-diagnostic","ND2","bad",3.5,68,2,7,2
"R_1l4sl4QmzSHdRIR",5,6,7,5,80,"sam","diagnostic","NA","good",5.75,6,7,7,5,77,"robin","non-diagnostic","ND1","good",6.25,6,5,7,5,90,"francis","non-diagnostic","ND2","bad",5.75,5,4,6,7,80,"alex","diagnostic","NA","bad",5.5,37,2,7,2
"R_1LC3qRSQl1p1czj",3,5,4,5,86,"sam","diagnostic","NA","good",4.25,3,4,4,5,70,"robin","non-diagnostic","ND2","good",4,4,3,5,4,81,"francis","non-diagnostic","ND1","bad",4,4,3,5,5,73,"alex","diagnostic","NA","bad",4.25,29,2,7,3
"R_C30IHCp5QG9YBgt",3,2,3,5,71,"sam","diagnostic","NA","good",3.25,3,5,3,4,80,"robin","non-diagnostic","ND2","good",3.75,4,3,4,4,69,"francis","diagnostic","NA","bad",3.75,3,2,7,3,72,"alex","non-diagnostic","ND1","bad",3.75,30,1,7,3
"R_2f8RVIJ5AJUEURr",7,7,7,7,84,"sam","diagnostic","NA","good",7,7,7,7,7,87,"robin","non-diagnostic","ND2","good",7,7,7,7,7,93,"francis","diagnostic","NA","bad",7,7,7,7,7,88,"alex","non-diagnostic","ND1","bad",7,25,1,1,5
"R_V4qhwYqreq495nz",5,4,5,6,62,"sam","diagnostic","NA","good",5,5,6,5,6,69,"robin","non-diagnostic","ND2","good",5.5,4,5,4,5,53,"francis","non-diagnostic","ND1","bad",4.5,5,5,6,5,64,"alex","diagnostic","NA","bad",5.25,31,1,7,2
"R_3Jw2ZvKZ24Yslxe",3,3,6,4,66,"sam","diagnostic","NA","good",4,3,4,4,5,76,"robin","non-diagnostic","ND1","good",4,3,6,4,3,81,"francis","non-diagnostic","ND2","bad",4,4,4,3,3,66,"alex","diagnostic","NA","bad",3.5,30,1,7,3
"R_2w5klBZsm0YkhSq",7,5,6,6,85,"sam","diagnostic","NA","good",6,7,5,6,6,77,"robin","non-diagnostic","ND1","good",6,7,5,6,6,69,"francis","non-diagnostic","ND2","bad",6,6,5,6,7,84,"alex","diagnostic","NA","bad",6,25,1,7,2
"R_31F9v9T20LUa0iR",6,5,6,6,74,"sam","diagnostic","NA","good",5.75,6,5,7,6,100,"robin","non-diagnostic","ND2","good",6,7,6,5,6,64,"francis","diagnostic","NA","bad",6,7,6,6,7,61,"alex","non-diagnostic","ND1","bad",6.5,25,1,7,2
"R_1hLKapGutwLjJ1k",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,36,1,7,2
"R_3pnlDAlM7cQF97J",5,6,7,6,74,"sam","diagnostic","NA","good",6,6,7,5,6,71,"robin","non-diagnostic","ND2","good",6,7,5,6,6,78,"francis","non-diagnostic","ND1","bad",6,6,7,6,5,78,"alex","diagnostic","NA","bad",6,25,1,7,2
"R_RIY3eVQXKk6Lyzn",6,7,6,5,67,"sam","diagnostic","NA","good",6,6,7,7,6,53,"robin","non-diagnostic","ND1","good",6.5,6,6,7,7,75,"francis","diagnostic","NA","bad",6.5,6,7,7,6,68,"alex","non-diagnostic","ND2","bad",6.5,25,2,7,2
"R_1Nmly1tbaTOSigw",3,4,2,2,67,"sam","diagnostic","NA","good",2.75,3,6,4,3,73,"robin","non-diagnostic","ND1","good",4,3,2,3,2,75,"francis","non-diagnostic","ND2","bad",2.5,4,2,5,2,78,"alex","diagnostic","NA","bad",3.25,30,1,7,3
"R_1LZl6YLwcUJw3JD",5,6,5,6,68,"sam","diagnostic","NA","good",5.5,5,6,5,6,66,"robin","non-diagnostic","ND2","good",5.5,5,4,5,6,58,"francis","non-diagnostic","ND1","bad",5,6,5,6,5,65,"alex","diagnostic","NA","bad",5.5,24,1,2,5
"R_1rAiRKjerMr1fYw",7,6,6,7,78,"sam","diagnostic","NA","good",6.5,7,7,4,7,78,"robin","non-diagnostic","ND2","good",6.25,7,6,6,6,83,"francis","diagnostic","NA","bad",6.25,7,6,7,7,70,"alex","non-diagnostic","ND1","bad",6.75,30,1,7,3
