"","ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot"
"1996","R_3G6VS5i8JOM9NvJ",2,1,2,3,33,"francis","non-diagnostic","ND2",18,2,7,5,2
"1997","R_2bKuDLOnmGL7GKF",3,3,4,4,40,"francis","non-diagnostic","ND2",29,1,7,2,3.5
"1998","R_3OcQF1FBbMEjKB2",3,3,4,3,35,"francis","non-diagnostic","ND2",51,2,7,2,3.25
"1999","R_2tzo61BObPjJPQa",4,4,4,3,50,"francis","non-diagnostic","ND2",36,2,7,5,3.75
"2000","R_1fkl401LHEHzhJo",5,6,4,6,87,"francis","non-diagnostic","ND2",19,1,1,5,5.25
"2001","R_3FVC8o83xReK10a",4,4,3,3,60,"francis","non-diagnostic","ND2",24,2,7,2,3.5
"2002","R_22PlznZok1yrN4K",1,2,4,2,15,"francis","non-diagnostic","ND2",21,2,2,2,2.25
"2003","R_3qyvTjNDr9NL0se",3,3,7,3,35,"francis","non-diagnostic","ND2",19,1,7,2,4
"2004","R_2PurvWYCPARx9ZI",1,1,3,1,14,"francis","non-diagnostic","ND2",25,2,7,2,1.5
"2005","R_2xQuxfVmKzuXzEh",2,2,4,3,20,"francis","non-diagnostic","ND2",18,2,7,2,2.75
"2006","R_25ZMfQhjhyl0HaW",4,2,4,2,19,"francis","non-diagnostic","ND2",20,2,7,2,3
"2007","R_1IWYMjWylwhe74d",1,1,2,1,0,"francis","non-diagnostic","ND2",26,2,7,5,1.25
"2008","R_yDf0BQSLLw8Ydqh",1,2,2,1,0,"francis","non-diagnostic","ND2",26,1,3,2,1.5
"2009","R_1oHHC794p0hoKSp",3,3,4,3,19,"francis","non-diagnostic","ND2",19,2,7,2,3.25
"2010","R_1F2pQNZEgKodDHD",1,1,3,2,9,"francis","non-diagnostic","ND2",18,1,7,2,1.75
"2011","R_bDu5nEds4JJwrQZ",2,3,1,2,36,"francis","diagnostic","NA",25,1,7,2,2
"2012","R_1eJF4vxIrwCVoYc",3,2,5,3,30,"francis","diagnostic","NA",21,1,7,5,3.25
"2013","R_1JUC97i2UNZV5GY",1,1,3,2,13,"francis","diagnostic","NA",19,3,7,5,1.75
"2014","R_1mym8F7Z57DSOl7",3,1,6,1,18,"francis","diagnostic","NA",38,1,5,2,2.75
"2015","R_RQgwmWwMUl4Y5nb",1,1,1,1,13,"francis","diagnostic","NA",23,1,7,5,1
"2016","R_2X0rhIqKtxeNCO7",4,4,4,5,18,"francis","diagnostic","NA",22,1,6,5,4.25
"2017","R_2xWNcMUACVyQDvc",3,2,4,3,30,"francis","diagnostic","NA",19,1,7,2,3
"2018","R_ujF7pt9dJhzEVgt",4,5,4,3,63,"francis","diagnostic","NA",29,1,1,2,4
"2019","R_1I5hwVc8RikhWdH",1,1,4,3,12,"francis","diagnostic","NA",40,1,7,5,2.25
"2020","R_2zHdhW2CtX5qWFd",1,1,4,3,0,"francis","diagnostic","NA",22,1,2,2,2.25
"2021","R_1nSAgMBDwa5bx03",2,3,4,3,33,"francis","diagnostic","NA",20,1,1,2,3
"2022","R_29IxMZzQJVdgyyZ",3,2,4,2,40,"francis","diagnostic","NA",21,2,7,5,2.75
"2023","R_2rNoDXoOhs1COP6",3,3,3,2,22,"francis","diagnostic","NA",21,2,7,2,2.75
"2024","R_2ctiTMeueCwjoPv",2,2,5,3,19,"francis","diagnostic","NA",23,1,7,4,3
"2025","R_rjrgGBbsEt8EUAV",5,3,5,4,29,"francis","diagnostic","NA",20,1,5,2,4.25
"2026","R_1pXLChFhdy1POSJ",4,5,2,1,6,"francis","diagnostic","NA",19,2,7,2,3
"2027","R_71fIT5gWzAohdVT",1,2,5,1,9,"francis","diagnostic","NA",18,2,7,5,2.25
"2028","R_1DLP0DLmpJ7REKM",2,2,4,1,10,"francis","diagnostic","NA",19,2,7,2,2.25
"2029","R_3sc93x9Lx1dr87A",2,2,4,2,13,"francis","diagnostic","NA",43,2,7,2,2.5
"2030","R_3O1X5fc0veE5kRg",1,1,1,1,0,"francis","diagnostic","NA",25,1,2,2,1
"2031","R_UhwSe3QCnhIZVgR",3,4,2,5,30,"francis","diagnostic","NA",19,1,7,5,3.5
"2032","R_3NxpX8mpVRXVGeD",4,5,5,5,50,"francis","diagnostic","NA",19,2,7,2,4.75
"2033","R_3GANMJBV8H3rnuz",1,1,1,1,0,"francis","diagnostic","NA",19,2,7,5,1
"2034","R_32PxGG5eD0x01TC",3,3,4,2,25,"francis","diagnostic","NA",20,1,6,2,3
"2035","R_9uz4MJIsnh3jrQR",4,4,7,3,31,"francis","diagnostic","NA",25,2,1,2,4.5
"2036","R_czN6Qigc97HtlZL",1,3,5,4,24,"francis","diagnostic","NA",24,2,5,5,3.25
"2037","R_1gNGE5ykgUEDWcY",1,1,4,3,29,"francis","diagnostic","NA",20,2,7,2,2.25
"2038","R_vUp0wWKzEDv6He1",3,3,3,3,39,"francis","diagnostic","NA",19,2,5,5,3
"2039","R_24c1FvMygBLZIw8",3,4,4,4,69,"francis","diagnostic","NA",23,2,5,5,3.75
"2040","R_72SNUy2aZuQPReh",2,3,4,2,5,"francis","diagnostic","NA",20,2,7,2,2.75
"2041","R_26gVT5rK8ov5wp6",3,4,6,4,43,"francis","diagnostic","NA",20,2,7,5,4.25
"2042","R_1n8BBA0fBhClX73",3,3,3,1,42,"francis","diagnostic","NA",22,1,7,5,2.5
"2043","R_3iOTTwFh7Jr0gMs",1,2,5,4,28,"francis","diagnostic","NA",20,1,7,2,3
"2044","R_3QDJk5NXE4jleMt",2,3,3,3,30,"francis","diagnostic","NA",18,1,6,2,2.75
"2045","R_2SeRzoT13seY90C",3,3,4,4,40,"francis","diagnostic","NA",18,1,3,2,3.5
"2046","R_3D1MzU6kDixR5zo",2,3,4,4,28,"francis","diagnostic","NA",21,2,2,2,3.25
"2047","R_1nZzAd0VsA2AwcC",4,4,4,1,50,"francis","diagnostic","NA",40,1,7,2,3.25
"2048","R_1MJPhcL3N9Kccjf",2,3,4,3,30,"francis","diagnostic","NA",20,2,7,5,3
"2049","R_33ppReim6tFZ1We",4,3,5,4,47,"francis","diagnostic","NA",29,2,7,2,4
"2050","R_UymjWGrMYRzw73b",3,4,6,4,50,"francis","diagnostic","NA",20,2,1,2,4.25
"2051","R_2ZQ4rvWdxIauIgL",3,4,4,1,25,"francis","diagnostic","NA",18,1,6,2,3
"2052","R_2TRvTnlnLCFUjO7",1,1,1,1,0,"francis","diagnostic","NA",20,2,2,5,1
"2053","R_3s0sCCHOsde5O7B",3,3,5,4,32,"francis","diagnostic","NA",22,1,2,2,3.75
"2054","R_1LA529Npp8MAbrL",3,1,4,2,10,"francis","diagnostic","NA",24,2,7,5,2.5
"2055","R_2tEHtMJoHLETs4P",4,3,4,3,40,"francis","diagnostic","NA",19,2,7,5,3.5
"2056","R_1o0i1uDM6FsInIR",1,2,1,1,10,"francis","diagnostic","NA",39,1,7,2,1.25
"2057","R_3j8wHfhCxs2wgMo",2,3,4,3,30,"francis","diagnostic","NA",21,1,7,5,3
"2058","R_2zYlvtLPBRb7d83",4,3,4,3,32,"francis","diagnostic","NA",27,2,6,5,3.5
"2059","R_3rOGjg1fexaQxPX",2,3,4,3,37,"francis","diagnostic","NA",19,1,7,5,3
"2060","R_3R1vkXH6eQFbxK0",1,1,2,1,0,"francis","diagnostic","NA",22,1,3,2,1.25
"2061","R_2uDMUdemubzVy1m",2,2,4,1,17,"francis","diagnostic","NA",31,1,5,2,2.25
"2062","R_C1UhsYjvX8gMSbL",2,2,2,2,23,"francis","diagnostic","NA",18,1,7,2,2
"2063","R_1lztGgtiNw6zBKk",2,2,4,5,70,"francis","diagnostic","NA",28,2,7,2,3.25
"2064","R_2X0C0re5nCnCWDF",2,2,2,2,29,"francis","diagnostic","NA",43,2,7,2,2
"2065","R_1PXcq9IdvtOAChD",4,3,5,4,41,"francis","diagnostic","NA",19,2,5,2,4
"2066","R_8p7xh1OR6Zibrwt",4,2,6,2,9,"francis","diagnostic","NA",18,2,5,5,3.5
"2067","R_qW3gqZr9y6P7QTn",2,2,4,2,10,"francis","diagnostic","NA",21,2,6,2,2.5
"2068","R_ROZXdVTcNqJwOEF",4,4,4,4,44,"francis","diagnostic","NA",21,1,7,2,4
"2069","R_1mDvHDCyYdj9eL7",4,3,4,4,50,"francis","diagnostic","NA",22,1,7,2,3.75
"2070","R_3jdJCom3XWu5iLb",4,3,4,4,37,"francis","diagnostic","NA",45,2,7,5,3.75
"2071","R_2uwaIybTyTHVlIe",3,2,4,5,30,"francis","diagnostic","NA",20,2,7,2,3.5
"2072","R_1Fhp0cRNCkvAh6X",1,1,4,3,0,"francis","diagnostic","NA",20,2,7,5,2.25
"2073","R_1PUdgREgPLwIWiZ",1,1,2,2,25,"francis","diagnostic","NA",19,2,7,5,1.5
"2074","R_yyZpzab8UrPXvkB",3,3,4,3,25,"francis","diagnostic","NA",18,2,7,5,3.25
"2075","R_3IQwxn5rgRuBMdg",4,4,4,4,49,"francis","diagnostic","NA",27,2,7,5,4
"2076","R_42CVQsWAakLxARz",2,2,2,2,20,"francis","diagnostic","NA",32,1,7,2,2
"2077","R_1Oppg6poeSehqwR",2,1,2,1,0,"francis","diagnostic","NA",21,2,7,5,1.5
"2078","R_1f9GPIJfBFbN5FT",2,2,4,3,31,"francis","diagnostic","NA",19,1,7,2,2.75
"2079","R_1Clq4lVVfl67Cxn",1,1,1,1,0,"francis","diagnostic","NA",24,2,7,5,1
"2080","R_1nMUZAGpgjwzcQW",1,1,3,1,0,"francis","diagnostic","NA",23,2,5,2,1.5
"2081","R_tY728wRNCSgvewN",1,1,1,1,0,"francis","diagnostic","NA",28,2,7,2,1
"2082","R_3neeHwCRBV4Jxwk",3,3,4,4,40,"francis","diagnostic","NA",20,1,4,2,3.5
"2083","R_1mjYW82qN8kNlti",4,4,7,4,26,"francis","diagnostic","NA",19,2,7,5,4.75
"2084","R_9YOseDVWRgLhEtz",4,3,3,3,40,"francis","diagnostic","NA",22,2,7,2,3.25
"2085","R_2SwCM2mt2DqUE9r",2,3,5,4,50,"francis","diagnostic","NA",20,2,7,2,3.5
"2086","R_3qPfegJCjpB5pqT",2,1,3,3,65,"francis","diagnostic","NA",26,1,7,2,2.25
"2087","R_2cb9gxmJxWfe289",3,3,4,4,32,"francis","diagnostic","NA",24,1,7,2,3.5
"2088","R_2AXXKnEEt0rD26o",2,3,4,3,31,"francis","diagnostic","NA",22,1,7,5,3
"2089","R_1lgggCuNIAyUErJ",5,4,4,4,50,"francis","diagnostic","NA",40,2,7,2,4.25
"2090","R_Q9XCnvvSrWktqtH",3,2,4,4,19,"francis","diagnostic","NA",24,2,7,2,3.25
"2091","R_RlhYb8jPFbpZd97",2,1,2,3,15,"francis","diagnostic","NA",18,1,7,2,2
"2092","R_2y33Bu7oxsAkJ66",3,3,4,4,40,"francis","diagnostic","NA",22,1,7,5,3.5
"2093","R_1kGmXrayZdkDsS7",4,4,4,4,50,"francis","diagnostic","NA",37,1,7,2,4
"2094","R_W87wVCoz1nLpuZH",4,4,4,4,45,"francis","diagnostic","NA",25,2,7,5,4
"2095","R_2OVdJ9LWSNhbjCv",4,1,4,2,20,"francis","diagnostic","NA",27,2,7,2,2.75
"2096","R_2wMjRfqhBDrLXzo",3,1,5,1,12,"francis","diagnostic","NA",19,2,7,2,2.5
"2097","R_3mjz2WfoB4rCAjI",4,2,5,4,30,"francis","diagnostic","NA",22,1,7,2,3.75
"2098","R_2tKExu9SaumO8wu",2,2,2,2,90,"francis","diagnostic","NA",74,1,2,5,2
"2099","R_2P576ttTSLoibZF",1,1,2,1,19,"francis","diagnostic","NA",18,1,7,2,1.25
"2100","R_3EtARzNAKkWCuP1",3,3,3,4,10,"francis","diagnostic","NA",19,2,7,2,3.25
"2101","R_VX7KbzEvIBI5Qtz",4,4,4,4,50,"francis","diagnostic","NA",22,1,7,2,4
"2102","R_2QXnd7mBHFgKGMX",1,1,3,3,30,"francis","diagnostic","NA",38,2,7,2,2
"2103","R_3R8UVujKwfhy5WA",3,3,6,3,25,"francis","diagnostic","NA",31,2,5,5,3.75
"2104","R_33yk1ddGLkXjNI4",3,3,3,3,19,"francis","diagnostic","NA",20,1,3,2,3
"2105","R_2YP0MDZAswKmFeZ",2,2,2,2,16,"francis","diagnostic","NA",23,1,3,5,2
"2106","R_OwyIq3pe7KdbLKp",4,3,4,3,50,"francis","diagnostic","NA",21,3,7,2,3.5
"2107","R_10HrxH0CvVY5afo",4,4,4,4,50,"francis","diagnostic","NA",36,1,7,5,4
"2108","R_3CNpnklSY9KVl4V",2,2,3,1,11,"francis","diagnostic","NA",20,1,7,2,2
"2109","R_26nJrFI8Ulco18W",4,4,4,4,51,"francis","diagnostic","NA",20,1,7,2,4
"2110","R_27rHdgfiezueN88",2,3,5,4,40,"francis","diagnostic","NA",19,2,7,5,3.5
"2111","R_1rdlNGMC81w3HmV",3,3,4,3,40,"francis","diagnostic","NA",21,2,7,2,3.25
"2112","R_2chC40Fe8SFIUcR",4,4,4,4,50,"francis","diagnostic","NA",58,1,7,2,4
"2113","R_1r2OERqjIB02HiF",2,2,2,2,9,"francis","diagnostic","NA",29,2,7,2,2
"2114","R_1FOCionaPHAmgOo",5,4,6,5,72,"francis","diagnostic","NA",22,2,6,5,5
"2115","R_VPuml39c0OsbE2J",4,4,4,4,47,"francis","diagnostic","NA",19,2,3,2,4
"2116","R_C3NmdMfCAswkrpn",2,1,4,3,25,"francis","diagnostic","NA",23,2,7,5,2.5
"2117","R_bKn7IIMAfwmTUd3",4,4,4,4,61,"francis","diagnostic","NA",23,2,7,5,4
"2118","R_577j683rBna4Imd",4,4,2,3,50,"francis","diagnostic","NA",21,1,7,2,3.25
"2119","R_2BfTT03l9NcJ5Ms",1,1,1,1,0,"francis","diagnostic","NA",45,1,5,2,1
"2120","R_1rJIav55aBvSY9X",1,1,3,2,1,"francis","diagnostic","NA",22,3,7,5,1.75
"2121","R_sOvfRccfHFgcwtH",4,3,4,3,43,"francis","diagnostic","NA",21,2,7,5,3.5
"2122","R_27jOEGBwohLqgoz",2,2,6,2,25,"francis","diagnostic","NA",23,1,7,5,3
"2123","R_1f0NmXPmt6iKEdR",4,3,2,3,24,"francis","diagnostic","NA",20,2,3,2,3
"2124","R_3fJXbeSaaJwku8M",3,3,3,3,18,"francis","diagnostic","NA",21,2,3,2,3
"2125","R_1jDrUNKmdBzaAn4",3,1,4,2,10,"francis","diagnostic","NA",31,2,7,5,2.5
"2126","R_sb64lskbtM13Bpn",2,2,4,1,33,"francis","diagnostic","NA",22,2,7,5,2.25
"2127","R_2D2Ewy6Y7Cn2KYE",3,3,4,4,50,"francis","diagnostic","NA",22,2,2,5,3.5
"2128","R_xhYxl8qPkUdqhYB",2,2,2,3,12,"francis","diagnostic","NA",19,2,7,2,2.25
"2129","R_1ZFhZcg8Fs14jqF",3,3,7,3,30,"francis","diagnostic","NA",21,1,5,5,4
"2130","R_1imsC09Y3N5YGiv",3,3,4,4,45,"francis","diagnostic","NA",20,2,7,2,3.5
"2131","R_pLYvXK09IG2fi9j",2,3,4,4,41,"francis","diagnostic","NA",21,2,2,2,3.25
"2132","R_PNAnWXYxijgypTH",5,3,3,3,20,"francis","diagnostic","NA",28,1,7,5,3.5
"2133","R_1jez3gRd0xbjOHS",2,2,4,3,44,"francis","diagnostic","NA",32,1,7,2,2.75
"2134","R_2v21we7asbpG22W",2,2,4,2,17,"francis","diagnostic","NA",18,1,7,5,2.5
"2135","R_2391e9Rq39jpdUt",4,4,6,4,50,"francis","diagnostic","NA",21,1,7,5,4.5
"2136","R_1mI8jh3bIBTiJbB",3,3,5,4,35,"francis","diagnostic","NA",23,2,7,5,3.75
"2137","R_3Dm0T3cGxLxiRvX",4,3,4,3,34,"francis","diagnostic","NA",21,2,7,2,3.5
"2138","R_2bUcGH1B6lShKVa",3,1,4,4,10,"francis","diagnostic","NA",19,1,7,2,3
"2139","R_279yAMRU9m2HIjS",2,2,2,3,20,"francis","diagnostic","NA",27,2,1,2,2.25
"2140","R_3q8VdlBEtAujUDQ",1,1,3,3,1,"francis","diagnostic","NA",19,2,7,2,2
"2141","R_271NigiVHgd0I0o",3,3,4,3,29,"francis","diagnostic","NA",22,1,7,2,3.25
"2142","R_2tmO4i9uYDXaz4m",2,2,2,2,19,"francis","diagnostic","NA",18,1,7,2,2
"2143","R_AvAjpRQCGAR81dT",2,3,3,3,26,"francis","diagnostic","NA",20,2,7,2,2.75
"2144","R_2cpYzJib9guycCu",3,2,5,3,25,"francis","diagnostic","NA",20,2,7,2,3.25
"2145","R_2QsaHF5ak9E8Alz",2,2,3,2,4,"francis","diagnostic","NA",31,1,7,3,2.25
"2146","R_2b3qHxjBNyOGF2u",1,1,2,2,10,"francis","diagnostic","NA",19,2,7,2,1.5
"2147","R_8dEZklfxhYw8EbD",4,3,5,3,36,"francis","diagnostic","NA",20,3,7,2,3.75
"2148","R_3QMHyRDPdwyptrJ",3,4,4,4,45,"francis","diagnostic","NA",39,1,7,2,3.75
"2149","R_12RneVmEOrMLQEA",2,2,1,1,12,"francis","diagnostic","NA",25,2,7,5,1.5
"2150","R_1IGbjOC833M2jw0",3,3,5,4,100,"francis","diagnostic","NA",42,2,1,5,3.75
"2151","R_2YL2vNvk9MnO2rT",2,1,2,5,20,"francis","diagnostic","NA",23,1,7,2,2.5
"2152","R_1puuHhAwaMUUIzr",4,4,4,3,50,"francis","diagnostic","NA",50,1,7,2,3.75
"2153","R_p4s55QVRTtG5qox",2,2,3,2,15,"francis","diagnostic","NA",18,3,7,5,2.25
"2154","R_9FfLgf0BmkGXFHr",3,4,5,4,30,"francis","diagnostic","NA",41,2,1,2,4
"2155","R_2qwquA2svaeENKq",4,1,4,2,15,"francis","diagnostic","NA",31,2,7,5,2.75
"2156","R_2wtdIpwo78WpFuT",2,2,2,2,20,"francis","diagnostic","NA",40,1,5,2,2
"2157","R_3MKaXB9hIDnuzne",2,1,4,3,18,"francis","diagnostic","NA",21,2,7,2,2.5
"2158","R_1cTxd4sYuNc7Edh",3,3,6,2,30,"francis","diagnostic","NA",19,1,2,5,3.5
"2159","R_2YbUNMcpwA6naYB",4,4,4,3,40,"francis","diagnostic","NA",52,1,7,2,3.75
"2160","R_2CmkyY8ti8ZwpuT",4,4,4,4,50,"francis","diagnostic","NA",22,1,7,5,4
"2161","R_1dpnYHDoX8vDpq3",4,4,5,4,50,"francis","diagnostic","NA",46,1,6,2,4.25
"2162","R_2SGOSVR6Bhqxwpu",3,2,4,2,25,"francis","diagnostic","NA",20,1,7,5,2.75
"2163","R_sToIzj9rrUAntdf",4,4,4,4,50,"francis","diagnostic","NA",29,1,7,5,4
"2164","R_2f3Qen9MgN5mWVu",4,4,4,4,50,"francis","diagnostic","NA",18,2,4,2,4
"2165","R_5ANixhYZ96VuWEV",3,2,4,4,25,"francis","diagnostic","NA",19,2,7,2,3.25
"2166","R_wWWPyDSOY4xpplL",4,3,3,4,35,"francis","diagnostic","NA",26,2,7,5,3.5
"2167","R_RqW9FQtLAJ3Gbex",5,3,5,2,31,"francis","diagnostic","NA",22,2,7,5,3.75
"2168","R_3R7o4bzJBQG5d6l",2,3,3,2,22,"francis","diagnostic","NA",21,2,7,2,2.5
"2169","R_9vEEECkpX4cDYKl",4,2,5,4,70,"francis","diagnostic","NA",43,2,7,2,3.75
"2170","R_O7FWukit3MgqRpv",2,2,3,2,8,"francis","diagnostic","NA",19,2,2,5,2.25
"2171","R_79h2e0eTPY4RRlL",4,4,4,4,48,"francis","diagnostic","NA",22,2,7,2,4
"2172","R_1dFzn8BMjgbSWgL",2,1,6,2,6,"francis","diagnostic","NA",19,1,4,2,2.75
"2173","R_2zG9f3nCYpONCeG",2,2,2,2,9,"francis","diagnostic","NA",19,1,7,2,2
"2174","R_3QMCaI7sqXBLxoF",3,2,3,3,30,"francis","diagnostic","NA",23,2,7,2,2.75
"2175","R_1gnmrcsMLVyFurI",1,1,3,3,25,"francis","diagnostic","NA",19,2,5,2,2
"2176","R_3Gs66Bl1rXpLxaW",4,2,5,4,35,"francis","diagnostic","NA",25,2,2,2,3.75
"2177","R_cFJY2XjpJnFgelP",4,3,4,3,35,"francis","diagnostic","NA",23,1,7,2,3.5
"2178","R_RVqNK7voR5Q26mR",2,2,2,2,20,"francis","diagnostic","NA",47,1,7,2,2
"2179","R_3QVSktb3xTMujXo",2,2,3,2,15,"francis","diagnostic","NA",21,1,7,5,2.25
"2180","R_Pvwx7eNiF1LSGXv",4,4,4,4,50,"francis","diagnostic","NA",21,1,7,5,4
"2181","R_3JoxymPMz5ZU19f",3,2,1,2,0,"francis","diagnostic","NA",21,1,7,2,2
"2182","R_2CCFpKJ0WRPKVnS",1,1,2,2,5,"francis","diagnostic","NA",23,2,7,2,1.5
"2183","R_z2aR98d5fdwPTY5",4,4,4,4,50,"francis","diagnostic","NA",21,2,7,5,4
"2184","R_338xFhsQ9SobesE",1,1,1,1,19,"francis","diagnostic","NA",25,2,7,5,1
"2185","R_3npUaDBNCutuN3p",3,4,4,4,40,"francis","diagnostic","NA",29,1,6,2,3.75
"2186","R_11i0UReCMCVtra8",1,1,4,2,20,"francis","diagnostic","NA",42,1,7,2,2
"2187","R_3lS0CyREnfbTi1n",4,3,4,3,15,"francis","diagnostic","NA",23,2,7,2,3.5
"2188","R_1kS5puhMPXekyEp",1,1,4,3,10,"francis","diagnostic","NA",19,2,2,2,2.25
"2189","R_OvYw5HhCTWSjrbj",1,1,4,2,9,"francis","diagnostic","NA",25,2,7,2,2
"2190","R_1DuQzmcFOnVcrOh",3,3,6,3,35,"francis","diagnostic","NA",18,2,7,2,3.75
"2191","R_3dKWu51VNJm37gW",3,2,4,2,18,"francis","diagnostic","NA",19,1,7,2,2.75
"2192","R_x3odebxFPDTwSZ3",4,3,4,4,40,"francis","diagnostic","NA",49,2,7,5,3.75
"2193","R_3nNa2f6PfkUzxaa",1,2,1,2,7,"francis","diagnostic","NA",19,2,5,5,1.5
"2194","R_2sbh6O1d212PWGq",2,1,2,2,0,"francis","diagnostic","NA",35,2,7,5,1.75
"2195","R_3dScrbtmTCEXINu",2,2,4,2,24,"francis","diagnostic","NA",22,2,7,2,2.5
"2196","R_3oGEN5wC575bcGs",4,4,6,3,29,"francis","diagnostic","NA",21,2,6,2,4.25
"2197","R_pgy2UXTm3kaqC7n",2,2,3,2,4,"francis","diagnostic","NA",19,2,2,5,2.25
"2198","R_Y5pMytLkiNAFFmx",1,1,3,3,9,"francis","diagnostic","NA",21,2,7,5,2
"2199","R_2ClJl4hdAaeVhhu",4,3,7,4,34,"francis","diagnostic","NA",51,1,7,5,4.5
"2200","R_1QmReRqKQDbJN4U",2,1,4,3,13,"francis","diagnostic","NA",19,2,7,2,2.5
"2201","R_DCu76RcZVLmA4WR",4,4,4,4,58,"francis","diagnostic","NA",62,4,7,5,4
"2202","R_1QMxdROdDpugcLN",1,1,2,2,15,"francis","diagnostic","NA",20,1,7,2,1.5
"2203","R_3lGoCwlOpwSlmSh",1,1,3,1,0,"francis","diagnostic","NA",41,2,7,2,1.5
"2204","R_3MbtmJOTk8Dcomo",3,3,4,2,19,"francis","diagnostic","NA",21,2,7,2,3
"2205","R_yORjeJw0I4xgLaV",1,1,1,1,0,"francis","diagnostic","NA",31,2,7,5,1
"2206","R_25TOzlcv0Rog7PU",4,4,5,5,70,"francis","diagnostic","NA",23,1,7,2,4.5
"2207","R_2PtVaB3BxNJ6wye",2,1,4,2,29,"francis","diagnostic","NA",18,2,2,2,2.25
"2208","R_2XmQK9zsV6muZf8",3,3,4,2,20,"francis","diagnostic","NA",21,2,7,5,3
"2209","R_3qI198L6sY5gotX",1,1,3,3,19,"francis","diagnostic","NA",20,2,7,2,2
"2210","R_3memPf50OvXBlxA",2,3,4,4,26,"francis","diagnostic","NA",24,2,7,5,3.25
"2211","R_T1O3FZSrHLy2vDj",3,2,3,2,30,"francis","diagnostic","NA",20,2,7,5,2.5
"2212","R_2XcIqftrMOQowxe",4,3,6,3,39,"francis","diagnostic","NA",21,3,7,5,4
"2213","R_2z5sBKLixqH1r5H",4,4,4,4,27,"francis","diagnostic","NA",22,2,7,2,4
"2214","R_1ezRlpT9m6dXTYI",3,4,3,3,37,"francis","diagnostic","NA",21,2,7,5,3.25
"2215","R_2EfT6BInG4LvOpe",3,4,4,4,41,"francis","diagnostic","NA",19,2,7,5,3.75
"2216","R_2YsOxis9k6FIFqh",4,2,4,2,35,"francis","diagnostic","NA",19,1,6,5,3
"2217","R_1gpb7yxvzP6Le1L",1,1,4,4,50,"francis","diagnostic","NA",45,1,6,2,2.5
"2218","R_3Mzp4BXXIG9SnzA",1,2,2,3,20,"francis","diagnostic","NA",26,2,7,5,2
"2219","R_3r374F8Z34iv6Wm",2,2,3,3,30,"francis","diagnostic","NA",52,2,7,2,2.5
"2220","R_1P1oNYT2xYTMcdk",6,6,7,6,79,"francis","diagnostic","NA",44,1,1,2,6.25
"2221","R_TuUZkjbtwgyAoiR",3,4,5,5,50,"francis","diagnostic","NA",20,1,7,2,4.25
"2222","R_31u3SMYzhZKhQAH",2,2,3,2,25,"francis","diagnostic","NA",26,1,2,2,2.25
"2223","R_2RWanMv91kT5pmk",5,4,5,4,51,"francis","diagnostic","NA",31,1,7,5,4.5
"2224","R_30w46SGso3vKFzu",6,5,7,5,49,"francis","diagnostic","NA",20,2,1,2,5.75
"2225","R_1IZ2Y29m6xf5dio",3,3,1,3,35,"francis","diagnostic","NA",20,1,4,2,2.5
"2226","R_DkPNwyWfwc5Sbf3",4,3,5,3,50,"francis","diagnostic","NA",49,1,7,2,3.75
"2227","R_2XmOip2goaeYj5H",1,2,3,3,3,"francis","diagnostic","NA",47,2,2,5,2.25
"2228","R_1CBXrv5EDCoNnD2",3,1,4,4,10,"francis","diagnostic","NA",36,1,1,2,3
"2229","R_6LjRcjZyR5FW1Fv",3,4,5,4,37,"francis","diagnostic","NA",20,1,5,2,4
"2230","R_3Fay72eIUtDM1xv",3,2,4,4,25,"francis","diagnostic","NA",32,2,7,2,3.25
"2231","R_1je7HLbexmC0I7X",4,4,4,4,34,"francis","diagnostic","NA",22,1,3,2,4
"2232","R_1rqYMC0yimEDQq7",1,1,2,1,0,"francis","diagnostic","NA",20,2,7,2,1.25
"2233","R_2ql7RqvIlkJu8NW",3,2,4,3,29,"francis","diagnostic","NA",20,2,7,2,3
"2234","R_39HE0xFncMBAKVX",2,2,6,3,25,"francis","diagnostic","NA",19,2,7,2,3.25
"2235","R_1E0gMq5Ca61k3Eu",3,4,4,4,49,"francis","diagnostic","NA",21,1,7,2,3.75
"2236","R_rfCgVI37c8c7NM5",2,3,4,2,15,"francis","diagnostic","NA",19,2,7,2,2.75
"2237","R_23TSCAiYrJi35S4",4,4,4,4,50,"francis","diagnostic","NA",26,5,7,5,4
"2238","R_2QmpDIndBfxz3rU",3,4,3,3,24,"francis","diagnostic","NA",30,2,3,2,3.25
"2239","R_yHIWbABf1YRVXEd",4,4,6,5,39,"francis","diagnostic","NA",18,1,7,5,4.75
"2240","R_2agUXbHTAOGH0yc",3,2,4,2,25,"francis","diagnostic","NA",22,2,7,5,2.75
"2241","R_3D1RjacKDDQDN7f",1,1,1,1,0,"francis","diagnostic","NA",26,2,5,2,1
"2242","R_1gOoIIx2Y5fLUIK",3,3,3,3,30,"francis","diagnostic","NA",19,1,7,5,3
"2243","R_1qdNAf7bIRRzfzP",2,2,4,1,25,"francis","diagnostic","NA",44,2,7,5,2.25
"2244","R_VPiViVIIwNyj3RD",1,1,4,3,16,"francis","diagnostic","NA",24,2,7,2,2.25
"2245","R_VWmYsOViIQcGWDD",3,2,4,3,29,"francis","diagnostic","NA",21,2,7,2,3
