StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentQ,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1
2022-02-01 10:56:50,2022-02-01 10:56:57,0,3,7,0,2022-02-08 10:56:58,R_shsDGoeWTGRSDvP,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:52,2022-02-01 10:57:09,0,83,16,0,2022-02-08 10:57:14,R_1reRfDGuIJ1wCFR,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:57,2022-02-01 10:57:21,0,83,23,0,2022-02-08 10:57:21,R_2mAj6jvvHplb4dz,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:58,2022-02-01 10:57:25,0,83,26,0,2022-02-08 10:57:25,R_2feresndEicTyy6,,,,,anonymous,EN,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:04,2022-02-01 10:57:25,0,83,20,0,2022-02-08 10:57:26,R_3DoPl4bLozlwMO0,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:41,2022-02-01 10:57:25,0,83,43,0,2022-02-08 10:57:30,R_31gRF1WN1J7CKPs,,,,,anonymous,EN,1,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:52:55,2022-02-08 10:57:52,0,100,296,1,2022-02-08 10:57:52,R_W1yy1EJIzaX0G6B,,,,,anonymous,EN,1,49,2,,2,2,4,3,31,,,,,,2,3,4,3,41,,,,,,2,5,,,,,,2,2,1,2,17,,,,,,2,3,3,3,36,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:27:50,2022-02-08 10:57:59,0,100,1809,1,2022-02-08 10:57:59,R_3Gkq8eTViuXbVgp,,,,,anonymous,EN,1,22,2,,2,3,3,3,25,3,2,1,2,20,2,1,2,2,35,2,2,2,2,25,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:35:55,2022-02-08 10:57:59,0,100,1323,1,2022-02-08 10:58:00,R_2fJvOc45IzISbLX,,,,,anonymous,EN,1,27,2,,,,,,,,,,,,2,2,2,1,10,,,,,,7,2,,,,,,,,,,,,,,,,2,2,2,2,11,2,2,3,2,15,2,2,2,2,9,,,,,,,,,,
2022-02-01 10:57:08,2022-02-01 10:58:00,0,83,51,0,2022-02-08 10:58:02,R_6Qi5DbeSUHt38VH,,,,,anonymous,EN,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:25,2022-02-01 10:58:09,0,1,43,0,2022-02-08 10:58:12,R_25MB2udTuHwOvbT,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:50,2022-02-01 10:58:16,0,85,25,0,2022-02-08 10:58:23,R_2upnaINU8IbhbVl,,,,,anonymous,EN,1,23,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:49:46,2022-02-08 10:58:22,0,100,516,1,2022-02-08 10:58:23,R_zSfGJuEFYiB4ROh,,,,,anonymous,EN,1,24,2,,1,1,3,2,10,,,,,,1,1,4,2,10,,,,,,1,5,,,,,,1,1,1,1,0,,,,,,1,1,2,1,15,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:56,2022-02-01 10:58:23,0,86,86,0,2022-02-08 10:58:26,R_2cA7JPoVWGthJQx,,,,,anonymous,EN,1,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,20,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:56:59,2022-02-01 10:58:24,0,83,84,0,2022-02-08 10:58:27,R_12FLvvWRSSRuAar,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:01,2022-02-01 10:58:34,0,85,92,0,2022-02-08 10:58:35,R_1r0qQbDP2QaYDL5,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:06,2022-02-01 10:58:50,0,88,103,0,2022-02-08 10:58:53,R_1GHsVEiwTJvjMZs,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,1,1,1,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:34,2022-02-01 10:59:03,0,83,28,0,2022-02-08 10:59:08,R_1djlVlG3ZGHAah6,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:26,2022-02-01 10:59:05,0,88,98,0,2022-02-08 10:59:08,R_30c5I5JYeebyoyC,,,,,anonymous,EN,1,25,2,,,,,,,,,,,,1,1,4,1,18,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:27,2022-02-01 10:59:08,0,89,100,0,2022-02-08 10:59:11,R_xscf6FJiXsBdvZ7,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,13,,,,,,,,,,,,,,,,,,,,,3,3,2,4,29,,,,,
2022-02-01 10:58:40,2022-02-01 10:59:11,0,83,30,0,2022-02-08 10:59:15,R_AvvxlHABlajh25b,,,,,anonymous,EN,1,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:01,2022-02-01 10:59:16,0,86,74,0,2022-02-08 10:59:17,R_Rgc8VwCJTW3ePRf,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,18,,,,,,,,,,,,,,,
2022-02-01 10:57:20,2022-02-01 10:59:22,0,88,122,0,2022-02-08 10:59:23,R_3Dhix5a0IJsnnJd,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,2,4,4,29,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:00,2022-02-01 10:59:25,0,91,144,0,2022-02-08 10:59:29,R_2du3QmmFYuNwJME,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,3,5,3,20,,,,,,,,,,,3,4,6,2,79
2022-02-01 10:57:11,2022-02-01 10:59:30,0,96,138,0,2022-02-08 10:59:32,R_2a8Hf4ZE5RTjkMd,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,1,1,4,3,18,7,2,1,1,3,3,28,1,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:39,2022-02-01 10:59:32,0,83,52,0,2022-02-08 10:59:34,R_3D1tVvYGduo1zKw,,,,,anonymous,EN,1,240,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:59:05,2022-02-01 10:59:40,0,83,35,0,2022-02-08 10:59:41,R_2Pulfu3K3735vkE,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:59:49,2022-02-01 11:00:12,0,85,22,0,2022-02-08 11:00:15,R_3Jf8QmV58kMHy96,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:00:07,2022-02-01 11:00:17,0,1,9,0,2022-02-08 11:00:19,R_8jmhUsQE8Uvt2md,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:00:06,2022-02-01 11:00:31,0,83,25,0,2022-02-08 11:00:32,R_2dFUErcUO7I2xOX,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:33,2022-02-01 11:00:32,0,86,119,0,2022-02-08 11:00:35,R_3P7Wv6MltDsCeJ8,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,43,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:51,2022-02-01 11:00:37,0,91,166,0,2022-02-08 11:00:38,R_2pLB80p4aIVmqLC,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,4,3,4,4,21,2,1,3,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:09,2022-02-01 11:00:37,0,96,207,0,2022-02-08 11:00:39,R_3rU5vKp8cC8Eucp,,,,,anonymous,EN,1,20,1,,1,1,1,1,12,,,,,,,,,,,,,,,,7,2,,,,,,2,2,2,2,9,,,,,,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:00:14,2022-02-01 11:01:07,0,83,52,0,2022-02-08 11:01:09,R_3fDI2vhHFBISZVE,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:34,2022-02-01 11:01:06,0,96,152,0,2022-02-08 11:01:09,R_2pYax6zdh4X7kq0,,,,,anonymous,EN,1,22,2,,,,,,,,,,,,3,3,4,4,55,,,,,,7,2,,,,,,,,,,,,,,,,3,4,3,3,30,2,2,4,3,40,,,,,,,,,,,,,,,
2022-02-01 10:57:54,2022-02-01 11:01:10,0,91,195,0,2022-02-08 11:01:17,R_1H67SH7TTBxwXcq,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,4,2,4,1,40,1,3,1,1,21,,,,,,,,,,
2022-02-01 10:59:56,2022-02-01 11:01:26,0,88,90,0,2022-02-08 11:01:34,R_1kS3Tj0jNO0Y1Vj,,,,,anonymous,EN,1,42,1,,,,,,,,,,,,,,,,,1,1,4,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:02,2022-02-01 11:01:28,0,96,265,0,2022-02-08 11:01:36,R_2WU92in0XwKUdQ3,,,,,anonymous,EN,1,19,1,,2,2,5,4,14,,,,,,3,3,5,3,38,2,2,4,1,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:21,2022-02-01 11:01:28,0,86,247,0,2022-02-08 11:01:36,R_3EYyDlMncfIiDbB,,,,,anonymous,EN,1,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:02,2022-02-01 11:01:30,0,93,267,0,2022-02-08 11:01:38,R_3HOM4r1nwpUh9uw,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,3,3,4,4,41,6,5,,,,,,,,,,,2,2,4,4,40,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:59:21,2022-02-01 11:01:38,0,92,137,0,2022-02-08 11:01:43,R_3lPvx3BppfJrnp1,,,,,anonymous,EN,1,52,1,,,,,,,,,,,,3,3,3,3,22,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,22,3,3,3,3,26,,,,,,,,,,,,,,,
2022-02-01 10:58:02,2022-02-01 11:01:50,0,96,228,0,2022-02-08 11:01:53,R_3Hib2j6FYAoCtaZ,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,2,2,2,2,13,6,5,2,3,4,2,34,3,2,1,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:57:09,2022-02-08 11:01:56,0,100,286,1,2022-02-08 11:01:56,R_3IZbpujtKFvX3q4,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,1,1,2,1,3,2,5,,,,,,,,,,,,,,,,,,,,,2,1,3,2,22,1,1,2,2,10,2,2,3,2,25,,,,,
2022-02-08 10:56:47,2022-02-08 11:02:12,0,100,325,1,2022-02-08 11:02:12,R_2zZVv64DVF6Bphr,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,3,3,5,3,39,,,,,,2,2,,,,,,,,,,,,,,,,1,2,4,4,36,1,1,1,1,13,2,2,1,1,20,,,,,,,,,,
2022-02-01 11:00:35,2022-02-01 11:02:18,0,85,102,0,2022-02-08 11:02:21,R_2AZpAT4IyOwo8av,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:04,2022-02-01 11:02:21,0,96,317,0,2022-02-08 11:02:23,R_aWXPmIO2qxthkqJ,,,,,anonymous,EN,1,21,2,,1,4,7,4,31,,,,,,1,2,2,4,9,,,,,,7,2,,,,,,,,,,,,,,,,1,1,3,3,9,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:02:07,2022-02-01 11:02:43,0,83,36,0,2022-02-08 11:02:46,R_10IucIhGbmTN4uw,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:01:49,2022-02-01 11:02:41,0,85,52,0,2022-02-08 11:02:48,R_2CUrBcTImYMX0le,,,,,anonymous,EN,1,35,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:58:15,2022-02-01 11:02:58,0,99,282,0,2022-02-08 11:03:02,R_Y6pwiemwT6bXDoJ,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,3,3,3,4,18,,,,,,,,,,,3,3,3,3,25,,,,,,3,2,3,2,13,3,3,3,3,18
2022-02-01 10:57:25,2022-02-01 11:04:06,0,91,400,0,2022-02-08 11:04:07,R_2SeRzzTXR2C0HJ3,,,,,anonymous,EN,1,19,2,,2,1,3,1,15,,,,,,,,,,,,,,,,7,,,,,,,2,3,1,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:03:08,2022-02-01 11:04:09,0,83,61,0,2022-02-08 11:04:14,R_1GNzOilnLoAVyrD,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:59:54,2022-02-08 11:04:19,0,100,265,1,2022-02-08 11:04:19,R_2SIbXofyY1DRPZ9,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,1,1,3,3,9,7,5,,,,,,,,,,,,,,,,,,,,,1,2,3,3,7,1,1,1,1,6,1,1,3,1,4,,,,,
2022-02-01 10:58:48,2022-02-01 11:04:17,0,99,329,0,2022-02-08 11:04:21,R_ac7UXIMHXfNgTaV,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,,,,,,1,1,2,1,2,7,2,,,,,,,,,,,,,,,,,,,,,1,1,3,2,10,2,1,2,2,15,2,2,3,2,25,,,,,
2022-02-01 11:01:07,2022-02-01 11:04:55,0,83,227,0,2022-02-08 11:04:56,R_3Htx89NZsNkSuPD,,,,,anonymous,EN,1,51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:02:02,2022-02-01 11:05:09,0,93,187,0,2022-02-08 11:05:11,R_6fA6F4pzEwsFetX,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,3,1,5,1,30,,,,,,3,5,3,6,67,,,,,
2022-02-01 11:02:15,2022-02-01 11:05:17,0,86,182,0,2022-02-08 11:05:25,R_qUh2e1CYUOFYrYd,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,25,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:04:34,2022-02-01 11:05:35,0,86,60,0,2022-02-08 11:05:36,R_2YsKmjVNgBN79N5,,,,,anonymous,EN,1,33,3,,,,,,,,,,,,3,3,4,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:02:41,2022-02-08 11:05:54,0,100,192,1,2022-02-08 11:05:54,R_3NU2nept43SIXtW,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,3,3,4,3,43,,,,,,7,2,,,,,,,,,,,,,,,,1,1,1,1,7,2,2,3,2,20,2,3,2,2,19,,,,,,,,,,
2022-02-01 11:05:24,2022-02-01 11:06:00,0,83,36,0,2022-02-08 11:06:03,R_32VA9fIfHdJKi24,,,,,anonymous,EN,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:05:35,2022-02-01 11:06:27,0,83,52,0,2022-02-08 11:06:29,R_1E4CepeFnBDS4vw,,,,,anonymous,EN,1,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:00:26,2022-02-01 11:06:49,0,99,382,0,2022-02-08 11:06:51,R_3e9syvR1OiZl926,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,,,,,,1,1,3,2,10,7,5,,,,,,,,,,,,,,,,,,,,,2,3,3,3,35,2,2,2,3,30,2,2,4,3,35,,,,,
2022-02-01 11:06:44,2022-02-01 11:07:04,0,1,20,0,2022-02-08 11:07:11,R_WvcZrpvcRbZudep,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:07:01,2022-02-01 11:07:20,0,1,19,0,2022-02-08 11:07:25,R_2Ph6iS894yFq74n,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:59:02,2022-02-08 11:07:26,0,100,504,1,2022-02-08 11:07:27,R_1JUEl9Pbl27ALrB,,,,,anonymous,EN,1,19,1,,1,3,2,3,21,1,2,1,2,10,3,4,4,4,38,1,1,1,2,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:06:32,2022-02-01 11:07:29,0,85,56,0,2022-02-08 11:07:31,R_wNQERcEyl13Pjmp,,,,,anonymous,EN,1,22,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:01:57,2022-02-08 11:09:43,0,100,466,1,2022-02-08 11:09:44,R_1FT8ZAeuNiyWIXD,,,,,anonymous,EN,1,19,1,,2,3,3,3,38,1,1,1,2,5,4,3,4,4,46,2,1,2,1,17,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:07:56,2022-02-01 11:09:43,0,86,107,0,2022-02-08 11:09:44,R_3Ra2wBJgRJLZ6dQ,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:09:53,2022-02-01 11:10:24,0,3,30,0,2022-02-08 11:10:25,R_3FRrNnG61oZqWiH,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:10:34,2022-02-01 11:11:07,0,85,33,0,2022-02-08 11:11:09,R_RgaqzOmWTSH6L0R,,,,,anonymous,EN,1,17,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:09:50,2022-02-01 11:11:09,0,3,79,0,2022-02-08 11:11:14,R_1P6EOwnE8SSOlbc,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:09:14,2022-02-08 11:12:07,0,100,172,1,2022-02-08 11:12:08,R_agcvxTIjnERVV3b,,,,,anonymous,EN,1,22,2,,2,2,2,2,19,,,,,,2,2,2,2,18,,,,,,7,5,,,,,,2,2,2,2,23,,,,,,2,2,2,2,15,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:06:04,2022-02-01 11:12:13,0,99,368,0,2022-02-08 11:12:17,R_2Bn6xg73gBoVahI,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,3,1,4,3,25,7,2,3,2,4,2,25,2,2,2,2,15,3,2,4,3,30,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:10:26,2022-02-08 11:13:08,0,100,161,1,2022-02-08 11:13:08,R_1eUUw7icDDe0tra,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,2,4,4,3,41,,,,,,2,2,,,,,,,,,,,,,,,,1,3,7,3,49,3,2,4,2,40,3,2,1,2,5,,,,,,,,,,
2022-02-01 11:12:23,2022-02-01 11:13:08,0,85,44,0,2022-02-08 11:13:09,R_UZ2BVwOecAUlTSF,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:11:01,2022-02-01 11:13:26,0,86,144,0,2022-02-08 11:13:33,R_1osUQMeEweQtsdl,,,,,anonymous,EN,1,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,1,11,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:05:17,2022-02-08 11:14:35,0,100,557,1,2022-02-08 11:14:35,R_1dtOv4Dbs73RHbE,,,,,anonymous,EN,1,23,1,,2,2,3,2,25,2,2,2,2,20,4,4,3,4,50,2,3,4,3,38,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:14:18,2022-02-01 11:14:32,0,83,14,0,2022-02-08 11:14:39,R_WpahCALFw4KFfrj,,,,,anonymous,EN,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:11:02,2022-02-08 11:16:02,0,100,300,1,2022-02-08 11:16:02,R_2uyeK84Lm5TqjbR,,,,,anonymous,EN,1,21,2,,3,3,4,2,40,2,3,1,2,30,3,3,4,3,45,2,2,4,2,34,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:14:54,2022-02-01 11:15:55,0,86,61,0,2022-02-08 11:16:05,R_qO2TgXoG7StDvup,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,25,,,,,,,,,,,,,,,
2022-02-08 11:12:14,2022-02-08 11:16:07,0,100,232,1,2022-02-08 11:16:07,R_unb4EVLEkkAZzW1,,,,,anonymous,EN,1,19,2,,2,2,2,2,9,,,,,,2,2,2,2,7,,,,,,7,5,,,,,,3,2,2,2,8,,,,,,3,2,2,2,10,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:14:14,2022-02-08 11:17:04,0,100,169,1,2022-02-08 11:17:04,R_3oMeMTpvXsj3a41,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,3,3,3,3,30,,,,,,,,,,,3,3,4,3,44,,,,,,3,3,3,3,31,3,2,2,2,18
2022-02-08 11:11:03,2022-02-08 11:17:58,0,100,414,1,2022-02-08 11:17:58,R_3fjwmFjM53ntBbO,,,,,anonymous,EN,1,26,2,,,,,,,,,,,,,,,,,1,1,3,2,10,7,5,2,3,2,2,15,4,4,3,4,30,4,4,4,4,40,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:18:12,2022-02-01 11:18:52,0,85,39,0,2022-02-08 11:18:55,R_1gGcDIhodvdoq6g,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 11:07:22,2022-02-08 11:19:06,0,100,703,1,2022-02-08 11:19:07,R_27r0LJ6FjIS0ctL,,,,,anonymous,EN,1,39,2,,,,,,,,,,,,,,,,,3,3,4,4,29,7,2,,,,,,,,,,,,,,,,,,,,,3,3,4,4,71,4,4,3,4,61,4,4,5,4,40,,,,,
2022-02-08 11:16:35,2022-02-08 11:19:25,0,100,170,1,2022-02-08 11:19:26,R_2aG2IW5sT4gVmWS,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,1,1,4,1,3,7,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 11:17:38,2022-02-01 11:19:30,0,88,112,0,2022-02-08 11:19:33,R_2dg2mS89mBSvefC,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,72,,,,,,,,,,,,,,,
